SITE_ID,VISIT_NO,UID,PRISTINE,APPEALNG,RECREATIONAL_VALUE,RDisIn,RDisInAg,RDisInNonAG,RDisIXAgAdj5,L_RVegQ,L_LitCvrQ,L_LitRipCvQ,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,RVeg_CONDus15,LitCvr_CONDus15,LitRipCvr_CONDus15,RDIS_CONDus15
NLA06608-0079,2,NA,5,5,EXCELLENT,0,0,0,0,-0.749352691,-1.255882404,-0.932611486,0.168093188,0.045477591,0.10678539,-0.749352691,-1.255882404,-0.932611486,0.540819455,0.613143335,0.542730768,FAIR,FAIR,POOR,GOOD
NLA06608-0080,1,NA,3,4,GOOD,0.534883721,0.130434783,0.5,0.418181818,-0.558082313,-0.359075896,-0.447278638,0.266641727,0.427445652,0.34704369,-0.558082313,-0.359075896,-0.447278638,0.884880776,1.107230871,1.045163755,GOOD,GOOD,GOOD,FAIR
NLA06608-0080,2,NA,3,4,GOOD,0.574468085,0.130434783,0.545454546,0.380508475,-0.57921938,-0.426031678,-0.495906062,0.2535,0.364945652,0.309222826,-0.57921938,-0.426031678,-0.495906062,0.841268466,0.945334431,0.931261682,GOOD,GOOD,GOOD,FAIR
NLA06608-0081,1,NA,3,4,GOOD,0.661016949,0,0.661016949,0.730508475,-0.438518001,-0.796501045,-0.581623694,0.354319149,0.149771368,0.252045259,-0.438518001,-0.796501045,-0.581623694,1.093314794,1.170447383,1.102624949,GOOD,GOOD,GOOD,FAIR
NLA06608-0081,2,NA,4,4,GOOD,0.701492537,0,0.701492537,0.800746269,-0.365822403,-0.700647518,-0.501736553,0.420702703,0.189228966,0.304965835,-0.365822403,-0.700647518,-0.501736553,1.298153064,1.478804333,1.334137129,GOOD,GOOD,GOOD,POOR
NLA06608-0083,1,NA,5,5,EXCELLENT,0.371428571,0.352941177,0.043478261,0.640197152,-1.238782553,-1.551111173,-1.367454932,0.047705532,0.018111811,0.032908672,-1.238782553,-1.551111173,-1.367454932,0.287461779,0.21949275,0.235434126,FAIR,POOR,POOR,FAIR
NLA06608-0083,2,NA,5,5,EXCELLENT,0.555555556,0.473684211,0.259259259,0.914529915,-1.804155518,-1.634281428,-1.710965116,0.005698006,0.013212321,0.009455164,-1.804155518,-1.634281428,-1.710965116,0.034334778,0.160116992,0.067643817,POOR,POOR,POOR,POOR
NLA06608-0085,1,NA,1,1,POOR,0.743589744,0.5,0.655172414,0.936708861,-2,-1.159809682,-1.402231224,0,0.059213421,0.029606711,-2,-1.159809682,-1.402231224,0,1.083356477,0.28821418,POOR,GOOD,POOR,POOR
NLA06608-0085,2,NA,1,2,POOR,0.726027397,0.487179487,0.62962963,0.932885906,-1.814765362,-1.594951903,-1.691097564,0.005319149,0.015412541,0.010365845,-1.814765362,-1.594951903,-1.691097564,0.037354235,0.281984659,0.100908999,POOR,FAIR,POOR,POOR
NLA06608-0086,1,NA,3,3,EXCELLENT,0.622641509,0,0.622641509,0.711320755,-0.432614159,-1.054135313,-0.640557233,0.359305556,0.07828048,0.218793018,-0.432614159,-1.054135313,-0.640557233,1.536660978,1.146485398,1.406333322,GOOD,GOOD,GOOD,FAIR
NLA06608-0086,2,NA,3,4,EXCELLENT,0.677419355,0,0.677419355,0.688709677,-0.697885623,-1.500392597,-0.935365703,0.1905,0.021594203,0.106047101,-0.697885623,-1.500392597,-0.935365703,0.814721375,0.316265795,0.681637714,GOOD,POOR,FAIR,FAIR
NLA06608-0089,1,NA,4,4,GOOD,0.047619048,0.047619048,0,0.1,-0.514278574,-0.5011902,-0.507685083,0.296,0.305362319,0.300681159,-0.514278574,-0.5011902,-0.507685083,1.164535775,1.164922189,1.20693807,GOOD,GOOD,GOOD,GOOD
NLA06608-0089,2,NA,4,5,EXCELLENT,0,0,0,0,-0.491470281,-1.034028412,-0.683019817,0.3125,0.082463768,0.197481884,-0.491470281,-1.034028412,-0.683019817,1.229450776,0.314589808,0.792694841,GOOD,POOR,FAIR,GOOD
NLA06608-0090,1,NA,4,4,EXCELLENT,0.138755981,0,0.138755981,0.11937799,-0.577045201,-1.075333377,-0.758332262,0.25482245,0.074074951,0.1644487,-0.577045201,-1.075333377,-0.758332262,1.125856589,0.817424509,0.994607853,GOOD,GOOD,GOOD,GOOD
NLA06608-0090,2,NA,4,5,EXCELLENT,0.130434783,0,0.130434783,0.115217391,-0.598136056,-0.860447077,-0.709781207,0.242269034,0.127896398,0.185082716,-0.598136056,-0.860447077,-0.709781207,1.070393085,1.411349576,1.119405155,GOOD,GOOD,GOOD,GOOD
NLA06608-0091,1,NA,2,3,GOOD,0.813084112,0,0.813084112,0.906542056,-0.982313778,-1.436380566,-1.152525674,0.094156463,0.026611661,0.060384062,-0.982313778,-1.436380566,-1.152525674,0.567363642,0.322500419,0.431997653,FAIR,FAIR,FAIR,POOR
NLA06608-0091,2,NA,1,2,FAIR,0.807692308,0,0.807692308,0.903846154,-1.519662775,-1.517812183,-1.518736493,0.020222976,0.020352035,0.020287506,-1.519662775,-1.517812183,-1.518736493,0.12185867,0.246641495,0.1451402,POOR,POOR,POOR,POOR
NLA06608-0099,1,NA,3,4,GOOD,0.714285714,0,0.714285714,0.757142857,-1.021095408,-1.360983151,-1.158604347,0.085258687,0.033552877,0.059405782,-1.021095408,-1.360983151,-1.158604347,0.513747841,0.40661937,0.424998877,FAIR,FAIR,FAIR,POOR
NLA06608-0099,2,NA,2,4,GOOD,0.761904762,0,0.761904762,0.830952381,-0.82060628,-1.675488908,-1.064855415,0.141144977,0.011111111,0.076128044,-0.82060628,-1.675488908,-1.064855415,0.850504853,0.134652924,0.544632729,GOOD,POOR,FAIR,POOR
NLA06608-0101,1,NA,5,5,EXCELLENT,0.310344828,0,0.310344828,0.255172414,-0.462246021,-0.611793061,-0.530614126,0.334948276,0.234459511,0.284703894,-0.462246021,-0.611793061,-0.530614126,1.252039323,1.754005403,1.344070043,GOOD,GOOD,GOOD,FAIR
NLA06608-0102,1,NA,4,5,EXCELLENT,0.636363636,0,0.636363636,0.518181818,-0.800885038,-0.934735491,-0.862673922,0.148166667,0.106215622,0.127191144,-0.800885038,-0.934735491,-0.862673922,0.509325497,0.782580643,0.552952657,POOR,GOOD,POOR,FAIR
NLA06608-0104,1,NA,3,4,GOOD,0.534883721,0.130434783,0.5,0.568181818,-0.838226296,-0.705153178,-0.76661265,0.135135517,0.187172717,0.161154117,-0.838226296,-0.705153178,-0.76661265,0.814293325,1.721966532,1.15292344,GOOD,GOOD,GOOD,FAIR
NLA06608-0104,2,NA,3,3,GOOD,0.428571429,0,0.428571429,0.364285714,-0.538645686,-1.088218512,-0.731748481,0.279303917,0.071617162,0.175460539,-0.538645686,-1.088218512,-0.731748481,1.68301658,0.658869291,1.255273972,GOOD,GOOD,GOOD,FAIR
NLA06608-0105,1,NA,3,3,GOOD,0.375,0,0.375,0.3375,-1.291605069,-1.246925345,-1.268690885,0.041096945,0.046633663,0.043865304,-1.291605069,-1.246925345,-1.268690885,0.154216127,1.039199284,0.283836321,POOR,GOOD,POOR,FAIR
NLA06608-0105,2,NA,2,3,GOOD,0.285714286,0.090909091,0.230769231,0.322222222,-1.811823245,-1.750391357,-1.780021996,0.00542328,0.007766777,0.006595029,-1.811823245,-1.750391357,-1.780021996,0.020350839,0.173077305,0.042674015,POOR,POOR,POOR,FAIR
NLA06608-0107,1,NA,5,4,EXCELLENT,0.047619048,0,0.047619048,0.023809524,-0.708853238,-0.540861908,-0.616785032,0.1855,0.277831348,0.231665674,-0.708853238,-0.540861908,-0.616785032,0.793439276,2.255653635,1.247196068,GOOD,GOOD,GOOD,GOOD
NLA06608-0110,1,NA,5,5,EXCELLENT,0.45945946,0,0.45945946,0.42972973,-0.838631998,-0.854404962,-0.846446877,0.135,0.129828287,0.132414144,-0.838631998,-0.854404962,-0.846446877,0.577435591,1.054048255,0.712865209,FAIR,GOOD,FAIR,FAIR
NLA06608-0111,1,NA,3,3,EXCELLENT,0.393939394,0,0.393939394,0.446969697,-1.193820026,-1.387807808,-1.280071632,0.054,0.030944181,0.042472091,-1.193820026,-1.387807808,-1.280071632,0.255960108,0.297540925,0.257053196,POOR,POOR,POOR,FAIR
NLA06608-0112,1,NA,3,4,GOOD,0.545454546,0.090909091,0.523809524,0.407692308,-0.826180761,-0.848374042,-0.837135652,0.139217321,0.131783587,0.135500454,-0.826180761,-0.848374042,-0.837135652,0.838889273,1.212393178,0.969392854,GOOD,GOOD,GOOD,FAIR
NLA06608-0113,1,NA,3,3,GOOD,0.682539683,0.090909091,0.672131148,0.65915493,-0.657365864,-1.090480657,-0.822030455,0.210107143,0.071193141,0.140650142,-0.657365864,-1.090480657,-0.822030455,0.78316921,0.546981614,0.666238719,FAIR,FAIR,FAIR,FAIR
NLA06608-0115,1,NA,4,5,EXCELLENT,0.487179487,0,0.487179487,0.443589744,-0.468376442,-0.774817599,-0.595111418,0.330113255,0.157950926,0.24403209,-0.468376442,-0.774817599,-0.595111418,1.411993649,1.282369975,1.313771945,GOOD,GOOD,GOOD,FAIR
NLA06608-0116,1,NA,1,3,GOOD,0.5,0,0.5,0.55,-1.530177984,-1.306946709,-1.404374653,0.0195,0.039323432,0.029411716,-1.530177984,-1.306946709,-1.404374653,0.102852075,0.429160345,0.20637325,POOR,FAIR,POOR,FAIR
NLA06608-0120,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-0120,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-0124,1,NA,1,1,POOR,0.375,0.333333333,0.090909091,0.411111111,-1.664985507,-1.410174465,-1.51915407,0.011627907,0.028888889,0.020258398,-1.664985507,-1.410174465,-1.51915407,0.070066902,0.350097603,0.144931959,POOR,FAIR,POOR,FAIR
NLA06608-0126,1,NA,4,2,FAIR,0.393939394,0.285714286,0.2,0.346153846,-0.962371358,-0.784535414,-0.864413693,0.099050746,0.154234573,0.12664266,-0.962371358,-0.784535414,-0.864413693,0.596855389,1.869132265,0.906022716,FAIR,GOOD,GOOD,FAIR
NLA06608-0126,2,NA,3,2,FAIR,0.615384615,0.565217391,0.230769231,0.935897436,-1.217476987,-1.028862924,-1.113010045,0.050607032,0.083570096,0.067088564,-1.217476987,-1.028862924,-1.113010045,0.304945502,1.012766203,0.479962779,FAIR,GOOD,FAIR,POOR
NLA06608-0127,1,NA,4,4,GOOD,0.375,0,0.375,0.3375,-0.778217793,-1.154033344,-0.926682638,0.156641132,0.060140144,0.108390638,-0.778217793,-1.154033344,-0.926682638,0.876237082,0.617143985,0.780073004,GOOD,GOOD,GOOD,FAIR
NLA06608-0128,1,NA,3,3,FAIR,0.545454546,0.5,0.166666667,0.919354839,-0.79793195,-1.576006561,-1.032004207,0.149245823,0.016545655,0.082895739,-0.79793195,-1.576006561,-1.032004207,0.899318554,0.152218036,0.593049946,GOOD,POOR,FAIR,POOR
NLA06608-0128,2,NA,4,3,POOR,0.565217391,0.5,0.230769231,0.920634921,-0.858378931,NA,NA,0.128554638,NA,NA,-0.858378931,NA,NA,0.774638573,NA,NA,GOOD,NOT ASSESSED,NOT ASSESSED,POOR
NLA06608-0129,1,NA,4,5,EXCELLENT,0.6875,0,0.6875,0.54375,-0.490719391,-1.018724616,-0.678983709,0.313058081,0.085780122,0.199419101,-0.490719391,-1.018724616,-0.678983709,0.865380435,0.98969896,0.853414592,GOOD,GOOD,GOOD,FAIR
NLA06608-0129,2,NA,4,5,EXCELLENT,0.473684211,0,0.473684211,0.336842105,-0.447940466,-1.522878745,-0.713880497,0.3465,0.02,0.18325,-0.447940466,-1.522878745,-0.713880497,0.957823289,0.23075252,0.784218879,GOOD,POOR,FAIR,FAIR
NLA06608-0130,1,NA,3,4,FAIR,0.473684211,0,0.473684211,0.536842105,-0.452935299,-0.483885944,-0.468134962,0.342423371,0.31818147,0.330302421,-0.452935299,-0.483885944,-0.468134962,1.195238003,2.445452198,1.592707694,GOOD,GOOD,GOOD,FAIR
NLA06608-0132,1,NA,3,4,GOOD,0.642857143,0.230769231,0.6,0.825,-1.072827498,-1.632023215,-1.268029485,0.074561466,0.013333333,0.0439474,-1.072827498,-1.632023215,-1.268029485,0.331268238,0.276387352,0.320567923,POOR,POOR,POOR,POOR
NLA06608-0134,1,NA,4,5,EXCELLENT,0.777777778,0,0.777777778,0.838888889,-0.619514669,-0.887512374,-0.73316117,0.230151515,0.119564978,0.174858247,-0.619514669,-0.887512374,-0.73316117,0.69038585,0.933344904,0.654655529,FAIR,GOOD,FAIR,POOR
NLA06608-0137,1,NA,3,4,GOOD,0.62962963,0,0.62962963,0.564814815,-0.668066827,-1.522878745,-0.912307295,0.20475,0.02,0.112375,-0.668066827,-1.522878745,-0.912307295,0.51886514,0.250498238,0.485011092,FAIR,POOR,POOR,FAIR
NLA06608-0139,1,NA,3,4,GOOD,0.591836735,0,0.591836735,0.495918367,-0.47820835,-0.6106309,-0.539391867,0.3225,0.235114555,0.278807278,-0.47820835,-0.6106309,-0.539391867,1.379429468,1.908845073,1.500987755,GOOD,GOOD,GOOD,FAIR
NLA06608-0140,1,NA,2,2,POOR,0.74025974,0.375,0.692307692,0.87,-1.160185226,-1.070980283,-1.113296411,0.059153597,0.074921903,0.06703775,-1.160185226,-1.070980283,-1.113296411,0.356444999,0.689272513,0.479599247,FAIR,GOOD,FAIR,POOR
NLA06608-0141,1,NA,4,4,EXCELLENT,0.45945946,0.047619048,0.444444444,0.406097561,-0.647525126,-0.704552425,-0.675103414,0.215151515,0.187445652,0.201298584,-0.647525126,-0.704552425,-0.675103414,0.60712093,0.261051825,0.337970457,FAIR,POOR,POOR,FAIR
NLA06608-0142,1,NA,3,5,EXCELLENT,0.35483871,0,0.35483871,0.377419355,-0.448926193,-1.179554334,-0.675893623,0.345691762,0.056137179,0.200914471,-0.448926193,-1.179554334,-0.675893623,1.478627608,0.455765818,1.081643789,GOOD,FAIR,GOOD,FAIR
NLA06608-0144,1,NA,3,4,EXCELLENT,0.444444444,0.166666667,0.375,0.457692308,-0.528056884,-0.826465754,-0.652120153,0.286444308,0.139119434,0.212781871,-0.528056884,-0.826465754,-0.652120153,1.726042816,1.279882091,1.522277004,GOOD,GOOD,GOOD,FAIR
NLA06608-0144,2,NA,3,4,GOOD,0.591836735,0.45945946,0.375,0.864529915,-1.0954794,-0.832986448,-0.94469589,0.070263963,0.136897212,0.103580587,-1.0954794,-0.832986448,-0.94469589,0.423393328,1.259437913,0.741032803,FAIR,GOOD,GOOD,POOR
NLA06608-0148,1,NA,3,3,FAIR,0.791666667,0,0.791666667,0.895833333,-0.837400709,-1.172558214,-0.973419957,0.13541168,0.057211221,0.09631145,-0.837400709,-1.172558214,-0.973419957,0.815957415,0.526336367,0.689028185,GOOD,FAIR,GOOD,POOR
NLA06608-0149,1,NA,3,4,EXCELLENT,0.733333333,0,0.733333333,0.866666667,-0.931451846,-1.224564597,-1.053735432,0.107097643,0.049625963,0.078361803,-0.931451846,-1.224564597,-1.053735432,0.367263684,0.326434034,0.337524094,POOR,POOR,POOR,POOR
NLA06608-0150,1,NA,4,4,EXCELLENT,0.45945946,0,0.45945946,0.32972973,-0.681320207,-1.154015575,-0.856300759,0.198295455,0.060143014,0.129219234,-0.681320207,-1.154015575,-0.856300759,0.66144405,0.608578203,0.544707214,FAIR,FAIR,POOR,FAIR
NLA06608-0152,1,NA,3,3,GOOD,0.557739558,0.166666667,0.514824798,0.536660617,-0.826672816,-0.977019048,-0.895372211,0.139048354,0.095434065,0.11724121,-0.826672816,-0.977019048,-0.895372211,0.837871117,0.877981944,0.838763173,GOOD,GOOD,GOOD,FAIR
NLA06608-0153,1,NA,3,3,GOOD,0.230769231,0,0.230769231,0.215384615,-0.494365588,-1.090742975,-0.697343086,0.310357143,0.320588559,0.315472851,-0.494365588,-0.480712181,-0.487485232,1.137862214,1.404631352,1.206733464,GOOD,GOOD,GOOD,FAIR
NLA06608-0155,1,NA,2,3,GOOD,0.775280899,0,0.775280899,0.837640449,-1.112945069,-1.750929516,-1.324016138,0.067100098,0.007744775,0.037422436,-1.112945069,-1.750929516,-1.324016138,0.404328657,0.093857088,0.267726353,FAIR,POOR,POOR,POOR
NLA06608-0158,1,NA,3,4,EXCELLENT,0.607843137,0,0.607843137,0.553921569,-0.554395797,-1.10046104,-0.746724352,0.269,0.069348544,0.169174272,-0.554395797,-1.10046104,-0.746724352,1.150593882,0.563026078,0.910767153,GOOD,FAIR,GOOD,FAIR
NLA06608-0161,1,NA,4,4,EXCELLENT,0.777777778,0,0.777777778,0.838888889,-0.681936665,-0.465339424,-0.560272672,0.198,0.3325,0.26525,-0.681936665,-0.465339424,-0.560272672,0.559190836,0.47987721,0.460791259,FAIR,FAIR,POOR,POOR
NLA06608-0162,1,NA,3,3,,0.722222222,0,0.722222222,0.561111111,-0.587880063,-0.913045226,-0.720715758,0.248297342,0.112167243,0.180232293,-0.587880063,-0.913045226,-0.720715758,0.772587141,0.828927133,0.702645411,FAIR,GOOD,FAIR,FAIR
NLA06608-0167,1,NA,1,1,POOR,0.2,0.047619048,0.166666667,0.205172414,-1.585026652,-1.725060123,-1.649423638,0.016,0.008833883,0.012416942,-1.585026652,-1.725060123,-1.649423638,0.068436811,0.071720421,0.066847887,POOR,POOR,POOR,FAIR
NLA06608-0167,2,NA,1,1,POOR,0.62962963,0.487179487,0.428571429,0.673076923,-0.893922481,-1.677757955,-1.128813178,0.117666667,0.0110011,0.064333883,-0.893922481,-1.677757955,-1.128813178,0.503295713,0.089315592,0.346348101,POOR,POOR,POOR,FAIR
NLA06608-0168,1,NA,3,3,FAIR,0.746835443,0.285714286,0.718309859,0.90990991,-0.921251763,-0.759402497,-0.83283078,0.109880415,0.164019334,0.136949875,-0.921251763,-0.759402497,-0.83283078,0.662112303,1.508958188,0.979762251,GOOD,GOOD,GOOD,POOR
NLA06608-0169,1,NA,3,3,GOOD,0.333333333,0.166666667,0.230769231,0.432608696,-0.860030276,-0.728294937,-0.789186699,0.128028804,0.176941216,0.15248501,-0.860030276,-0.728294937,-0.789186699,0.675661564,3.612831354,1.23414391,FAIR,GOOD,GOOD,FAIR
NLA06608-0169,2,NA,3,3,GOOD,0.428571429,0.285714286,0.259259259,0.600746269,-1.269270352,-1.524474245,-1.378390316,0.043793481,0.019889989,0.031841735,-1.269270352,-1.524474245,-1.378390316,0.231116522,0.406118922,0.257712436,POOR,FAIR,POOR,FAIR
NLA06608-0170,1,NA,4,4,GOOD,0.677419355,0,0.677419355,0.588709677,-0.79541228,-0.53710911,-0.647333533,0.150172414,0.280329316,0.215250865,-0.79541228,-0.53710911,-0.647333533,0.642332567,2.275934099,1.158825247,FAIR,GOOD,GOOD,FAIR
NLA06608-0173,1,NA,3,2,POOR,0.661016949,0,0.661016949,0.680508475,-1.324667622,-0.958650751,-1.104189883,0.037351351,0.099988999,0.068670175,-1.324667622,-0.958650751,-1.104189883,0.098514063,0.767991857,0.272621003,POOR,GOOD,POOR,FAIR
NLA06608-0174,1,NA,3,4,GOOD,0.615384615,0,0.615384615,0.657692308,-0.833668578,-0.927578942,-0.878090333,0.136666667,0.108146554,0.12240661,-0.833668578,-0.927578942,-0.878090333,0.584564426,0.878018872,0.65898862,FAIR,GOOD,FAIR,FAIR
NLA06608-0174,2,NA,4,4,EXCELLENT,0.548872181,0,0.548872181,0.62443609,-0.711098116,-1.183187747,-0.885925993,0.184492064,0.055586167,0.120039115,-0.711098116,-1.183187747,-0.885925993,0.789128028,0.451292272,0.646242967,GOOD,FAIR,FAIR,FAIR
NLA06608-0175,1,NA,1,3,GOOD,0.743589744,0,0.743589744,0.821794872,-1.153637637,-1.017226402,-1.080098072,0.060204082,0.086111111,0.073157596,-1.153637637,-1.017226402,-1.080098072,0.362774961,0.792211886,0.52338165,FAIR,GOOD,FAIR,POOR
NLA06608-0176,1,NA,2,3,GOOD,0.473684211,0.047619048,0.45945946,0.261904762,-0.495704226,-0.096969024,-0.252098034,0.309371217,0.789891304,0.549631261,-0.495704226,-0.096969024,-0.252098034,1.056739734,2.099925917,1.695399148,GOOD,GOOD,GOOD,FAIR
NLA06608-0177,1,NA,4,5,EXCELLENT,0.166666667,0,0.166666667,0.133333333,-0.527431062,-0.782920997,-0.636653172,0.286871795,0.154846224,0.220859009,-0.527431062,-0.782920997,-0.636653172,1.243324431,1.118673045,1.224109558,GOOD,GOOD,GOOD,GOOD
NLA06608-0179,1,NA,2,4,FAIR,0.4,0.4,0,0.551282051,-2,-1.452118986,-1.64484895,0,0.025308642,0.012654321,-2,-1.452118986,-1.64484895,0,0.232836468,0.090531124,POOR,POOR,POOR,FAIR
NLA06608-0179,2,NA,3,3,POOR,0.333333333,0.333333333,0,0.357142857,-2,-2,-2,0,0,0,-2,-2,-2,0,0,0,POOR,POOR,POOR,FAIR
NLA06608-0180,1,NA,2,3,FAIR,0.2,0,0.2,0.1,-0.815288216,-1.009808703,-0.90174758,0.14300717,0.087766777,0.115386974,-0.815288216,-1.009808703,-0.90174758,0.86172597,0.80744381,0.82549766,GOOD,GOOD,GOOD,GOOD
NLA06608-0181,1,NA,3,4,GOOD,0.555555556,0,0.555555556,0.327777778,-0.573040503,-0.776578701,-0.662993278,0.257275713,0.157271249,0.207273481,-0.573040503,-0.776578701,-0.662993278,0.662167932,2.015571266,0.908809363,FAIR,GOOD,GOOD,FAIR
NLA06608-0183,1,NA,2,3,FAIR,0.710144928,0,0.710144928,0.705072464,-0.593686742,-0.99286126,-0.748941061,0.244866795,0.09165734,0.168262068,-0.593686742,-0.99286126,-0.748941061,1.04736891,0.744146449,0.905856207,GOOD,GOOD,GOOD,FAIR
NLA06608-0184,1,NA,3,3,GOOD,0.714285714,0.047619048,0.710144928,0.864864865,-1.406791343,-1.328751116,-1.36602066,0.029193013,0.036908213,0.033050613,-1.406791343,-1.328751116,-1.36602066,0.175909906,0.339551125,0.2364496,POOR,FAIR,POOR,POOR
NLA06608-0185,1,NA,3,3,EXCELLENT,0.655172414,0,0.655172414,0.727586207,-0.620090456,-1.031475955,-0.778791698,0.229833333,0.083008801,0.156421067,-0.620090456,-1.031475955,-0.778791698,0.859558765,0.646598518,0.737267966,GOOD,FAIR,FAIR,FAIR
NLA06608-0189,1,NA,3,3,GOOD,0.238095238,0,0.238095238,0.244047619,-0.923086615,-0.600911639,-0.732784939,0.109375,0.332328586,0.220851793,-0.923086615,-0.465556834,-0.636666748,0.42039884,1.309516837,0.897128926,POOR,GOOD,GOOD,FAIR
NLA06608-0189,2,NA,3,2,GOOD,0.483870968,0,0.483870968,0.616935484,-0.800999461,-0.894785825,-0.845365889,0.148125,0.164982572,0.156553786,-0.800999461,-0.757005205,-0.778445491,0.569340143,0.65010193,0.635941994,POOR,FAIR,FAIR,FAIR
NLA06608-0190,1,NA,5,5,GOOD,0.090909091,0,0.090909091,0.095454546,-0.761733936,-0.564980288,-0.652308907,0.163087643,0.262282489,0.212685066,-0.761733936,-0.564980288,-0.652308907,0.697574885,2.129415753,1.145012005,FAIR,GOOD,GOOD,GOOD
NLA06608-0191,1,NA,5,5,EXCELLENT,0.35483871,0,0.35483871,0.327419355,-0.573488739,-0.786925175,-0.667225008,0.257,0.153333333,0.205166667,-0.573488739,-0.786925175,-0.667225008,1.064895511,0.352514776,0.449222107,GOOD,FAIR,POOR,FAIR
NLA06608-0193,1,NA,3,4,GOOD,0.513513514,0,0.513513514,0.423423423,-0.60061475,-1.064521401,-0.773364472,0.240833333,0.07619431,0.158513822,-0.60061475,-1.064521401,-0.773364472,1.266783613,1.092056629,1.150793815,GOOD,GOOD,GOOD,FAIR
NLA06608-0195,1,NA,4,4,GOOD,0.56097561,0.217391304,0.5,0.741347905,-0.980568125,-0.935123933,-0.957251895,0.094575964,0.106111722,0.100343843,-0.980568125,-0.935123933,-0.957251895,0.569891452,1.285942831,0.717876594,FAIR,GOOD,GOOD,FAIR
NLA06608-0196,1,NA,3,3,GOOD,0.710144928,0.166666667,0.692307692,0.782352941,-1.043311956,-1.47769496,-1.208317935,0.080508224,0.023289329,0.051898777,-1.043311956,-1.47769496,-1.208317935,0.485122721,0.214259031,0.371292507,FAIR,POOR,FAIR,POOR
NLA06608-0198,1,NA,3,3,GOOD,0.523809524,0.090909091,0.5,0.55,-0.825358807,-0.95882194,-0.886983599,0.1395,0.099945652,0.119722826,-0.825358807,-0.95882194,-0.886983599,0.402411141,0.180604963,0.257524034,FAIR,POOR,POOR,FAIR
NLA06608-0201,1,NA,4,4,GOOD,0.35483871,0,0.35483871,0.227419355,-1.610942562,-0.74683062,-0.992200378,0.014493872,0.169130435,0.091812153,-1.610942562,-0.74683062,-0.992200378,0.055850087,3.529833875,0.59708922,POOR,GOOD,FAIR,FAIR
NLA06608-0203,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-0204,1,NA,2,2,POOR,0.444444444,0.047619048,0.428571429,0.4,-0.958596463,-1.357645414,-1.113814975,0.100002749,0.033888889,0.066945819,-0.958596463,-1.357645414,-1.113814975,0.602591921,0.31177371,0.478941556,FAIR,FAIR,FAIR,FAIR
NLA06608-0207,1,NA,3,3,GOOD,0.551122195,0.130434783,0.518716578,0.623182711,-1.098269308,-0.455015513,-0.667067588,0.06975,0.340739346,0.205244673,-1.098269308,-0.455015513,-0.667067588,0.297111497,1.413001458,0.926531243,POOR,GOOD,GOOD,FAIR
NLA06608-0207,2,NA,3,3,GOOD,0.523809524,0.130434783,0.487179487,0.564814815,-1.263603498,-0.450263155,-0.689202151,0.0445,0.34459846,0.19454923,-1.263603498,-0.450263155,-0.689202151,0.189555006,1.4290047,0.878249054,POOR,GOOD,GOOD,FAIR
NLA06608-0208,1,NA,2,4,GOOD,0.591836735,0,0.591836735,0.695918367,-0.797036514,-0.72411304,-0.759045976,0.149574498,0.17875,0.164162249,-0.797036514,-0.72411304,-0.759045976,0.533726557,0.493888076,0.524656747,FAIR,FAIR,POOR,FAIR
NLA06608-0209,1,NA,2,3,GOOD,0.761904762,0,0.761904762,0.780952381,-0.604071864,-1.140151502,-0.794169447,0.238844551,0.062418329,0.15063144,-0.604071864,-1.140151502,-0.794169447,0.479148119,0.655099349,0.512794108,POOR,GOOD,POOR,POOR
NLA06608-0209,2,NA,2,3,GOOD,0.830508475,0,0.830508475,0.915254237,-0.48644948,-1.724553066,-0.76307763,0.31625,0.008855886,0.162552943,-0.48644948,-1.724553066,-0.76307763,0.634431859,0.092945213,0.55337844,FAIR,POOR,POOR,POOR
NLA06608-0211,1,NA,4,4,GOOD,0.090909091,0.047619048,0.047619048,0.115384615,-0.589211409,-1.168067606,-0.788590393,0.247506734,0.057909791,0.152708263,-0.589211409,-1.168067606,-0.788590393,1.058660721,0.470157278,0.822120693,GOOD,FAIR,FAIR,GOOD
NLA06608-0212,1,NA,4,3,EXCELLENT,0.285714286,0,0.285714286,0.242857143,-0.455311978,-0.649990887,-0.541833097,0.3405,0.213876812,0.277188406,-0.455311978,-0.649990887,-0.541833097,1.509879268,0.89727425,1.339632879,GOOD,GOOD,GOOD,FAIR
