SITE_ID,VISIT_NO,sixDepth,sivDepth,L_sixDepth,L_sivDepth,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsxLdia,bsvLdia,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fciAll,fciBig,fciNatural,fciRipVeg,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg
NLA06608-0043,2,1.01,0.19692074,0.045322979,-0.527359466,0,0,0,0.021276596,0.231224842,0.113336718,0.571105438,0.063056407,2.8,5,1.785714286,-0.265888205,0.139660075,0.1225,0.1175,0.47,0.58125,0.24,0.4,0,0.075,0,0.02,0.06,0.005,0.065,0.625,0.125,0.56,0.1,0.315,0.22,0.095,0.1675,0.294141114,0,0.545677446,0.16018144,0.535,0.2625,0.5625,0.7825,0.7025,0.5775,0.7975,1.36
NLA06608-0044,1,0.34,0.157762128,-0.356547324,-0.588780892,0,0,0,0,0.876845811,0.123154189,0,0,1.7,2,1.176470588,-0.110612869,0.043389124,0,0,0.315,0.315,0,0.5275,0,0,0,0,0.025,0,0,0.5525,0.025,0.5525,0,0.01,0.05,0.595555556,0.186944444,0.214050764,0,0.574504533,0.111444703,0.06,0.8075,0.385,0.3175,0.2525,0.935,0.8675,1.2525
NLA06608-0044,2,0.49,0.246981781,-0.229147988,-0.459693329,0,0,0,0,0.89574944,0.072002664,0.032247896,0,1.9,3,1.578947368,-0.097094402,0.034087909,0.015,0.005,0.015,0.025,0.02,0.175,0,0,0,0,0,0,0,0.175,0,0.175,0,0.01,0.03,0.52,0.11,0.289433381,0.007407407,0.666131794,0.037027417,0.04,0.63,0.485,0.175,0.15,0.975,0.67,1.15
NLA06608-0045,1,1.27,0.813838641,0.136720567,-0.039130482,0,0,0,0,0.036378515,0.841724407,0.087238466,0.034658613,2.9,4,1.379310345,-0.340757818,0.009957314,0.315,0.02,0.13,0.43,0.335,0.4825,0,0.1,0.005,0,0.065,0,0.005,0.6575,0.075,0.6525,0.1,0.1825,0.1875,0.06,0.29,0.054545455,0.291608392,0.26825641,0.385589744,0.37,0.35,0.675,0.9025,0.66,0.2425,0.72,1.145
NLA06608-0045,2,0.99,0.47246399,0.037426498,-0.242251826,0,0.03691399,0.009529212,0.009529212,0.040142195,0.840575065,0.041715514,0.025286212,3.1,7,2.258064516,-0.314097139,0.08841205,0.1425,0.09,0.4725,0.5325,0.2325,0.5325,0.035,0.05,0,0,0.0675,0.005,0,0.69,0.1025,0.69,0.055,0.265,0.225,0.24,0.165,0.092851293,0.1,0.645720136,0.161428571,0.49,0.405,0.325,0.68,0.655,0.53,0.895,1.21
NLA06608-0048,1,0.73,0.9522488,-0.080921908,0.022118439,0,0,0,0,0,0.880267114,0.192693467,0.01506613,1.8,3,1.666666667,-0.316638656,0.111255483,0,0,0,0,0,0.01,0,0.055,0,0.005,0.065,0.035,0,0.17,0.065,0.17,0.095,0.241666667,0.111111111,0.191666667,0.188888889,0.242110144,0.003448276,0.551525224,0.202916356,0.352777778,0.380555556,0.62,0.6775,0.541666667,0.5975,0.733333333,1.275
NLA06608-0048,2,0.57,0.573585216,-0.173925197,-0.171607453,0,0.005128205,0.005128205,0.004878049,0.004878049,0.88635495500000006,0.039249039,0.054383498,2.7,7,2.592592593,-0.339305389,0.020242925,0,0,0,0,0,0,0,0.055,0,0,0.075,0.025,0,0.155,0.075,0.155,0.08,0.1225,0.015,0.015,0.09,0.515360319,0.021276596,0.370390835,0.09297225,0.1375,0.105,0.4525,0.31,0.2275,0.36,0.2425,0.67
NLA06608-0049,1,2,1.014341604,0.322219295,0.047018345,0.033957219,0.062145291,0.056473022,0.157037735,0.004545455,0.675584867,0,0.01025641,3.2,7,2.1875,-0.141678186,0.218647013,0,0,0.03,0.01,0,0.01,0.0875,0.005,0,0,0.005,0,0,0.1075,0.0925,0.1075,0.005,0.015,0.04,0,0.085,0.634166923,0.004255319,0.297928359,0.063649399,0.055,0.085,0.4175,0.21,0.14,0.3425,0.14,0.5525
NLA06608-0050,1,1.22,0.373571353,0.120573931,-0.324614577,0,0.056650246,0.064387134,0.027064619,0.089411765,0.577039769,NA,0.185446467,4,NA,NA,-0.200269029,0.172692268,0.01,0.0875,0,0.0875,0.0975,0.055,0.04,0.105,0.005,0.04,0.06,0.025,0.0575,0.3875,0.1625,0.33,0.17,0.2575,0.19,0.015,0.69,0.208959518,0.090909091,0.041071429,0.659059963,0.4475,0.705,0.6725,1.525,1.1375,0.065909091,1.1525,1.590909091
NLA06608-0050,2,1.22,0.559364719,0.120573931,-0.180874295,0,0.145049765,0.116160876,0.022222222,0.004444444,0.50871851,NA,0.203404183,3,NA,NA,-0.11283565500000001,0.275341555,0.05,0.1375,0,0.1625,0.1875,0.045,0.06,0.06,0,0.02,0.01,0.03,0,0.225,0.07,0.225,0.11,0.3925,0.17,0.02,0.425,0.072904601,0.169705677,0.119717558,0.637672164,0.5775,0.445,0.895,1.605,1.0025,0.13,1.0225,1.735
NLA06608-0053,1,1.32,0.335989418,0.152288344,-0.360524052,0,0,0,0.077072779,0.288667182,0.634260038,0,0,2.4,3,1.25,-0.231762631,0.09784359,0.01,0.305,0.6275,0.805555556,0.315,0.8125,0.005,0.01,0,0,0.005,0,0.025,0.8575,0.035,0.8325,0.01,0.1275,0.375,0.077222222,0.502777778,0.336276959,0,0.252857462,0.310865578,0.5025,0.5925,0.5575,1.335,1.015,0.3175,1.095,1.6525
NLA06608-0053,2,1.1684,0.516813545,0.103256233,-0.209846098,0.006261023,0.046094782,0.041570973,0.059899613,0.014320589,0.494006362,0.31307864,0.031384081,5.1,8,1.568627451,-0.221429123,0.141284836,0.255555556,0.297222222,0.875,0.755,0.552777778,0.3575,0.0975,0.07,0.1025,0.0775,0.04,0.08,0.0875,0.9125,0.3275,0.825,0.2275,0.162222222,0.530277778,0.164444444,0.613055556,0.233492063,0.073795094,0.332395382,0.36031746,0.705,0.8025,0.5125,1.5875,1.3375,0.3875,1.5075,1.975
NLA06608-0057,1,1.62,0.891690031,0.235528447,-0.003624053,0,0,0.018518519,0.112037037,0.019444444,0.786973512,0.015384615,0.047641873,2.8,6,2.142857143,-0.266839356,0.153502054,0,0.01,0.025,0.035,0.01,0.045,0.005,0.09,0,0.045,0.1175,0.045,0,0.3475,0.1225,0.3475,0.18,0.2425,0.3675,0.2125,0.26,0.216450216,0,0.461350649,0.322199134,0.61,0.4725,0.555,1.105,0.87,0.5325,1.0825,1.6375
NLA06608-0057,2,1.14,0.371782493,0.093421685,-0.326258179,0,0,0.006451613,0.026704672,0.135494404,0.753130805,0.019944179,0.058274327,3.8,6,1.578947368,-0.290424228,0.044807393,0,0.005,0,0.005,0.005,0.0725,0,0.08,0,0.0725,0.095,0.005,0,0.325,0.095,0.325,0.1575,0.11,0.17,0.08,0.215,0.335175343,0,0.271649314,0.393175343,0.28,0.295,0.3825,0.71,0.495,0.2475,0.575,0.9575
NLA06608-0061,1,6.67512,3.602003007,0.830916992,0.568436767,0,0.005882353,0.23641958,0.332085856,0.301845183,0,0,0.123767028,3.8,5,1.315789474,0.133307225,0.097080731,0,0,0.005,0.005,0,0.005,0.025,0.205,0.3625,0,0,0.1375,0,0.735,0.3875,0.735,0.3425,0,0,0.095,0.2125,0.717076496,0,0.1293304,0.153593104,0,0.3075,0.305,0.3775,0.2125,0.235,0.3075,0.6125
NLA06608-0061,2,2.828544,1.28938366,0.466651753,0.142822187,0.08974359,0.015538462,0.231855521,0.274022442,0.223729362,0.08193836,0,0.083172263,4.3,7,1.627906977,0.160904249,0.176892553,0,0,0.04,0.04,0,0.09,0.01,0.085,0.0575,0,0,0.01,0,0.2525,0.0675,0.2525,0.095,0,0,0,0,0.69022341,0,0.136706477,0.173070113,0,0,0.28,0.15,0,0.13,0,0.28
NLA06608-0062,1,1.17,0.485455113,0.103803721,-0.232506397,0,0,0.06985447,0.131202851,0.139312831,0.630007038,0.02962281,0,2.6,5,1.923076923,-0.191750649,0.222615371,0.1425,0.06,0.235,0.2025,0.2025,0.045,0,0,0,0,0,0,0,0.045,0,0.045,0,0,0,0.1625,0.02,0.093139938,0.080298109,0.796257994,0.030303959,0,0.1825,0.6275,0.04,0.02,0.715,0.1825,0.755
NLA06608-0062,2,1.066666667,0.239791576,0.06694679,-0.468787392,0,0,0,0.079069767,0.347356548,0.563654795,0.018704419,0,2.666666667,4,1.5,-0.222901639,0.098756523,0.177777778,0,0.502777778,0.302777778,0.177777778,0.575,0,0,0,0,0,0,0,0.575,0,0.575,0,0,0,0.613888889,0,0.047751948,0.09361425,0.85040335,0.008230453,0,0.613888889,0.875,0.005555556,0,1.388888889,0.613888889,1.394444444
NLA06608-0064,1,1.21,0.532186266,0.117271296,-0.199154943,NA,NA,NA,0.475744976,0.025641026,0.749306999,NA,NA,1.75,NA,NA,-1.149311276,1.084965151,0,0,0.183333333,0.25,0,0.25,0,NA,0,0,0,NA,0,0.25,0,0.25,0,0,0.05,0.45,0.005,0.400874459,0,0.470554113,0.128571429,0.05,0.455,0.1875,0.035,0.01,0.6125,0.46,0.6475
NLA06608-0064,2,0.825,0.34537764,-0.033858267,-0.35127159,0,0,0,0,0.166166166,0.937687688,0,0,1.375,2,1.454545455,-1.434119273,0.934188874,0.31875,0,0.183333333,0.675,0.31875,0.675,0,0,0,0,0,0,0,0.675,0,0.675,0,NA,NA,0.083333333,0.066666667,0.709940868,0,0.25238042,0.037678712,NA,0.15,0.315625,0.0875,0.066666667,0.340625,0.15,0.428125
NLA06608-0065,1,2.13,0.494525586,0.348304863,-0.22582945,0,0.015121962,0.125363397,0.104238899,0.7330751,0,0,0.022200641,3.1,5,1.612903226,0.012302293,0.110120134,0.015,0.005,0.3175,0.3225,0.02,0.3225,0,0.02,0,0,0,0,0,0.3425,0,0.3425,0.02,0.0875,0.025,0.23,0.06,0.250460349,0.135411635,0.590578816,0.023549201,0.1125,0.29,0.495,0.125,0.105,0.655,0.335,0.78
NLA06608-0065,2,3.12,0.949619807,0.507855872,0.021032018,0,0.033596549,0.292792002,0.03564271,0.497271981,0.102896984,0,0.037799774,4.3,6,1.395348837,0.051089392,0.151845131,0.005,0,0.42,0.42,0.005,0.42,0,0.04,0,0,0,0.005,0,0.465,0,0.465,0.045,0.033333333,0.075,0.03,0.155,0.398098568,0.005128205,0.548334998,0.048438228,0.108333333,0.185,0.465,0.25,0.22,0.46,0.25,0.71
NLA06608-0066,1,5.96,4.610663968,0.782472624,0.673082125,0.050582751,0.07821608,0.407750673,0.249565077,0.101253238,0.029608216,0.03936909,0.043654874,5.5,8,1.454545455,0.256688699,0.11122138,0,0,0.015,0.005,0,0.005,0.035,0.04,0.0575,0.015,0.035,0.035,0,0.2225,0.1275,0.2225,0.09,0.305,0.505,0.025,0.2625,0.361904762,0,0.422857143,0.215238095,0.84,0.2875,0.1825,1.1475,1.1025,0.1625,1.1275,1.31
NLA06608-0066,2,3.36984,3.311316044,0.540309449,0.532921957,0.005714286,0.085726528,0.21515302,0.266008393,0.071375178,0.286685339,0.032300626,0.037036629,5.5,8,1.454545455,0.068356303,0.156488236,0,0,0,0,0,0,0.0925,0.02,0.06,0,0,0.005,0.03,0.2075,0.1825,0.1775,0.025,0.045,0.225,0.0825,0.12,0.547132797,0,0.237469637,0.215397565,0.27,0.2025,0.16,0.465,0.39,0.1675,0.4725,0.6325
NLA06608-0068,1,2.68224,1.579218318,0.44439459,0.225107163,0,0.214195811,0.185607222,0.310518232,0.079828885,0.135666023,0.045515873,0.028667954,3.4,7,2.058823529,0.153128068,0.28150786,0.02,0,0,0.005,0.02,0.045,0.115,0.02,0.1375,0.005,0.1075,0.005555556,0,0.435555556,0.36,0.435555556,0.030555556,0.0975,0.025,0.055,0.1225,0.143411255,0.007407407,0.780954539,0.068226798,0.1225,0.1775,0.6875,0.3,0.245,0.6825,0.3,0.9825
NLA06608-0068,2,1.96496,1.213198164,0.314911643,0.118330267,0,0.066682001,0.272694214,0.285990823,0.194584528,0.175793115,0,0.004255319,3.3,6,1.818181818,0.10370507,0.23398061,0,0,0.02,0.02,0,0,0.015,0.01,0,0,0,0.01,0,0.035,0.015,0.035,0.02,0.01,0.0875,0.01,0.1125,0.472955423,0,0.48029133,0.046753247,0.0975,0.1225,0.4075,0.245,0.21,0.3825,0.22,0.6275
NLA06608-0069,1,1.02,0.20976177,0.049218023,-0.508972183,0,0,0,0,0.404783135,0.04082013,0.467580218,0.086816516,3.2,4,1.25,-0.115613694,0.0794683,0.055,0.01,0,0.06,0.065,0.06,0,0.055,0,0,0.19,0.02,0.025,0.35,0.215,0.325,0.075,0.065,0.07,0.085,0.4025,0.05,0.016666667,0.338738739,0.594594595,0.135,0.4875,0.4175,0.8125,0.5375,0.2225,0.6225,1.035
NLA06608-0069,2,1.42,0.308400893,0.181843588,-0.388913316,0,0,0,0,0.29630303,0.137454545,0.566242424,0,2.1,3,1.428571429,-0.124966612,0.10183654,0.125,0.035,0.005,0.177777778,0.16,0.19,0,0.045,0,0.075,0.055,0.025,0.025,0.415,0.08,0.39,0.145,0.21,0.105,0.065,0.505,0,0,0.187633088,0.812366912,0.315,0.57,0.88,1.5425,0.82,0.2225,0.885,1.765
NLA06608-0071,1,0.944444444,0.51261855,0.018885344,-0.212809857,0,0,0.069069069,0.03003003,0.225598759,0.575511276,0.063316702,0.036474164,2.222222222,6,2.7,-0.224726773,0.201242806,0.191666667,0.033333333,0.005555556,0.169444444,0.225,0.202777778,0,0.061111111,0.005555556,0.108333333,0.055555556,0,0.091666667,0.525,0.152777778,0.433333333,0.169444444,0.088888889,0.219444444,0.072222222,0.072222222,0.296891814,0.085981236,0.451113302,0.054902538,0.308333333,0.144444444,0.591666667,0.436111111,0.380555556,0.519444444,0.452777778,0.955555556
NLA06608-0071,2,0.88,0.532916504,-0.008773924,-0.19865358,0,0,0,0,0.05,0.509606415,0.272308479,0.168085106,2.2,4,1.818181818,-0.302884365,0.114866203,0.06,0.0875,0,0.1175,0.1475,0.06,0.005,0.07,0,0.065,0.07,0.005,0.025,0.3,0.1,0.275,0.14,0.07,0.13,0.1275,0.025,0.258056458,0.072222222,0.619312769,0.05040855,0.2,0.1525,0.6675,0.255,0.225,0.6825,0.3525,0.9375
NLA06608-0072,1,1.64,0.702693232,0.240549248,-0.095450399,0,0.029999206,0.07560672,0.069155107,0.050837932,0.496719126,0.197364599,0.08031731,5.2,7,1.346153846,-0.192611549,0.17970225,0.2025,0.035,0.125,0.17,0.2375,0.4425,0.035,0.11,0.025,0,0.11,0.025,0.005,0.7525,0.175,0.7475,0.135,0.0675,0.01,0.1025,0.045,0.048040083,0.11344749,0.810415365,0.028097063,0.0775,0.1475,0.7275,0.1425,0.1225,0.7075,0.225,0.85
NLA06608-0072,2,1.56,0.850098034,0.220108088,-0.022231581,0,0.023116615,0.059017309,0.107861584,0.04904737,0.505432805,0.217650645,0.048659829,4.9,7,1.428571429,-0.185426133,0.154569343,0.09,0.065,0.035,0.09,0.155,0.2625,0.03,0.035,0.03,0,0.07,0,0,0.4275,0.13,0.4275,0.035,0.025,0.005,0.085,0.04,0.054414049,0.132595499,0.812990452,0,0.03,0.125,0.715,0.07,0.07,0.69,0.155,0.76
NLA06608-0073,1,5.75432,3.821040574,0.767476457,0.593401336,0.071794872,0.058461538,0.052692308,0.058097713,0.361478511,0.303132678,0.13049023,0,3.2,7,2.1875,-0.07046957,0.263701873,0,0.011111111,0.49,0,0.011111111,0.4075,0.015,0,0.1375,0,0,0,0,0.56,0.1525,0.56,0,0.005555556,0.005555556,0.065,0.163888889,0.533470899,0,0.238359788,0.228169312,0.011111111,0.2125,0.14,0.2275,0.1575,0.135,0.2225,0.3625
NLA06608-0073,2,8.58,4.106580086,0.938519725,0.623929162,0,0.008,0.005714286,0.008,0.650363636,0.138095238,0.18982684,0,2.2,6,2.727272727,-0.117118108,0.092964659,0.005,0.045,0.5075,0.3475,0.05,0.41,0.015,0,0.305,0,0,0,0.025,0.755,0.345,0.73,0,0,0.005,0.015,0.185,0.668294642,0,0.188901886,0.142803472,0.005,0.2,0.2325,0.285,0.19,0.1525,0.205,0.4375
NLA06608-0076,1,1.21,1.045041201,0.117271296,0.058821114,0,0,0.162827462,0.062087237,0.142400217,0.547885586,0.067246328,0.033835916,3,6,2,-0.173421702,0.256160188,0,0,0.1175,0.1175,0,0.1175,0.005,0.035,0.005,0,0.01,0.015,0,0.1875,0.02,0.1875,0.05,0.065,0.1125,0.32,0.215,0.187399267,0,0.604422244,0.208178488,0.1775,0.535,0.53,0.5025,0.3925,0.74,0.7125,1.2425
NLA06608-0076,2,1.22,1.443606595,0.120573931,0.188536625,0,0.031282346,0.132455217,0.028528649,0.063551393,0.645785785,0.036204677,0.062191932,4.2,7,1.666666667,-0.188638549,0.274653142,0,0,0.115,0.065,0,0.115,0.025,0.09,0.03,0,0,0.04,0,0.3,0.055,0.3,0.13,0.13,0.2225,0.09,0.225,0.238118363,0,0.64262691,0.119254727,0.3525,0.315,0.6925,0.7,0.5775,0.66,0.6675,1.36
NLA06608-0077,1,0.77,0.163639169,-0.060480747,-0.578990065,0,0.044798407,0.122267106,0.028190451,0.044762684,0.629482798,0.098052784,0.03244577,3.5,7,2,-0.179920998,0.270807751,0.035,0,0.5425,0.505555556,0.035,0.5425,0.05,0.04,0,0,0.015,0.01,0,0.6575,0.065,0.6575,0.05,0.2575,0.1225,0.440277778,0.282222222,0.092449076,0.258874459,0.375099391,0.273577074,0.38,0.735,0.925,0.98,0.665,0.835,1.115,1.815
NLA06608-0077,2,1.09,0.5626327,0.075546961,-0.178727136,0,0.023413519,0.082807824,0.020167028,0.124760355,0.633264439,0.041214737,0.074372098,4.1,7,1.707317073,-0.2115397,0.160175543,0.07,0,0.4625,0.4625,0.07,0.4625,0.03,0.085,0,0,0.025,0.035,0,0.6375,0.055,0.6375,0.12,0.227777778,0.144722222,0.225,0.336111111,0.224188374,0.30140873,0.178924752,0.295478144,0.385,0.5275,0.7375,0.99,0.6875,0.3975,0.9125,1.3875
NLA06608-0078,1,0.31,0.087559504,-0.387216143,-0.726860925,0,0,0.020539864,0.042621239,0.460863503,0.381495919,0.094479474,0,3.4,5,1.470588235,-0.184595052,0.128476057,0.19,0,0.51,0.725,0.19,0.725,0,0,0,0,0,0,0,0.725,0,0.725,0,0,0,0,0,0.071173271,0.076578677,0.852248052,0,0,0,0.96,0,0,0.875,0,0.875
NLA06608-0078,2,0.61,0.128668394,-0.148741651,-0.640793859,0,0,0,0,0.433983984,0.54803057,0.1595853,0,2.3,3,1.304347826,-0.223463622,0.140113504,0.3075,0.005555556,0.11,0.25,0.313055556,0.575,0,0.02,0,0,0,0,0,0.595,0,0.595,0.02,0,0,0.605,0.005,0.101386243,0.208861098,0.710638769,0,0,0.61,0.735,0.005,0.005,1.18,0.61,1.185
NLA06608-0079,1,2.06,1.257157287,0.334453751,0.132630183,0,0.150553994,0.347010177,0.224853265,0.044552304,0.174986475,0,0.058043785,4.4,6,1.363636364,0.176670656,0.136659963,0.005,0,0.1875,0.147222222,0.005,0.015,0.03,0.025,0,0,0.03,0.01,0,0.11,0.06,0.11,0.035,0.04,0.2525,0.015,0.1075,0.016666667,0,0.828814087,0.154519247,0.2925,0.1225,0.7875,0.5275,0.4,0.675,0.415,1.2025
NLA06608-0079,2,2.348008,1.655922102,0.388812833,0.244505245,0,0.031435557,0.430857854,0.232705781,0.250313972,0.048235223,0,0.006451613,4.1,6,1.463414634,0.17141516,0.133500605,0.1225,0.00625,0.097222222,0.175,0.12875,0.035,0.005,0.01,0,0,0.01,0.01,0,0.07,0.015,0.07,0.02,0.02,0.12,0.025,0.1425,0.014285714,0,0.87231473,0.125999506,0.14,0.1675,0.6975,0.3525,0.2825,0.6525,0.3075,1.005
NLA06608-0080,1,1.28,0.373571353,0.139879086,-0.324614577,0,0,0,0,0,0.742546437,0.18790949,0.069544073,2.8,3,1.071428571,-0.351820729,0,0.0875,0.005,0.01,0.0925,0.0925,0.1225,0,0.45,0.075,0,0.185,0.005,0.025,0.8625,0.285,0.8375,0.455,0.2125,0.16,0.03,0.335,0.64016304,0.210283454,0.055455304,0.094098202,0.3725,0.365,0.345,0.8075,0.7075,0.09,0.7375,0.8975
NLA06608-0080,2,1.27,0.447337804,0.136720567,-0.261744554,0,0,0,0,0,0.759956356,0.17959629,0.060447354,3,3,1,-0.351820729,0,0.175,0,0.015,0.18,0.175,0.18,0,0.2575,0.055,0.01,0.205,0.005,0.005,0.7175,0.265,0.7125,0.2725,0.2175,0.105,0.005,0.4125,0.414631264,0.1,0.140877546,0.34449119,0.3225,0.4175,0.495,1.0175,0.735,0.13,0.74,1.1475
NLA06608-0081,1,3.3,1.08012345,0.531478917,0.07192744,0,0.008732795,0.017221519,0.130125429,0.03231371,0.620667122,0.094794087,0.096145338,4.5,7,1.555555556,-0.222586847,0.135247277,0.05,0.01,0.005,0.07,0.06,0.07,0,0.065,0,0.015,0.065,0.09,0.04,0.345,0.105,0.305,0.17,0.355,0.1975,0.1925,0.3925,0.305983237,0.021276596,0.262965828,0.409774339,0.5525,0.585,0.5325,1.24,0.945,0.405,1.1375,1.645
NLA06608-0081,2,2.96,0.974337382,0.485721426,0.031140687,0,0,0.008163265,0.084479561,0.200502351,0.240000223,0.348492035,0.118362564,4.3,6,1.395348837,-0.111774347,0.150323428,0.05,0.015,0.04,0.07,0.065,0.07,0,0.045,0,0.02,0.07,0.125,0.05,0.38,0.12,0.33,0.19,0.5075,0.1825,0.072222222,0.536111111,0.265266258,0.010810811,0.186545216,0.537377715,0.69,0.608333333,0.7,1.68,1.1725,0.2475,1.2375,1.9275
NLA06608-0083,1,1.018181818,1.256835854,0.048512426,0.132527311,0,0.1038453,0.128762911,0.085472395,0.062623214,0.619296181,0,0,4.181818182,5,1.195652174,-0.110643719,0.174118231,0.031818182,0,0.502272727,0.502272727,0.031818182,0.347727273,0.05,0,0,0,0,0,0,0.397727273,0.05,0.397727273,0,0,0,0,0,0.035400376,0.095411063,0.869188561,0,0,0,0.922727273,0,0,0.820454545,0,0.820454545
NLA06608-0083,2,0.4,0.188561808,-0.301029996,-0.539761149,0,0.004255319,0.026682001,0.058336588,0.176157266,0.734568826,0,0,3.1,5,1.612903226,-0.250234476,0.082887852,0.055,0,0.575,0.5775,0.055,0.635,0.005,0,0,0,0,0,0,0.64,0.005,0.64,0,0,0,0,0,0.152537153,0.011396011,0.852460152,0,0,0,0.73,0,0,0.72,0,0.72
NLA06608-0085,1,1.134112,0.871556881,0.091354575,-0.012531768,0,0.022222222,0.033033033,0.015255255,0.154377454,0.747761608,0.027350427,0,2.4,6,2.5,-0.259107516,0.126494393,0.1,0.005,0,0.1,0.105,0.1175,0.025,0,0.025,0,0.1125,0,0,0.28,0.1625,0.28,0,0,0,0.005,0,0.786405528,0,0.213594472,0,0,0.005,0.227777778,0,0,0.21,0.005,0.21
NLA06608-0085,2,0.65,0.442844342,-0.124938737,-0.265324685,0,0.032155232,0.018920431,0.071417057,0.156032442,0.716069432,0.005405405,0,2.9,6,2.068965517,-0.230555779,0.119526495,0.065,0,0,0.06,0.065,0.07,0.005,0,0,0,0,0,0,0.075,0.005,0.075,0,0,0,0.03,0,0.831429592,0.021276596,0.147293812,0,0,0.03,0.135,0,0,0.14,0.03,0.14
NLA06608-0086,1,1.71,0.976899858,0.257678575,0.03217532,0.025,0.069051779,0.075459475,0.051930063,0.165084214,0.540722954,0.03921706,0.033534454,4.9,8,1.632653061,-0.128545004,0.217805682,0.005,0.03,0.5975,0.5975,0.035,0.5975,0.02,0.04,0,0.01,0.065,0.035,0,0.7675,0.085,0.7675,0.085,0.2825,0.26,0.035,0.49,0.250834351,0.022222222,0.176548637,0.55039479,0.5575,0.525,0.6875,1.5375,1.0475,0.2075,1.0825,1.745
NLA06608-0086,2,2.37,1.4322088610000001,0.392696953,0.18531797,0.005405405,0.005128205,0.037884038,0.005128205,0.081196581,0.85027951,0,0.014978055,2.2,7,3.181818182,-0.289323703,0.100336936,0,0,0.66,0.66,0,0.635,0.005,0.03,0.01,0,0,0.01,0,0.69,0.015,0.69,0.04,0.15,0.04,0.015,0.2325,0.704802132,0,0.097516471,0.197681397,0.19,0.2475,0.345,0.655,0.4225,0.1275,0.4375,0.7825
NLA06608-0089,1,3.82,2.584913495,0.593286067,0.428930298,0.092,0.090469655,0.258894819,0.205098165,0.054289201,0.281144341,0,0.018103818,3.6,7,1.944444444,0.129030176,0.270903962,0,0,0,0,0,0,0.095,0.075,0.065,0,0.1325,0.1225,0,0.49,0.2925,0.49,0.1975,0.4025,0.3925,0.16,0.3425,0.420571429,0,0.119936508,0.459492063,0.795,0.5025,0.42,1.48,1.1375,0.2375,1.2975,1.7175
NLA06608-0089,2,2.87,1.767641241,0.472756449,0.271293455,0.043862463,0.019464732,0.296185736,0.122618842,0.2024979,0.227271262,0.026290516,0.061808549,4.8,8,1.666666667,0.063043019,0.234536326,0,0,0,0,0,0,0.02,0.085,0,0,0.12,0.005,0,0.23,0.14,0.23,0.09,0.1575,0.37,0.015,0.5175,0.368109866,0,0.093979054,0.53791108,0.5275,0.5325,0.6025,1.5625,1.045,0.1,1.06,1.6625
NLA06608-0090,1,0.86,0.28362729800000003,-0.017728767,-0.416090497,0.020408163,0.077031149,0.043697816,0,0,0.687824658,0.085557603,0.085480611,3.5,6,1.714285714,-0.216286886,0.179852374,0.135,0,0,0.125,0.135,0.2225,0.0925,0.05,0,0.005,0,0.01,0,0.38,0.0925,0.38,0.065,0.0775,0.115,0.035,0.1625,0.02,0.161856061,0.58312013,0.23502381,0.1925,0.1975,0.665,0.5125,0.355,0.415,0.39,0.9275
NLA06608-0090,2,0.81,0.260128174,-0.040958608,-0.443542902,0.005,0.073384019,0.062984496,0.016317829,0.093977877,0.555528827,0.121214287,0.071592665,4.7,8,1.70212766,-0.172972043,0.225297948,0.2425,0,0.5725,0.695,0.2425,0.695,0.09,0.065,0.01,0,0.04,0.025,0,0.925,0.14,0.925,0.09,0.015,0.13,0,0.155,0.090939016,0.295638053,0.408270572,0.205152359,0.145,0.155,0.9,0.525,0.3,0.405,0.3,0.93
NLA06608-0091,1,0.57,0.221359436,-0.173925197,-0.493008943,0,0,0.005128205,0.159471595,0.742025326,0.03681275,0.056562124,0,3.5,5,1.428571429,-0.042118829000000003,0.058232695,0.025,0,0,0.025,0.025,0,0.015,0.015,0,0,0.065,0,0.11,0.205,0.19,0.095,0.015,0.2175,0.045,0.12,0.195,0.343154762,0,0.522297619,0.134547619,0.2625,0.33,0.455,0.5675,0.465,0.48,0.5925,1.0475
NLA06608-0091,2,0.68,0.154919334,-0.107905397,-0.593597225,0,0,0.033512224,0.068772689,0.85003369,0.005128205,0.042553191,0,2.6,5,1.923076923,-0.045899029,0.045949288,0.0925,0,0,0.0925,0.0925,0.0625,0,0,0,0,0,0,0.04,0.1025,0.04,0.0625,0,0.28,0.01,0.005,0.05,0.049848024,0,0.92937156,0.020780416,0.29,0.055,0.865,0.36,0.34,0.85,0.345,1.21
