SITE_ID,VISIT_NO,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssxLdia,ssvLdia,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_RtHzVrt,RDisInEx1a
NLA06608-0061,2,0.051111111,0.065943631,0.214868948,0.272555222,0.303482771,0.022727273,0,0.069311044,0,4.6,7,1.52173913,0.168374865,0.135314746,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0.3,0,0.3,0.3,0,0.3,0.3,0,0.3,0.7,0,STEEP,10,4.47,2.99,10,10,0.137014431,0.265384615
NLA06608-0062,1,0,0.077546778,0.100782683,0.05620091,0.142684802,0.404716276,0.066649367,0,0.151419184,4,6,1.5,-0.111123017,0.27395425,0,0,0,0,0,0.055555556,0,0,0,0,0.1875,0.65,0.893055556,0.055555556,0.8375,0.625,0,0.625,1,0.6,0,0.6,0.4,0,GRADUAL,10,2.77,0.67,10,10,0.353624879,0.535876742
NLA06608-0062,2,0,0.069525666,0.036443461,0.063958696,0.133169479,0.221076377,0.006006006,0,0.469820315,3.333333333,6,1.8,-0.060480728,0.234113554,0.055555556,0,0,0,0,0.111111111,0,0,0,0,0,0.666666667,0.833333333,0.166666667,0.666666667,0.333333333,0,0.333333333,1,0.333333333,0.555555556,0.444444444,0,0,FLAT,9,0.177777778,0.066666667,9,9,0.043034632,0.393939394
NLA06608-0064,1,0,0,0.039233808,0.526448373,0.049490218,0.384827602,0,0,0,3.8,4,1.052631579,-0.03299788,0.196161931,0,0,0.1,0,0,0,0.1,0,0,0.5,0,0.4,1.1,0.2,0.9,0.1,0.1,0,1,0.1,1,0,0,0,FLAT,10,3.09,0.48,10,10,0.441461593,0.311904762
NLA06608-0064,2,0,0,0.029392678,0.074901587,0.205479596,0.572944611,0.117281528,0,0,3.75,5,1.333333333,-0.219310391,0.047852049,0,0,0.125,0.0625,0,0,0,0,0,0.375,0,0,0.5625,0.1875,0.375,0,0,0,1,0,0.571428571,0.428571429,0,0,FLAT,7,2.4375,1,8,8,0.235212711,0.18
NLA06608-0065,1,0,0.026517094,0.201798073,0.046010386,0.260836375,0,0.08974359,0.019145299,0.355949183,4,6,1.5,0.127425575,0.162203886,0.05,0,0.1,0,0.1,0,0.3,0.05,0.1,0,0,0,0.7,0.7,0,0.4,0.4,0,0.5,0.4,0.1,0.7,0.2,0,GRADUAL,10,1.55,1,10,10,0.105510185,0.405882353
NLA06608-0065,2,0,0.002985075,0.157072125,0.364326032,0.19538734,0.049069828,0.155555556,0.020002721,0.055601324,5,7,1.4,0.099178675,0.103073093,0.05,0,0.05,0,0.05,0,0,0.05,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0.1,0.9,0,0,GRADUAL,10,1.6,1.75,10,10,-0.024359346,0.083333333
NLA06608-0066,1,0.062669692,0.111108814,0.468426311,0.154171774,0.032602434,0.025713721,0.04555957,0.078962209,0.020785475,5.7,8,1.403508772,0.320063652,0.089565015,0.15,0.05,0,0.05,0.2,0,0.35,0,0.1,0,0,0,0.9,0.9,0,0.3,0.3,0,0.7,0.3,0.4,0.4,0.1,0.1,"FLAT, GRADUAL",10,5.14,1.15,10,10,0.455729911,0.386842105
NLA06608-0066,2,0.094059335,0.106559536,0.270247189,0.243516872,0.035059792,0.184346095,0.020262664,0.038616274,0.007332242,5,8,1.6,0.197169217,0.179721823,0.1,0,0.05,0,0.25,0.05,0.3,0.05,0,0,0,0,0.8,0.8,0,0.5,0.5,0,0.7,0.4,0.1,0.3,0.6,0,STEEP,10,11.45,3.05,10,10,0.487714328,0.422222222
NLA06608-0068,1,0,0.140603338,0.0451012,0.128108766,0.130491069,0.099835471,0.141240035,0.050219335,0.264400785,5.2,7,1.346153846,0.03081579,0.222179829,0.3,0,0.25,0.1,0.25,0.35,0.1,0,0,0,0,0,1.35,1.35,0,0.6,0.6,0,0.8,0.3,0,0.5,0.5,0,"GRADUAL, STEEP",10,0,0,10,10,0,0.437234043
NLA06608-0068,2,0,0.069333036,0.275546749,0.355363531,0.103808367,0.134188394,0.010006254,0.044857117,0.006896552,4.2,7,1.666666667,0.148987254,0.219108982,0.35,0,0.35,0.05,0.35,0.35,0.1,0,0.1,0,0,0,1.65,1.65,0,0.3,0.3,0,0.9,0.3,0.111111111,0.888888889,0,0,GRADUAL,9,7.54,0.85,10,10,0.664286142,0.461320755
NLA06608-0069,1,0,0,0,0.005405405,0.121983591,0,0.032654801,0.098272462,0.741683741,2.6,4,1.538461538,-0.021001783,0.0342595,0.25,0,0.1,0.1,0.25,0,0.1,0.3,0,0,0,0,1.1,1.1,0,0.4,0.4,0,0.7,0.2,0,1,0,0,GRADUAL,10,0,0,10,10,0,0.361904762
NLA06608-0069,2,0.005405405,0,0,0,0,0,0,0,0.994594595,1.1,1,0.909090909,0.062542916,0.197778068,0.2,0,0.05,0.05,0.2,0.05,0.15,0.1,0,0,0,0,0.8,0.8,0,0.3,0.3,0,0.6,0.3,0,0.8,0.2,0,GRADUAL,10,0.9,0.5,10,10,0.102662342,0.372222222
NLA06608-0071,1,0,0,0.105105105,0,0.005698006,0.172481811,0.040573907,0.114555909,0.561585262,3.111111111,5,1.607142857,-0.204146215,0.24905184,0.333333333,0,0,0.222222222,0.388888889,0.055555556,0.777777778,0.444444444,0.111111111,0,0,0,2.333333333,2.333333333,0,1.888888889,1.888888889,0,1,1,0.333333333,0.444444444,0.222222222,0,GRADUAL,9,1.011111111,0.488888889,9,9,0.130573777,0.85
NLA06608-0071,2,0,0.08974359,0.065714286,0,0,0.33199142,0.039929453,0.170161238,0.340503287,3,5,1.666666667,-0.126058104,0.326002888,0.3,0,0.05,0.3,0.222222222,0.15,0.65,0.5,0,0.1,0,0,2.272222222,2.172222222,0.1,1.511111111,1.511111111,0,0.9,0.8,0.5,0.5,0,0,"FLAT, GRADUAL",10,0.87,0.35,10,10,0.141507838,0.747198642
NLA06608-0072,1,0.003636364,0.015102375,0.02964783,0.023587224,0.044871629,0.189414769,0.102158327,0.087872613,0.50370887,5.7,8,1.403508772,-0.143639441,0.216506451,0,0,0.2,0.1,0,0,0,0.1,0,0,0,0.95,1.35,0.4,0.95,1.3,0.4,0.9,1,0.9,0.1,0.9,0,0,GRADUAL,10,0,0,10,10,0,0.737234043
NLA06608-0072,2,0,0.020722737,0.014634879,0.02480437,0.03913971,0.450106667,0.180313935,0.027165357,0.243112344,5.6,7,1.25,-0.265194707,0.094299709,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0.85,1.15,0.3,0.85,1.1,0.3,0.8,1,0.9,0.3,0.7,0,0,GRADUAL,10,0,0,10,10,0,0.71744186
NLA06608-0073,1,0.253634669,0.034434434,0.043923579,0.179400484,0.220035405,0.131428571,0.115714286,0.015714286,0.005714286,3.4,8,2.352941176,0.137020978,0.320690808,0.1,0,0.5,0,0.1,0.1,0.7,0,0,0,0,0.05,1.55,1.5,0.05,0.8,0.8,0,1,0.6,0,0.222222222,0.777777778,0,STEEP,9,0.83,0.4,10,10,0.116323054,0.603921569
NLA06608-0073,2,0.118017287,0.028782029,0,0.087505814,0.549277367,0.076556777,0,0,0.139860727,2.9,5,1.724137931,0.039104138,0.180703672,0,0,0.5,0,0,0,0.7,0,0.1,0,0,0,1.3,1.3,0,0.9,0.9,0,0.9,0.7,0,0.3,0.4,0.3,STEEP,10,1.6,0.94,10,10,0.127171618,0.632608696
NLA06608-0076,1,0,0.011329662,0.141878411,0.085413655,0.224044127,0.362867134,0.004444444,0.127040456,0.042982111,4.5,7,1.555555556,-0.107260702,0.250837695,0.05,0,0.2,0.1,0.1,0.1,0.65,0.15,0.15,0,0,0,1.5,1.5,0,0.9,0.9,0,0.8,0.5,0.4,0.2,0.3,0.1,FLAT,10,1.05,0.56,10,10,0.118629263,0.55
NLA06608-0076,2,0,0.025641026,0.126866042,0.042668589,0.134694807,0.478587948,0.045867113,0.057446931,0.088227545,5.5,7,1.272727273,-0.155307251,0.266648077,0.1,0,0.15,0.1,0.05,0.1,0.45,0.05,0.15,0,0,0,1.15,1.15,0,0.5,0.5,0,0.7,0.5,0.3,0.3,0.2,0.2,"FLAT, GRADUAL",10,2.02,1.04,10,10,0.170376776,0.51744186
NLA06608-0077,1,0,0.045478036,0.023255814,0,0,0,0,0.005405405,0.925860744,1.4,3,2.142857143,0.092517167,0.19583913,0.05,0,0.05,0,0,0,0,0.05,0,0,0,0,0.15,0.15,0,0,0,0,0.1,0,0.7,0.3,0,0,FLAT,10,0.04,0.02,10,10,0.008433168,0.065217391
NLA06608-0077,2,0,0.032755833,0.095148995,0,0,0.023255814,0,0.028661219,0.820178139,1.8,4,2.222222222,0.135695548,0.277059879,0,0.1,0.05,0.2,0,0,0,0,0,0,0,0,0.35,0.35,0,0.2,0.2,0,0.4,0.2,0.5,0.1,0.4,0,FLAT,10,0.27,0.19,10,10,0.02825676,0.22962963
NLA06608-0078,1,0,0,0.028740128,0.03541421,0.482752928,0.124380742,0,0,0.328711993,4.5,4,0.888888889,-0.099679728,0.083506544,0,0,0.1,0,0,0,0.05,0,0,0,0,1,1.15,0.15,1,1,0,1,1,1,0.3,0.7,0,0,GRADUAL,10,9.7,0.5,10,10,0.853292519,0.76744186
NLA06608-0078,2,0,0,0,0,0.197431445,0.215868164,0.042813355,0,0.626255757,2.8,3,1.071428571,-0.241973827,0.143745785,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.222222222,0,0.222222222,0.7,0.2,0.6,0.4,0,0,FLAT,10,1.25,0.19,10,10,0.276635557,0.266666667
NLA06608-0079,1,0,0.276876396,0.140274653,0.056334688,0.027777778,0.032655827,0.005128205,0.020283454,0.440668998,3.8,7,1.842105263,0.396275908,0.171923926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,"GRADUAL, STEEP",10,0.09,0.18,10,10,-0.034455509,0
NLA06608-0079,2,0,0.131372753,0.310832303,0.037414284,0.015728461,0.00625,0,0.010600255,0.487801943,3.9,6,1.538461538,0.365450772,0.060011796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GRADUAL,10,0.05,0.21,10,10,-0.061596071,0
NLA06608-0080,1,0,0,0,0,0.006451613,0.420505983,0.069362687,0.108762087,0.39491763,3.5,4,1.142857143,-0.279255897,0.14734065,0.05,0,0.25,0,0.15,0.15,0.3,0.05,0.05,0.15,0,0,1.15,1,0.15,0.2,0.2,0,0.7,0.2,0.2,0.8,0,0,GRADUAL,10,0,0,10,10,0,0.36744186
NLA06608-0080,2,0,0,0,0,0,0.425049948,0.141196298,0.070856162,0.362897591,3.6,3,0.833333333,-0.316638656,0.111255483,0.15,0,0.3,0,0.1,0.2,0.45,0,0,0.15,0,0,1.35,1.2,0.15,0.2,0.2,0,0.9,0.1,0,1,0,0,GRADUAL,10,0,0,10,10,0,0.337234043
NLA06608-0081,1,0,0,0.005555556,0,0.010960961,0.104574086,0.150542767,0.111407888,0.616958742,3.9,5,1.282051282,-0.186190931,0.176000767,0.25,0,0.05,0,0.4,0.1,0.5,0.3,0.35,0,0,0,1.95,1.95,0,1.5,1.5,0,0.9,0.8,0,0.9,0.1,0,GRADUAL,10,0,0,8,8,0,0.730508475
NLA06608-0081,2,0,0,0,0,0,0.010533611,0.064746065,0.090860971,0.833859354,3,3,1,-0.070364146,0.148340644,0.35,0,0.2,0,0.45,0.05,0.95,0.15,0.2,0,0,0,2.35,2.35,0,1.8,1.8,0,1,0.9,0,0.6,0.4,0,GRADUAL,10,NA,NA,0,0,NA,0.800746269
NLA06608-0083,1,0,0.026802356,0.204415182,0.082047609,0.025657476,0.202953347,0.084328762,0,0.373795267,4.818181818,6,1.245283019,0.034895509,0.253915559,0,0,0.045454545,0,0,0,0,0,0,0,0,0.545454545,0.590909091,0.045454545,0.545454545,0.545454545,0,0.545454545,0.545454545,0.545454545,0.272727273,0.727272727,0,0,GRADUAL,11,21.27272727,1.2,11,10,1.005350718,0.458441558
NLA06608-0083,2,0,0.131129136,0.12743564,0.110014369,0.174065201,0.224577485,0,0,0.232778169,5.3,5,0.943396226,0.02886816,0.183322901,0.1,0,0.15,0.1,0,0,0,0,0,0,0,0.9,1.25,0.35,0.9,1.1,0.2,0.9,1,1,0.3,0.6,0.1,0,GRADUAL,10,6.92,0.8,10,10,0.643452676,0.777777778
NLA06608-0085,1,0,0.019413919,0.084344854,0.109746763,0.269722538,0.427822926,0,0,0.088949,3.6,5,1.388888889,-0.111338407,0.197148253,0,0,0.55,0.15,0,0.35,0.85,0,0,0,0,1,2.9,1.9,1,1.9,0.9,1,1,1,0.555555556,0.444444444,0,0,FLAT,9,104.57,2.4,10,10,1.492061605,0.871794872
NLA06608-0085,2,0.0125,0.069396552,0.03125357,0.122535416,0.209048609,0.48971394,0.011662727,0.006451613,0.047437573,3.4,8,2.352941176,-0.134443326,0.256788721,0,0,0.45,0.1,0,0.25,0.9,0,0,0,0,0.95,2.65,1.7,0.95,1.8,0.9,0.9,1,1,0.1,0.7,0.2,0,GRADUAL,10,185.5,5.2,10,10,1.478287147,0.863013699
NLA06608-0086,1,0,0.079321754,0.010225198,0.030197586,0.010225198,0.070592334,0.050776974,0.038575022,0.710085934,3.6,7,1.944444444,0.056400713,0.280164589,0.2,0,0.35,0.2,0.1,0.1,0.2,0.1,0.4,0,0,0,1.65,1.65,0,1.3,1.3,0,0.8,0.8,0.2,0.3,0.4,0.1,STEEP,10,NA,NA,0,0,NA,0.711320755
NLA06608-0086,2,0,0.005128205,0.121136521,0.031046431,0.032155232,0.312031812,0.471997492,0.026504307,0,2.8,7,2.5,-0.230811027,0.255640554,0.15,0,0.35,0.1,0.25,0.2,0.35,0.15,0.55,0,0,0,2.1,2.1,0,1.3,1.3,0,1,0.7,0.3,0.4,0.3,0,GRADUAL,10,18.12,1.91,10,10,0.817594899,0.688709677
NLA06608-0089,1,0.074193548,0.040741426,0.177675224,0.112803423,0.096955518,0.208249992,0,0.140356034,0.149024834,4.7,7,1.489361702,0.059728563,0.318601612,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0.05,0,0,0,0.1,0,0.2,0,0.2,0.6,NEAR_VERTICAL,10,0.27,0.23,10,10,0.01389861,0.023809524
NLA06608-0089,2,0.1126877,0.01679402,0.053518972,0.132795512,0.167665181,0.205878825,0.004255319,0.098993502,0.207410968,5.8,8,1.379310345,0.030874323,0.289982347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.1,0.3,GRADUAL,10,0.52,0.32,10,10,0.061269657,0
NLA06608-0090,1,0.066666667,0.085767071,0.045515584,0,0,0.165819189,0.028571429,0.214323862,0.393336199,4.2,6,1.428571429,0.100401074,0.358893232,0,0,0,0,0,0,0.111111111,0,0.05,0,0,0,0.161111111,0.161111111,0,0.111111111,0.111111111,0,0.2,0.1,0.4,0.5,0.1,0,GRADUAL,10,0.29,0.12,10,10,0.061371688,0.11937799
NLA06608-0090,2,0,0.163438082,0.019639935,0,0,0,0.045308004,0.082842101,0.688771878,3.8,4,1.052631579,0.291319913,0.250895282,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0.1,0.1,0,0.1,0.1,0.7,0.3,0,0,FLAT,10,0,0.01,10,10,-0.004321374,0.115217391
NLA06608-0091,1,0,0.100412088,0.178300353,0.145135125,0.37497029,0.041913472,0.104880505,0.045553582,0.008834586,4.7,7,1.489361702,0.11144055,0.125271152,0.75,0,0.55,0.65,0.8,0.3,0.1,0.9,0.3,0,0,0,4.35,4.35,0,3.3,3.3,0,1,1,0,0.7,0.1,0.2,GRADUAL,10,0.1,0.22,10,10,-0.044967146,0.906542056
NLA06608-0091,2,0,0.11827764,0.088295238,0.131565691,0.392989691,0,0,0.009133368,0.259738372,2.8,5,1.785714286,0.107118079,0.180222215,0.7,0.05,0.5,0.5,0.4,0.35,0.7,1,0,0,0,0,4.2,4.2,0,3.1,3.1,0,1,1,0.2,0.6,0.2,0,GRADUAL,10,0.3,0.13,10,10,0.060864909,0.903846154
NLA06608-0099,1,0,0.377480597,0.041422721,0.027627628,0.06969697,0,0,0,0.483772084,1.8,4,2.222222222,0.246136464,0.247398295,0.3,0,0.3,0.6,0.35,0,0,0.75,0.2,0,0,0,2.5,2.5,0,1.8,1.8,0,0.8,0.8,0,0.333333333,0.555555556,0.111111111,STEEP,9,0.01,0.1,10,10,-0.037071311,0.757142857
NLA06608-0099,2,0,0.349067949,0.104653492,0.041031005,0.019754409,0.004878049,0.018431002,0.011102776,0.451081318,3.8,7,1.842105263,0.313221825,0.182412737,0.5,0,0.15,0.9,0.75,0,0,0.9,0,0,0,0,3.2,3.2,0,2.7,2.7,0,0.9,0.9,0,0.1,0.5,0.4,STEEP,10,0.1,0.13,10,10,-0.011685758,0.830952381
NLA06608-0101,1,0.237129182,0.256568906,0.07870562,0.033917317,0.016276362,0.01283365,0.036487027,0.049293856,0.27878808,6.1,8,1.31147541,0.471133258,0.090671361,0.1,0,0.05,0,0.1,0,0.1,0.1,0,0,0,0,0.45,0.45,0,0.2,0.2,0,0.3,0.2,0,0.4,0.5,0.1,STEEP,10,0.36,0.2,10,10,0.054357662,0.255172414
NLA06608-0102,1,0.038461538,0.219251152,0.038461538,0.007692308,0,0.023255814,0,0,0.572877649,2,5,2.5,0.303696158,0.246627507,0.3,0,0.2,0.25,0.4,0.25,0,0.35,0,0,0,0,1.75,1.75,0,0.8,0.8,0,0.7,0.4,0,0.3,0.5,0.2,STEEP,10,0.42,0.2,10,10,0.073107098,0.518181818
NLA06608-0104,1,0,0.138687926,0.009044715,0,0,0.005405405,0,0.010283454,0.836578499,1.8,4,2.222222222,0.112811719,0.284147787,0.1,0,0.2,0,0.05,0,0,0.5,0.15,0,0,0.15,1.15,1,0.15,0.6,0.6,0,0.5,0.5,0.1,0.9,0,0,GRADUAL,10,0.1,0.1,10,10,0,0.51744186
NLA06608-0104,2,0,0.189189189,0,0,0.005405405,0.027027027,0.005405405,0,0.772972973,1.9,4,2.105263158,-0.083583854,0.342363479,0.05,0,0.15,0.2,0,0,0,0.05,0.3,0,0,0,0.75,0.75,0,0.6,0.6,0,0.4,0.3,0.4,0.2,0.3,0.1,FLAT,10,0,0.08,10,10,-0.033423755,0.364285714
NLA06608-0105,1,0.004255319,0.148132459,0.270318769,0.327730766,0.21021243,0.029966732,0,0.005128205,0.004255319,4.5,7,1.555555556,0.204621148,0.139129878,0,0,0.2,0,0.05,0,0.3,0,0.05,0,0,0,0.6,0.6,0,0.3,0.3,0,0.5,0.3,0,0.7,0.3,0,GRADUAL,10,47.9,4,10,10,0.990338855,0.3375
NLA06608-0105,2,0,0.014285714,0.345,0.428809524,0.061904762,0.119444444,0,0,0.030555556,2.5,5,2,0.148846525,0.2024253,0,0,0.05,0.05,0.05,0,0.1,0,0.05,0,0,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.5,0.2,0.4,0.2,0.4,0,"FLAT, STEEP",10,143.54,20,10,10,0.837768756,0.242857143
NLA06608-0107,1,0,0,0,0,0.009302326,0.009302326,0.048582195,0.082624748,0.850188406,3.4,4,1.176470588,-0.042855563,0.090347459,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.1,0,0.1,0.7,0.2,0,GRADUAL,10,0.2,0.1,10,10,0.037788561,0.023809524
NLA06608-0110,1,0,0.296840076,0.266257175,0.03536036,0.014016517,0,0.076488095,0.064060014,0.246977763,3.2,6,1.875,0.325793802,0.183430412,0.3,0,0,0,0.4,0,0,0.15,0,0,0,0,0.85,0.85,0,0.6,0.6,0,0.6,0.4,0,0.4,0.5,0.1,STEEP,10,0,0.34,10,10,-0.127104798,0.42972973
NLA06608-0111,1,0.0125,0,0.021996267,0.063497151,0.233023004,0.516247616,0,0.09350537,0.059230593,3.5,6,1.714285714,-0.194689095,0.186513986,0,0,0,0.05,0,0,0.5,0,0.1,0,0,0,0.65,0.65,0,0.5,0.5,0,0.6,0.5,0.3,0.7,0,0,GRADUAL,10,7.3,1,10,10,0.618048097,0.446969697
NLA06608-0112,1,0,0.194385614,0.041145521,0.023977619,0.26471568,0.1504144,0.086318981,0.045863141,0.193179043,3.7,7,1.891891892,0.047995201,0.309641192,0.3,0,0.1,0.15,0.15,0.1,0,0.25,0.05,0.05,0,0.05,1.2,1.1,0.1,0.5,0.5,0,0.6,0.2,0,0.5,0.2,0.3,GRADUAL,10,0.14,0.13,10,10,0.003826408,0.372727273
NLA06608-0113,1,0,0.228690644,0.091992276,0.091992276,0.03512605,0.052185641,NA,NA,0.500013112,3.8,NA,NA,0.143722933,0.283305286,0.5,0,0.15,0.2,0.4,NA,0.1,0.65,0.05,0,0,0.1,2.15,2.05,0.1,1.3,1.2,0.1,0.8,0.6,0,0.4,0.5,0.1,STEEP,10,0.25,0.22,10,10,0.010550182,0.641269841
NLA06608-0115,1,0,0,0.004651163,0,0,0.050717369,0.120172817,0.090379079,0.734079573,3.7,4,1.081081081,-0.211166307,0.181584203,0.25,0,0.05,0,0.45,0.05,0,0.15,0,0,0,0,0.95,0.95,0,0.6,0.6,0,0.5,0.4,0.5,0.4,0.1,0,FLAT,10,0,0,10,10,0,0.443589744
NLA06608-0116,1,0,0.353678064,0.080499864,0.138630952,0.147916667,0.04893617,0.055254573,0.100580484,0.082781362,3.6,7,1.944444444,0.241136657,0.281659467,0,0,0.15,0.1,0,0,0.6,0,0.15,0,0,0,1,1,0,0.9,0.9,0,0.7,0.6,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,3.05,1.88,10,10,0.148062535,0.55
NLA06608-0120,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-0120,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-0124,1,0,0,0,0,0.524655467,0.010533611,0,0,0.464810922,1.8,2,1.111111111,-0.064361818,0.034460545,0.05,0,0,0,0,0.05,0,0,0,0,0,0.5,0.6,0.1,0.5,0.1,0,0.1,1,0.1,0.777777778,0.222222222,0,0,FLAT,9,4.2,0.53,10,10,0.531311913,0.2375
NLA06608-0126,1,0,0.033547658,0.110291482,0.087658362,0.097959763,0.56988139,0.007142857,0.027646073,0.065872416,3.4,7,2.058823529,-0.128696486,0.295326267,0.05,0,0.05,0,0,0.15,0,0,0,0,0,0.4,0.65,0.25,0.4,0,0,0,0.8,0,0.6,0.4,0,0,FLAT,10,0.2,0.16,10,10,0.014723257,0.196969697
NLA06608-0126,2,0,0.008,0.2145894,0.043043275,0.136976864,0.473977393,0,0.011111111,0.112301957,2.9,6,2.068965517,-0.09464747,0.259955108,0,0,0.1,0,0,0.1,0.1,0,0,0.3,0,1,1.6,0.3,1.3,1.6,0.3,1.3,1,1,0,0.8,0.2,0,GRADUAL,10,0.833333333,0.322222222,9,9,0.141936983,0.807692308
NLA06608-0127,1,0,0,0.064434221,0.259682695,0.003225806,0.031218974,0.012712845,0.029039375,0.599686084,2.9,6,2.068965517,0.018597991,0.238740972,0.05,0,0.25,0,0.05,0,0.2,0,0.05,0,0,0,0.6,0.6,0,0.3,0.3,0,0.6,0.3,0.3,0.7,0,0,GRADUAL,10,0.47,0.22,10,10,0.080957504,0.3375
NLA06608-0128,1,0,0.004651163,0.02602581,0.041410426,0,0.286181823,0,0,0.641730779,3.2,4,1.25,-0.121027317,0.125003128,0,0,0.1,0.1,0,0,0,0,0,0,0,1,1.2,0.2,1,1.1,0.1,1,1,1,0.4,0.4,0.1,0.1,"FLAT, GRADUAL",10,0,0,10,10,0,0.772727273
NLA06608-0128,2,0,0,0.020539864,0.004878049,0,0.106433075,0,0,0.868149012,2,3,1.5,-0.064354058,0.214026998,0,0,0.1,0.2,0,0,0,0,0,0,0,1,1.3,0.3,1,1.3,0.3,1,1,1,0,1,0,0,GRADUAL,10,0.4,0.5,10,10,-0.029963223,0.782608696
NLA06608-0129,1,0,0.085111744,0.383218163,0.086158317,0.085212519,0,0.025131832,0.081692941,0.253474484,5.1,6,1.176470588,0.258115497,0.143481,0.3,0,0.4,0.3,0.4,0.1,0.1,0.45,0.15,0,0,0,2.2,2.2,0,1.1,1.1,0,0.8,0.4,0.3,0.7,0,0,GRADUAL,10,0.47,0.5,10,10,-0.008773924,0.54375
NLA06608-0129,2,0.007272727,0.171463222,0.661582057,0.033110811,0,0,0.007272727,0.059069,0.060229455,4.8,6,1.25,0.376603181,0.031425,0,0,0.2,0.2,0.3,0,0,0,0.2,0,0,0,0.9,0.9,0,0.4,0.4,0,0.6,0.2,0.2,0.8,0,0,GRADUAL,5,1.3,1.5,5,5,-0.036212173,0.336842105
NLA06608-0130,1,0.06998645,0.073707034,0.058956861,0.030301329,0.087695865,0.094123706,0.202218688,0.174269499,0.208740568,6.2,8,1.290322581,0.066767941,0.248638761,0,0,0.05,0,0,0.15,0.6,0,0.1,0,0,0,0.9,0.9,0,0.8,0.8,0,0.6,0.6,0,0.2,0.7,0.1,STEEP,10,0,0,10,10,0,0.536842105
NLA06608-0132,1,0,0,0.079107143,0.04047619,0.11681231,0.412082154,0.121048263,0.02562501,0.20484893,3.5,6,1.714285714,-0.200070759,0.190254769,0,0,0.4,0,0,0,0.8,0,0.3,0,0,0.3,1.8,1.5,0.3,1.8,1.5,0.3,0.9,0.9,0.5,0.5,0,0,"FLAT, GRADUAL",10,1.85,0.43,10,10,0.299508823,0.771428571
NLA06608-0134,1,0.002941176,0.306232177,0.115522943,0.044142853,0.044142853,0.03949169,0.03930854,0.070366629,0.337851139,6.9,8,1.15942029,0.331035213,0.139094417,0.85,0.05,0.2,0.6,0.75,0,0,0.75,0.3,0,0,0,3.5,3.5,0,3,3,0,0.9,0.9,0,0.1,0.5,0.4,STEEP,10,0.09,0.1,10,10,-0.003966187,0.838888889
NLA06608-0137,1,0,0.143705546,0.297326626,0.216209898,0.218395461,0.069803422,0.027731208,0.026827838,0,4.8,7,1.458333333,0.179627977,0.196329691,0.25,0.05,0.55,0.2,0.1,0.05,0.3,0.05,0.15,0,0,0,1.7,1.7,0,1,1,0,0.8,0.5,0.1,0.7,0.2,0,GRADUAL,10,8.63,1.1,10,10,0.661406992,0.564814815
NLA06608-0139,1,0,0.004081633,0.020408163,0,0.009383524,0.021276596,0.004255319,0.085141088,0.855453677,2.6,6,2.307692308,-7.42188e-4,0.163415602,0.25,0.05,0.1,0.2,0.2,0.1,0,0.45,0.1,0,0,0,1.45,1.45,0,0.8,0.8,0,0.5,0.4,0.1,0.9,0,0,GRADUAL,10,0.15,0.1,10,10,0.019305155,0.495918367
