"SITE_ID","VISIT_NO","YEAR","DATE_COL","ECOREG_5","E_I","VertDD_m","HorizDD_m","LkArea_km2","DpthMx_m","SLD","bffFlat_grad","inflow","BFIWs","Temp_degC_avg_yr","Precip_mm_total_yr","Precip_mm_total_yr_sc","PHDI","Precip8110Ws","Precip8110Ws_grp_sc","HydrAP","hydrap_bin","hydrap_phdi","OUTLET_DAMS","damht_zmax","PctDEVELOPED_Cat","PCT_AG_URB_CAT","PctAgDrainageCat","PctIrrigated.AgLandCat"
"NLA06608-0153",1,2007,"8/30/2007","Appalachians",0.09,0.2,0.17,0.342781283,3.8,2.015711958,1,53.2211953593277,48.1815770905817,16.37638889,1019.17,1.01917,0.786923077,1122.19214442,-0.651452891086399,7,"High",5.508461539,"DAM",3.5052,0.287794142542746,18.5203995259861,0.033858134,0
"NLA06608-0155",1,2007,"7/31/2007","Midwest",0.14,0.16,0.15,1.548025399,8.1,1.99571467,0.4,26.6319535574636,41.3401965753177,11.05777778,1095.41,1.09541,1.983846154,921.495879729,0.428337124487277,3,"Moderate",5.951538462,"NONE",NA,37.2262773722628,37.3305526590198,0.260688217,0
"NLA06608-0158",1,2007,"9/5/2007","Midwest",0.56,0.3,1.21,1.212290333,8.5,1.444737175,0.2,0.495266048233843,69,7.981666667,631.78,0.63178,-4.131538462,852.005038935,0.0224286445172554,1,"Low",-4.131538462,"NONE",NA,0,0.0260518431679041,0,0
"NLA06608-0161",1,2007,"8/15/2007","Coastal Plains",0.41,0.3,0.29,10.13147687,3.8,2.17836094,0.5,3.32740243205234,31.9049391242071,24.14194444,1089.25,1.08925,-3.326923077,1326.8117106,0.346735225243666,NA,NA,NA,"DAM",NA,38.8125402619713,38.8125402619713,0.077839811,0
"NLA06608-0162",1,2007,"8/28/2007","Appalachians",0.19,0.1,0.24,0.533692913,2,1.164920414,0.7,14.8009733472871,46.8201825773123,9.861111111,1183.62,1.18362,4.053846154,1202.96026046,-0.0748300463444422,1,"Low",4.053846154,"NONE",NA,2.24108658743633,4.73118279569892,0.101867572,0
"NLA06608-0167",1,2007,"7/23/2007","Midwest",0.74,0,0,0.701957113,1,1.344983332,1,0.248636036747732,52.5539568345324,9.544722222,691.23,0.69123,-1.951538462,754.011129985,-0.549971375020998,4,"Moderate",-7.806153848,"NONE",NA,3.21847784929951,56.5694812570996,13.93411587,0
"NLA06608-0168",1,2007,"6/13/2007","Midwest",0.17,0.11,0.12,0.240384212,4.1,1.720892226,0.8,12.8119296741834,20.6558623917622,15.86361111,1297.73,1.29773,0.144615385,1119.80364185,1.58668837436512,7,"High",1.012307695,"DAM",3.18555819477435,0,19.0328305235138,1.020408163,0
"NLA06608-0169",1,2007,"7/5/2007","West",0.09,0.3,0.76,0.69824498,11,2.1168163,0.8,39.5284311980302,65.3333812200334,8.224444444,336.99,0.33699,-0.866923077,585.146990402,-0.497656581976739,5,"Moderate",-4.334615385,"DAM",1.34867256637168,3.94995531724754,3.94995531724754,0,0
"NLA06608-0170",1,2007,"9/21/2007","Midwest",0.31,0.33,0.74,0.509227675,3.4,1.270455974,0.9,4.16208360294008,83,10.43583333,838.15,0.83815,0.998461538,873.136367834,0.145860531297366,1,"Low",0.998461538,"NONE",NA,0.822111977321049,8.32034018426648,0,0
"NLA06608-0173",1,2007,"7/11/2007","West",0.6,0.2,0.2,0.627853372,2.8,1.581109106,0.6,0.0108024422767614,43,26.2125,28.88,0.02888,-4.152307692,67.0382626453,-1.46314410683423,2,"Low",-8.304615384,"NONE",NA,4.31726907630522,5.22088353413655,0,0
"NLA06608-0174",1,2007,"7/25/2007","Midwest",0.55,0.81,0.41,0.685630212,13.7,1.064040815,0.9,0.559444641118003,58,8.175,640.85,0.64085,0.987692308,629.759960682,-1.27574476745681,2,"Low",1.975384616,"NONE",NA,1.57016683022571,31.1089303238469,0.049067713,0
"NLA06608-0175",1,2007,"8/30/2007","Midwest",0.13,0.1,0.04,0.8248246,6.6,3.545596501,0.111111111,14.4378234450973,34.1999659632403,13.44166667,982.18,0.98218,0.468461538,1036.10246675,1.09777477987772,7,"High",3.279230766,"DAM",3.36644776119403,14.8667174409749,32.1706016755522,9.459253618,0
"NLA06608-0176",1,2007,"9/7/2007","Coastal Plains",0.18,0.08,0.06,0.448817813,2.2,4.307172428,0.4,69.3600871961604,24.7323649374837,18.74944444,948.41,0.94841,-2.323076923,1293.96181998,0.147145346571434,5,"Moderate",-11.615384615,"NONE",NA,2.84398157420389,63.4888844382135,36.23072301,11.89666
"NLA06608-0177",1,2007,"8/22/2007","Appalachians",0.01,0.32,0.7,0.411262027,19,1.530526834,0.4,2.91184639579258,48.5337423312883,7.606111111,1249.32,1.24932,3.296923077,1162.14563263,-0.366215409285971,NA,NA,NA,"DAM",NA,0,0,0,0
"NLA06608-0179",1,2007,"6/4/2007","Great Plains",0.78,0.677777778,12.11111111,0.105722349,2,1.929022201,1,7.6940863054036,34.2544971462311,11.73638889,394.3,0.3943,-0.696153846,455.524358709,-0.633881994796792,6,"High",-4.176923076,"DAM",2.04886307036939,0,38.0291005291005,0,0
"NLA06608-0180",1,2007,"8/29/2007","Great Plains",0.12,0.2,0.48,4.16471422,4.3,3.091163861,0.7,6.494792669971,21.3979140693891,18.36194444,1086.81,1.08681,1.566923077,769.85249009,0.75236574131124,7,"High",10.968461539,"DAM",4.40266666666667,0,11.1139796050084,0,0
"NLA06608-0181",1,2007,"9/20/2007","West",0.53,0.34,3.2,1.188169149,51,1.197546701,0.9,0.555839767446445,66.5845954692557,9.214166667,341.04,0.34104,-3.613846154,653.176871025,-0.370883961597538,1,"Low",-3.613846154,"NONE",NA,1.7216829,1.7216829,0,0
"NLA06608-0183",1,2007,"7/25/2007","Midwest",0.24,0.05,0.02,5.775639511,9,2.592566247,0.1,4.00196594815317,60.7906425653324,8.6525,707.05,0.70705,-4.131538462,800.93346159,-0.275889609988168,2,"Low",-8.263076924,"DAM",0.168397790055249,1.65219826379165,30.1774394745552,0.122196482,0
"NLA06608-0184",1,2007,"6/15/2007","Midwest",0.37,0.1,0.1,0.149525113,2,1.285027324,0.4,14.2155092425177,20.3361914512414,15.01944444,1059.75,1.05975,-0.157692308,1046.59601688,1.15906949057757,7,"High",-1.103846156,"DAM",3.84628571428571,21.3622291021672,69.5562435500516,0,0
"NLA06608-0185",1,2007,"8/14/2007","Appalachians",0.22,0.1,0.09,0.975710439,2.5,2.425194953,1,36.3429473811851,54.3247315613448,9.486388889,1192.91,1.19291,1.851538462,1383.26359308,1.21239845011214,5,"Moderate",9.25769231,"DAM",1.64123076923077,1.59478574400222,1.59478574400222,0,0
"NLA06608-0189",1,2007,"6/11/2007","Appalachians",0.08,0.875,1.4375,0.143970978,4.5,2.131309886,0.25,202.888940231475,38.2758954618634,12.66777778,1005.82,1.00582,0.240769231,1021.14219376,-1.37287259068354,7,"High",1.685384617,"DAM",5.55728372093023,0,9.22844175491679,0,0
"NLA06608-0190",1,2007,"8/14/2007","Midwest",0.61,2.66,3.72,0.065888031,6.2,1.106941623,1,1.38124610453452,55,6.413333333,677.91,0.67791,-4.025384615,705.551245787,-0.833034260857196,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0191",1,2007,"7/21/2007","Appalachians",0.14,1.05,1.41,6.40030334,76,5.033916354,0.1,25.1748098740864,64.1309684710482,14.91638889,1014.21,1.01421,-1.859230769,1873.82935386,4.71466442315867,5,"Moderate",-9.296153845,"DAM",1.00263157894737,0.0131877406762673,0.609273619243551,0,0
"NLA06608-0193",1,2007,"7/11/2007","West",0,1,0.9,0.814336267,2,3.852923308,0.111111111,NA,65.5305607470697,8.54,2342.04,2.34204,0.357692308,1798.27329199,1.76298534029124,7,"High",2.503846156,"DAM",30.48,3.76324770971798,3.76324770971798,0,0
"NLA06608-0195",1,2007,"6/12/2007","Great Plains",0.36,0.1,1.844444444,0.063059334,1.9,1.379660339,0.666666667,0.333916371536686,31,7.467777778,569.63,0.56963,-0.023846154,497.116724199,-0.450451634152414,2,"Low",-0.047692308,"NONE",NA,10.6299212598425,30.7086614173228,0,0
"NLA06608-0196",1,2007,"6/21/2007","Midwest",0.12,0.133333333,0.322222222,0.522621923,6.7,3.238320524,0.8,6.9526361391204,16.0207724764687,15.31638889,1017.93,1.01793,0.063076923,1087.53203782,1.39818414001798,5,"Moderate",0.315384615,"DAM",1.60577560983443,1.12676056338028,77.0422535211268,27.92756539,0
"NLA06608-0198",1,2007,"7/24/2007","Coastal Plains",0.33,0.3,0.18,0.650722492,7.2,1.12612927,0.4,18.3238516403702,62.2227577619794,11.92416667,1036.58,1.03658,1.821538462,1163.68612242,-0.644385772077411,NA,NA,NA,"DAM",NA,16.4288200487296,23.5294117647059,0,4.698921
"NLA06608-0201",1,2007,"9/18/2007","West",0.03,25.6,54.5,5.747253533,18,1.713517309,0.7,21.6531123127677,62.664984811821,11.57555556,1190.27,1.19027,-2.694615385,1687.93985567,1.55738070436308,6,"High",-16.16769231,"DAM",1.61488073394495,0,0,0,0
"NLA06608-0203",1,2007,"8/2/2007","Appalachians",0.08,NA,NA,4.71993514,49,10.00880855,NA,25.7803479670274,31.547542795012,19.18916667,1001.35,1.00135,-2.833846154,1485.5115028,1.94237066516871,5,"Moderate",-14.16923077,"DAM",1.86612244897959,0.274503225412899,11.8770574125674,0.009367967,0
"NLA06608-0204",1,2007,"9/12/2007","Great Plains",0.31,0.23,0.09,0.357705532,2.6,1.533178713,0.8,15.5783719662239,14,16.99138889,986.25,0.98625,1.749230769,736.044184323,0.603264586650844,7,"High",12.244615383,"DAM",4.95434628975265,0,18.7363834422658,0,0
"NLA06608-0207",1,2007,"7/18/2007","Appalachians",0.61,0.7,0.97,0.073930869,3.8,1.20814884,0.9,1.31445262620273,54,20.25138889,966.51,0.96651,-3.613076923,1226.54649704,0.093557722249553,6,"High",-21.678461538,"DAM",2.20810666666667,16.3043478260869,37.4223602484471,0,0
"NLA06608-0208",1,2007,"9/6/2007","Coastal Plains",0.73,0.25,0.22,0.95892527,3.9,1.118627026,0.2,0.404339694035386,28,18.27972222,1107.31,1.10731,-0.62,1230.27923846,-0.239778277197738,NA,NA,NA,"DAM",NA,0,2.46422893481717,0.874403816,0
"NLA06608-0209",1,2007,"7/19/2007","West",0.08,NA,NA,19.34331091,27.6,2.012670999,0.8,10.3095914099692,61.5289989159929,12.63222222,1273.93,1.27393,0.696923077,1407.37905162,1.03456002645807,2,"Low",1.393846154,"NONE",NA,39.5098706603131,39.6392103471749,0,0
"NLA06608-0211",1,2007,"8/7/2007","Midwest",0.72,0,0,0.579621309,1.4,1.112890286,1,0.825470493136062,56.5520578746701,6.880277778,655.75,0.65575,-1.368461538,638.041410236,-1.22737133346171,2,"Low",-2.736923076,"NONE",NA,0,45.4858266426348,7.651974439,0
"NLA06608-0212",1,2007,"7/12/2007","Appalachians",0.02,0.11,0.36,27.61795165,13.2,4.894806332,0.8,26.2008779246378,24.5671908118262,14.665,1158.65,1.15865,2.079230769,1177.72517015,-0.254989374991727,6,"High",12.475384614,"DAM",2.12970698722765,0.28257556515113,5.4737109474219,0.004233342,0
"NLA06608-0215",1,2007,"8/22/2007","Midwest",0.26,1.2,4,3.853673642,9.8,2.011415288,1,11.8308012736669,50.9092733932885,9.438888889,607.22,0.60722,-1.951538462,746.430665624,-0.594250228623617,4,"Moderate",-7.806153848,"DAM",0.3048,4.72848495482059,41.2404596894465,1.64488113,0.01315905
"NLA06608-0216",1,2007,"7/6/2007","Midwest",0.59,0.15,0.1,0.320841041,1.1,2.282305928,1,12.2824416032237,26.9744525547445,13.35361111,897.89,0.89789,0.396153846,816.497629118,-0.184976512505043,7,"High",2.773076922,"DAM",8.5344,0,79.9596085132826,0.10874631,0.2174926
"NLA06608-0217",1,2007,"6/24/2007","Appalachians",0.2,0.25,0.37,0.551955377,5,3.715201096,0.9,17.4734341756399,32,17.48138889,918.79,0.91879,0.037692308,1153.01208295,-0.431421998931634,6,"High",0.226153848,"DAM",2.32228571428571,0.136724090784796,33.4427126059612,0,0
"NLA06608-0219",1,2007,"8/1/2007","Midwest",0.18,0.1,0.13,0.470075344,9.8,1.454665858,1,28.3516792559854,46.5560394277821,12.02194444,1054.73,1.05473,1.610769231,984.136863068,0.794234356992145,4,"Moderate",6.443076924,"DAM",0.215515151515151,0.924092409240925,71.8316831683168,18.87788779,3.646865
"NLA06608-0220",1,2007,"8/2/2007","Great Plains",1.09,0,2.9,0.201814267,1.2,1.215664866,1,3.17958499986872,80,12.03944444,548.48,0.54848,1.023846154,561.711664036,-0.165575480307507,1,"Low",1.023846154,"NONE",NA,0,0.294117647058824,0,0
"NLA06608-0221",1,2007,"6/28/2007","Coastal Plains",0.13,0.1,0.16,0.184328741,2.1,2.460919895,1,34.8506018953116,50.3366931160197,17.445,1095.77,1.09577,1.011538462,1195.96026587,-0.448294027056077,5,"Moderate",5.05769231,"DAM",1.66254545454545,0,0.174064403829417,0,0
"NLA06608-0222",1,2007,"6/27/2007","Great Plains",0.72,2.07,15.9,0.203065788,3.5,2.139457902,0.888888889,1.05808379364229,24.9458418907291,7.097222222,356.73,0.35673,-1.08,392.294492686,-0.912737909613254,6,"High",-6.48,"DAM",2.13414721723519,0,32.5953259532595,0,0
"NLA06608-0223",1,2007,"6/27/2007","Appalachians",0.14,0.1,0.1,0.275773189,3.6,2.274024674,0.8,9.5208262593504,47.9287184765826,19.18888889,852.78,0.85278,-3.613076923,1264.04181755,0.361245758532088,5,"Moderate",-18.065384615,"DAM",1.53223783783784,8.29470602585997,18.492315198829,0,0
"NLA06608-0224",1,2007,"7/19/2007","Appalachians",0.34,0.3,0.48,0.706473113,8.6,2.03053601,0.6,1.90719145882286,26.0735572782084,15.64611111,1174.58,1.17458,0.263846154,1209.8881702,-0.0253700463066056,4,"Moderate",1.055384616,"DAM",1.30139325842697,0.291283889760251,16.0654268429308,0,0
"NLA06608-0225",1,2007,"7/11/2007","Great Plains",0.09,3,22.75,2.056045623,17.3,1.845855307,0.9,0.0603260443163814,68,8.369444444,347.06,0.34706,-0.236923077,412.062835744,-0.825555700721034,4,"Moderate",-0.947692308,"DAM",0.765753694581281,0,0,0,0
"NLA06608-0226",1,2007,"7/9/2007","Appalachians",0.11,0.211111111,0.322222222,0.050551733,2.9,1.272920435,0.555555556,4.52979771868553,48,10.01888889,1256.97,1.25697,4.053846154,1175.2038672,-0.272989558118014,NA,NA,NA,"DAM",NA,3.86740331491713,3.86740331491713,0,0
"NLA06608-0228",1,2007,"6/26/2007","Great Plains",0.18,0.942857143,0,2.172780867,5.4,1.335396558,0.714285714,0.158734038705524,36.6266192227731,13.90694444,384.88,0.38488,2.501538462,313.197744467,-1.26156983779722,NA,NA,NA,"DAM",NA,0.25987525987526,4.99360307052615,0,3.990085
"NLA06608-0229",1,2007,"9/13/2007","Appalachians",0.06,1.85,1.4,16.83026984,10.4,5.374128564,0.6,40.8515102400759,55.431237183687,7.465277778,1101.77,1.10177,1.423846154,1197.00130329,-0.117372462876224,1,"Low",1.423846154,"NONE",NA,0.07439446366782,0.13840830449827,0,0
"NLA06608-0234",1,2007,"8/23/2007","Midwest",0.68,0.01,0.04,0.205903615,6.8,1.236956379,1,10.676570677357,65,11.25583333,944.84,0.94484,1.201538462,900.676253455,0.306725948714125,2,"Low",2.403076924,"NONE",NA,4.4296788482835,32.8903654485049,1.80878553,0
"NLA06608-0235",1,2007,"7/16/2007","Midwest",0.19,0.23,0.16,3.220065588,33,2.17907085,0.3,34.1987196913332,52.2083183236355,12.01722222,1011.89,1.01189,2.144615385,976.002494935,0.74672005198941,4,"Moderate",8.57846154,"DAM",0.064207041829672,2.3669461299736,46.7599240353885,9.430728612,4.8219
"NLA06608-0237",1,2007,"6/26/2007","West",0.4,0.02,0.02,0.722842225,2.2,1.931192602,0.9,4.17421488906518,59.1010066803666,13.31416667,169.96,0.16996,-3.419230769,231.724649937,-1.15625359539191,NA,NA,NA,"DAM",NA,0,0,0,0
"NLA06608-0238",1,2007,"7/11/2007","Midwest",0.72,0.39,2.1,33.75871224,28,1.864073428,0.9,0.321773896141839,61.8175757803591,8.007777778,672.19,0.67219,-3.080769231,695.382381874,-0.892432421057673,1,"Low",-3.080769231,"NONE",NA,0.324758204044587,1.12318121224154,0,0
"NLA06608-0239",1,2007,"7/24/2007","Appalachians",0.03,0.39,0.17,31.77007136,16.5,7.32610708,0,295.987837270158,49.7806157497053,17.14166667,900.55,0.90055,-2.852307692,1332.47304062,0.849792581838614,5,"Moderate",-14.26153846,"DAM",1.4617406749556,1.52773006603306,5.24542921485553,0.107828543,0
"NLA06608-0240",1,2007,"7/25/2007","Great Plains",0.1,1,3.4,16.65989451,10.2,3.589021477,1,0.0791426789615368,19.9346856975266,9.198055556,310.73,0.31073,-2.512307692,298.88328647,-1.32469936077301,NA,NA,NA,"DAM",NA,0.369821594208136,4.11863202149061,0,0
"NLA06608-0241",1,2007,"8/15/2007","West",0.16,0.91,2.01,1.702226844,4,3.676464235,0.7,51.9122392867164,69.9475541632252,10.5775,372.04,0.37204,-1.418461538,520.951209862,-0.617284416713707,7,"High",-9.929230766,"DAM",7.07682281059063,0,0.112796796570978,0,0
"NLA06608-0242",1,2007,"8/2/2007","Appalachians",0.14,0.16,0.16,3.201372478,3,2.78491327,0.5,30.962749232231,60.0808975849672,12.19388889,1314.49,1.31449,1.516153846,1216.61303524,0.022640369188911,7,"High",10.613076922,"DAM",2.60430379746835,7.92639266790777,19.7909208076758,0.093083202,0.1288844
"NLA06608-0243",1,2007,"7/18/2007","Great Plains",0.11,NA,NA,1254.974158,20.7,21.28493717,NA,NA,45.3845183716348,10.17,542.16,0.54216,-0.696153846,410.832924991,-0.830979844559101,4,"Moderate",-2.784615384,"DAM",0.323942028985507,0.346921898067707,4.17677914207784,0.000145919,0.1322024
"NLA06608-0244",1,2007,"6/20/2007","Great Plains",0.41,NA,NA,61.40977218,12.4,7.165240269,NA,3.46800883412755,19.0411206207369,19.25777778,894.22,0.89422,2.076153846,644.927572404,0.201422739280695,7,"High",14.533076922,"DAM",2.82677419354839,0.427198291206835,0.566859271024454,0,0
"NLA06608-0245",1,2007,"7/24/2007","West",0.28,2,2.333333333,1.527359691,9.5,2.05098036,0.666666667,5.57786784756453,26.7585147192845,18.97361111,410.83,0.41083,-2.694615385,822.942759394,-0.054527879204753,7,"High",-18.862307695,"DAM",2.8359652173913,0,0,0,0
"NLA06608-0247",1,2007,"7/17/2007","Midwest",0.5,0.09,0.09,0.878914013,4.5,1.227592932,1,1.08400389347302,29,10.18111111,628.93,0.62893,2.77,665.911409685,-1.06457766189506,2,"Low",5.54,"NONE",NA,2.37933378653977,47.0768184908226,0.951733515,0
"NLA06608-0253",1,2007,"8/8/2007","Coastal Plains",0.21,0.09,1.78,0.076600246,1.8,1.280380286,0.7,3.57236420651182,52,20.82055556,963.25,0.96325,-2.740769231,1173.96940687,-0.581906431751146,5,"Moderate",-13.703846155,"DAM",1.91911111111111,8.65874363327674,49.5755517826824,0.339558574,0
"NLA06608-0254",1,2007,"6/21/2007","Midwest",0.46,0.02,0.13,0.964719807,4,1.697617671,0.6,0.438369912955462,24.6112354472874,6.672777778,528,0.528,-1.06,488.733800178,-2.09950389588471,2,"Low",-2.12,"NONE",NA,1.47768283457146,49.3850739358162,3.90410874,0.03162477
"NLA06608-0255",1,2007,"8/7/2007","Appalachians",0.55,0.1,0.18,0.275797198,5.2,2.101722466,1,1.2911732627755,33,15.77055556,947.38,0.94738,-2.852307692,1480.11289779,1.90382873635905,4,"Moderate",-11.409230768,"DAM",1.3284679245283,9.14855072463768,19.4746376811594,0,0
"NLA06608-0257",1,2007,"7/18/2007","West",0.05,NA,NA,101.2762131,48.8,10.31659073,NA,NA,71.9004579288728,9.749166667,415.97,0.41597,-1.3,784.217408113,-0.126691966691592,7,"High",-9.1,"DAM",2.63577049180328,0.660374370506196,1.11593238948849,0,0.000669694
"NLA06608-0259",1,2007,"6/14/2007","Great Plains",0.33,0,0,0.103893516,1.7,1.523313305,0.8,36.0214085856908,30.9969093373112,7.821666667,555.01,0.55501,2.536923077,525.859302672,-0.323691314727462,6,"High",15.221538462,"DAM",2.33082352941176,0.432732046482229,53.8958039577964,1.101278748,1.176642
"NLA06608-0260",1,2007,"8/30/2007","West",0.07,NA,NA,19.18981332,48,3.627812984,NA,0.341460641674444,50.2455268210295,10.22083333,448.94,0.44894,0.299230769,512.69667969,-0.632666604809887,6,"High",1.795384614,"DAM",1.70815,0.0587012351718234,1.7329093799682,0,2.079002
"NLA06608-0268",1,2007,"9/10/2007","Great Plains",0.2,0.555555556,0.344444444,2.857856406,7.8,3.86392961,0.888888889,6.96067615802527,12.8075640545782,18.04166667,1417.34,1.41734,0.551538462,1082.68725177,2.1320274287634,6,"High",3.309230772,"DAM",2.1887234041389,0.124021393690411,5.32516859158205,0,0
"NLA06608-0271",1,2007,"6/27/2007","Midwest",0.14,NA,NA,20.18923135,2,4.583107729,NA,8.27580925515027,36.1860901380343,12.57472222,1114.16,1.11416,2.774615385,975.636658457,0.744583135425934,6,"High",16.64769231,"DAM",2.49936,7.9685746352413,22.1455749911034,10.21871835,0
"NLA06608-0275",1,2007,"6/21/2007","Great Plains",0.5,1.52,5.4,0.562026163,2.7,1.267065422,0.7,6.52346765127374,29,7.665,590.5,0.5905,2.536923077,499.840591378,-0.438438854087969,2,"Low",5.073846154,"NONE",NA,0.420581655480984,42.1163310961969,0.044742729,0
"NLA06608-0276",1,2007,"8/7/2007","West",0.15,2.4,0,0.4033013,13.7,1.444662418,0.8,3.20325523013092,47.0185651353052,4.180833333,787.09,0.78709,2.501538462,736.483368361,-0.21564360449,5,"Moderate",12.50769231,"DAM",1.17376397515528,0,0,0,0
"NLA06608-0277",1,2007,"7/20/2007","West",0.1,0.9,2.811111111,33.95548059,8.1,3.193370329,0.444444444,20.4800464258427,78.878842862081,12.04027778,228.15,0.22815,-1.597692308,618.888843298,-0.434779165922163,5,"Moderate",-7.98846154,"DAM",0.7112,0.170068280700604,5.16152015107906,0,4.275704
"NLA06608-0279",1,2007,"8/8/2007","Midwest",0.65,0.06,0.3,1.86683289,2.6,1.952515316,1,0.637298897617451,48,9.940833333,816.2,0.8162,1.383076923,792.722476793,-0.323851446683847,4,"Moderate",5.532307692,"NONE",NA,1.8137309446979,54.9682875264271,20.90797819,0
"NLA06608-0280",1,2007,"7/25/2007","Coastal Plains",0.19,0,0,0.053611678,2.5,1.38065962,0.7,10.5458807821124,17,20.11722222,1462.18,1.46218,1.410769231,1079.57736246,-1.1554150899488,5,"Moderate",7.053846155,"DAM",1.70688,2.85016286644951,22.2312703583061,0,0
"NLA06608-0281",1,2007,"6/20/2007","Appalachians",0.09,1.49,4.6,0.950283888,4.2,3.36260308,0.8,15.4245990229027,47.2979051819184,18.305,876.96,0.87696,-0.978461538,1119.24984326,-0.672458680847875,7,"High",-6.849230766,"DAM",2.67838312829525,10.9173611,18.8021221,0,0
"NLA06608-0283",1,2007,"7/9/2007","Coastal Plains",0.14,1.87,4.25,47.31474336,18.1,28.62990259,0.4,327.431074477501,36.1613203662503,20.31722222,996.65,0.99665,-3.16,1425.65965953,0.947317137742518,5,"Moderate",-15.8,"DAM",1.08366549824737,1.69142444524068,12.7967309338665,0.071387739,0.03938634
"NLA06608-0284",1,2007,"7/30/2007","Great Plains",0.11,0.53,2.12,0.165062926,1.3,1.976778893,0.7,65.4668768273319,25.0979421321368,17.60194444,1196.53,1.19653,1.566923077,805.831784068,0.911041373061529,7,"High",10.968461539,"DAM",8.66098360655738,0,17.2987974098057,0,0
"NLA06608-0285",1,2007,"7/24/2007","Coastal Plains",0.03,0.1,5.3,0.344588472,1.7,2.259301216,0.8,285.624758556636,61.4231929436023,16.11666667,979.25,0.97925,0.479230769,1137.9122903,-0.800982823959749,7,"High",3.354615383,"DAM",4.24857333333333,33.1281262023856,54.3285879184302,1.808387841,0
"NLA06608-0286",1,2007,"8/8/2007","Midwest",0.43,0.32,1.21,0.556242771,17.8,1.525882666,1,1.19698264553554,69,7.119166667,563.22,0.56322,-3.916153846,808.838913832,-0.229712443812581,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-0290",1,2007,"7/11/2007","West",0.22,0.65,13.81,0.59239008,2.9,1.68291407,0.7,0.440012880296713,58.9095716986819,10.44277778,230.54,0.23054,-1.993076923,460.674592979,-0.729608951166405,6,"High",-11.958461538,"DAM",2.23233802816901,0,5.3590567,0,6.055734
