"","COMID","X.x","SITE_ID","VISIT_NO","LON_DD83","LAT_DD83","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"30",1009902,851,"NLA12_TX-232",1,-95.09123194,33.17048801,91721,1.368,1.6515,100,100,0,15,15,91721,138.346452316,137.131164474,91721,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91721,0.62,3.11,152.4,121.92,0.62,3.11,152.4,121.92,91721,519.038147138965,518.826315789474,91721,0,0,91721,0,0,0,0,0,0,91721,0,0,0,0,0,0,91721,0.830391932316076,0.728340330644737,91721,1191.25052986,23.9995198284,17.7305326426,11.458090224,1191.19542662,24.0050068805,17.7306431206,11.4529360551,100,0,100,0,100,0,100,0,100,0,100,0
"31",1010832,816,"NLA12_TX-113",1,-94.66358144,32.81786479,291341,213.0543,2290.941,100,100,1,32.3964989206977,25.0610990418348,291341,111.337966435,83.3079725591,291341,0,88.3606692621067,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65618800309567,0,8.98314273479762,0,58.5797141855386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250077093022765,0,41.1702087214386,291341,0.610943685661596,5.16592692971812,152.4,130.606583807367,0.616770461380159,7.03933550584373,152.4,151.43758306177,291341,532.483006415268,853.671495013243,291341,0,0,291341,0.0248806058297,1434314.12943,354885.804095,0.00938727826662,11572941.0108,1476579.78797,291341,0.00873003713321,351952.512038,214546.516021,0,0,0,291341,1.79585263890646,1.78262897391088,291341,1186.76636328,34.6701059149,18.0037847319,0.663800767907,1207.90935056,34.6539979442,18.2497382447,1.16495035463,99.91551,0.0844855,100,0,100,0,99.85229,0.1477122,99.64726,0.3527415,99.86596,0.134041
"32",1016905,832,"NLA12_TX-157",1,-94.047393,32.82785688,291374,4.5243,853.0767,100,100,1,34,31.2887252693691,291374,89.1776791161,57.7592361249,291374,0,95.5052576163433,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49474238365671,0,0,0,39.6856972349314,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3143027650686,0,0,291374,0.633055483756619,9.10115073591859,152.399987751394,147.586457061833,0.640169086930575,9.26934553411578,152.4,131.555078575691,291374,500.913649968403,578.93813407599,291374,0,0,291374,0.0105500478445,3960.37275429,1610.75401544,0,0,0,291374,0.00586113769137,2492.76474202,896.469918824,0,0,0,291374,1.32173382576385,1.78475106196141,291374,1279.36565319,34.432151439,17.8370156786,1.01489297676,1272.0628539,34.5,18.1743641643,1.04235131306,100,0,100,0,100,0,99.95864,0.04135619,99.98386,0.01614157,100,0
"33",1021724,324,"NLA12_ME-116",1,-69.95373547,45.50588593,301855,1.467,2.8719,100,100,1,46,46,301855,466.338288938,466.709711656,301855,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,301855,3.8760169225948,5.08112190535882,94.8159009714823,122.450808523974,3.11657668711656,4.9248773006135,83.1683865030675,138.196098159509,301855,420.835474772798,449.326380368098,301855,0,0,301855,0,0,0,0,0,0,301855,0,0,0,0,0,0,301855,0.943558685067377,0.978753075128834,301855,1062.31560095,23.7256974275,3.50229622704,-17.5634286343,1061.60170255,23.7211657039,3.50962153475,-17.6000003815,100,0,100,0,100,0,100,0,100,0,100,0
"34",1023062,312,"NLA12_ME-102",1,-70.36642133,45.63439161,301875,13.2417,100.2636,100,98.5880219741,1,46.6374634676816,46.2462055339567,301875,507.937287979,438.799461701,301875,0,0,0,0,0,0,0,58.0636145621196,41.9363854378988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.025147828451,89.974852171549,0,0,0,0,0,0,0,0,0,301875,3.3868981698733,5.69668638626362,89.8512989683284,134.602689921362,2.71115272208251,4.48353496907497,105.205561748114,105.040307890981,301875,441.401488793592,639.406511248556,301875,0,0,301875,0,0,0,0,0,0,301875,0,0,0,0,0,0,301875,0.601610431872703,0.643821613413308,301875,1142.99565847,23.6439239105,3.76927429069,-18.0247693555,1069.93523029,23.9390402219,3.91836857703,-18.1720658383,100,0,100,0,100,0,100,0,100,0,100,0
"35",1031477,313,"NLA12_ME-103",1,-70.66750065,45.33651721,302010,26.3556,169.0821,100,97.7548185172,1,47,47,302010,565.193758576,544.791903087,302010,0,0,0,0,0,0,0,58.9195939152362,31.2775020812497,9.8029040035497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1676000546373,61.8323999453626,0,0,0,0,0,0,0,0,0,302010,4.21061619385534,7.29863030479644,130.231451938436,88.7586796831153,2.9475262942221,5.59087283158039,120.363055593498,92.7673333560989,302010,439.349848738414,460.050334653736,302010,0,0,302010,0.017841251367,24427.5776772,18727.8095525,0.0379426004341,140685.124983,105537.244457,302010,0.011894167578,2376.73728751,2186.0114558,0,0,0,302010,0.884579543849549,0.588567983318536,302010,1230.81395199,23.0150051798,3.6014367529,-18.1228446524,1194.96158782,23.1869929256,3.59185528107,-17.9862792981,100,0,100,0,100,0,100,0,100,0,100,0
"36",1099282,398,"NLA12_MN-111",1,-93.12970047,45.07573342,80099,4.374,4.374,100,100,0,54.6952674897119,54.6952674897119,80099,281.713191358,281.713191358,80099,0,0,0,0,0,0,0,16.9341563786008,0,83.0658436213992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9341563786008,0,83.0658436213992,0,0,0,0,0,0,0,0,80099,11.1342345679012,21.1351358024691,152.4,108.486172839506,11.1342345679012,21.1351358024691,152.4,108.486172839506,80099,628.984362139918,628.984362139918,80099,0,0,80099,0,0,0,0,0,0,80099,0,0,0,0,0,0,80099,6.03518704709877,6.03518704709877,80099,824.554677755,12.935025307,7.69127060377,2.44119847027,824.554677755,12.935025307,7.69127060377,2.44119847027,100,0,100,0,100,0,100,0,100,0,100,0
"37",1101812,403,"NLA12_MN-116",1,-93.24242122,44.90729392,281557,12.5199,12.5199,100,100,1,53,53,281557,255.315780318,255.315780318,281557,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,281557,1.31640859751276,31.1607698943282,152.4,140.346471856804,1.31640859751276,31.1607698943282,152.4,140.346471856804,281557,691.185752282366,691.185752282366,281557,0,0,281557,0,0,0,0,0,0,281557,0,0,0,0,0,0,281557,11.5547561902811,11.5547561902811,281557,812.329892301,28.8453592468,7.90643696125,-15.6999998093,812.329892301,28.8453592468,7.90643696125,-15.6999998093,100,0,100,0,100,0,100,0,100,0,100,0
"38",1146853,838,"NLA12_TX-169",1,-94.907485,32.19966096,318021,1.3896,6.7113,100,100,1,30,30,318021,146.581437575,134.650764249,318021,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318021,0.670831433552367,3.81815877698806,152.4,143.101501944482,0.604294041450777,4.6414896373057,152.4,144.686606217617,318021,481.559340217246,635.158031088083,318021,0,0,318021,0.14900242874,191143.176434,93733.6730589,0.719631548647,923157.16753,452702.072539,318021,0,0,0,0,0,0,318021,1.74453867576774,1.54422124680052,318021,1200.40518347,34.1575832666,18.634904366,1.9277323148,1198.01941163,34.2005188898,18.5712062176,1.88730567262,100,0,100,0,100,0,100,0,100,0,100,0
"39",1157071,828,"NLA12_TX-141",1,-94.35710738,31.70876097,318094,8.532,36.3195,100,100,1,20.9996835443038,20.5164911411225,318094,121.014736959,105.415062236,318094,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318094,0.696744145706852,12.6888611076694,152.4,167.700284227481,0.680067510548523,9.49127848101266,152.4,151.061501054852,318094,480.733341593359,687.551371308017,318094,0,0,318094,0,0,0,0,0,0,318094,0,0,0,0,0,0,318094,1.42170736819725,1.79602047238397,318094,1341.8160636,34.3316986368,18.5178776673,1.84335518505,1339.11960562,34.3685873049,18.5289683823,1.82675101354,100,0,100,0,98.5654,1.434599,100,0,100,0,99.66299,0.337009
"40",1169518,873,"NLA12_UT-160",1,-113.9596706,41.70168986,313875,0.747,74.5542,100,100,1,76,76,313875,1947.17922198,1653.96087952,313875,24.0239986479635,55.9393032183298,0,15.8828074072286,0,0,0,0,0,0,0,0,0,0,0,4.15389072647819,0,0,0,62.6506024096386,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3493975903614,0,0,313875,2.36782708418842,7.08561046862551,124.530394142785,182.88,1.02,10.2,135.25,182.88,313875,294.176790844781,488.844578313253,313875,0,0,313875,0,0,0,0,0,0,313875,0,0,0,0,0,0,313875,0.691339529732731,0.986413828579518,313875,391.738765198,28.7947017481,6.6927888366,-9.51196791657,278.346729729,31.2408438947,7.3672411752,-11.3295180137,100,0,100,0,100,0,100,0,100,0,100,0
"41",1214505,878,"NLA12_UT-186",1,-112.4630091,38.23508748,126347,2.8845,2.8845,100,100,0,70.7082683307332,70.7082683307332,126347,2844.54190016,2844.54190016,126347,0,0.15600624024961,0,34.789391575663,0,65.0546021840874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15600624024961,0,34.789391575663,0,65.0546021840874,0,0,0,0,0,0,0,0,0,0,0,0,126347,0.71,6.67,146.05,182.88,0.71,6.67,146.05,182.88,126347,335.676131045242,335.676131045242,126347,0,0,126347,0.346680533888,502457.618305,416932.917317,0.346680533888,502457.618305,416932.917317,126347,0,0,0,0,0,0,126347,0.228972267416537,0.228972267416537,126347,785.217719466,11.0730587854,4.46835139554,-2.14166300323,785.217719466,11.0730587854,4.46835139554,-2.14166300323,100,0,100,0,100,0,100,0,100,0,100,0
"42",1233765,76,"NLA12_CO-109",1,-105.7470802,40.05558648,298891,3.2157,18.3483,100,100,1,63.8026868178002,63.9922009123461,298891,3219.55675038,3088.17781696,298891,0,0,0,46.7209496247609,0,0,0,0,53.2790503752391,0,0,0,0,0,0,0,0,0,0,0,0,40.4981808004478,0,0,0,0,59.5018191995522,0,0,0,0,0,0,0,0,0,298891,0.524438122332859,16.0075101780546,135.122154314024,173.398300878011,0.327304785894207,12.4421158690176,140.172846347607,182.54120906801,298891,376.283612105754,393.243772739994,298891,0,0,298891,0,0,0,0,0,0,298891,0,0,0,0,0,0,298891,1.2907360238191,1.86854719507697,298891,1022.09179214,18.7626525674,0.898347681763,-14.2199391993,1012.07205703,20.4716765881,1.63181606368,-12.8127623528,100,0,100,0,100,0,100,0,100,0,100,0
"43",1259469,817,"NLA12_TX-114",1,-96.71957959,32.83672651,318172,25.8804,258.1821,100,100,1,13.9564612602587,14.7164838305986,318172,187.560080037,157.306309292,318172,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318172,1.6593024272752,1.30268685928293,112.026306119498,180.381073883252,1.66876492771842,1.43034451602766,105.95711345066,179.544880578253,318172,586.152505150435,717.997530950063,318172,0,0,318172,0.0271126464615,3034.70494662,1402.69107734,0,0,0,318172,0.00774647041759,864.738027927,568.529421676,0,0,0,318172,11.712469759995,10.4976432843928,318172,1006.95348356,35.4533508473,18.5523806878,0.429775617031,990.181237929,35.5457323665,18.807866737,0.805108497141,100,0,100,0,100,0,100,0,99.95259,0.0474084,100,0
"44",1261057,846,"NLA12_TX-199",1,-95.99865481,32.04833893,136232,2.7405,2.7405,100,100,0,15.7789819376026,15.7789819376026,136232,104.626200328,104.626200328,136232,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136232,1,2.69,152.4,124.58,1,2.69,152.4,124.58,136232,516.177996715928,516.177996715928,136232,0,0,136232,0,0,0,0,0,0,136232,0,0,0,0,0,0,136232,0.812653192745484,0.812653192745484,136232,1064.99677049,24.8739282636,18.7842968852,12.6874141665,1064.99677049,24.8739282636,18.7842968852,12.6874141665,100,0,100,0,100,0,100,0,100,0,100,0
"45",1267958,823,"NLA12_TX-128",1,-97.61238491,32.66237175,318259,4.4181,14.0112,100,100,1,20,20,318259,289.590256937,277.582328376,318259,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318259,1.21682553956835,2.79006551901336,73.6665724563207,180.427681140802,1.20113261356692,2.85111835404359,69.3362884497861,181.676037889591,318259,486.349563206578,503.963332654308,318259,0,0,318259,0.0713714742492,86098.5097636,22713.1038027,0,0,0,318259,0.0713714742492,86098.5097636,22713.1038027,0,0,0,318259,1.71074555853032,0.581871785198615,318259,900.029821429,35.4579592746,18.2027168086,-0.085547277976,900.943344007,35.4898758928,18.3314095969,-0.0161947445884,100,0,100,0,100,0,100,0,100,0,100,0
"46",1274574,850,"NLA12_TX-218",1,-97.01641569,33.5630296,318313,15.5592,43.47,100,100,1,11.7205576122166,11.8999792960663,318313,236.89213354,224.523268163,318313,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318313,0.335878260869565,3.24917432712215,125.013436024845,180.942271221532,0.326948172142527,3.25518278574734,123.296518972698,181.171343706617,318313,525.398923395445,607.392757982416,318313,0,0,318313,0.0230043708305,667390.144928,198628.019324,0.064270656589,1864584.91439,554935.986426,318313,0.0230043708305,667390.144928,198628.019324,0.064270656589,1864584.91439,554935.986426,318313,3.12797646884058,3.74836388294771,318313,1010.54249163,35.4406010741,17.4388737572,-0.742739130532,1010.8433402,35.4669949506,17.5399789577,-0.660001160875,100,0,100,0,100,0,100,0,100,0,100,0
"47",1292492,807,"NLA12_TX-101",1,-96.45375244,32.94442993,318500,4.3101,12.6522,100,100,1,14.007726038839,13.9903969270166,318500,166.107276995,161.951678847,318500,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318500,1.56686726419121,1.68886612604922,150.70830132309,172.524322094181,1.68612236375026,1.35310920860305,150.689987471288,171.703541449154,318500,507.676909944516,578.132595531426,318500,0,0,318500,0.316150550892,315384.5023,57909.8591549,0.464026356697,687985.411011,88716.9207211,318500,0,0,0,0,0,0,318500,5.66838225785318,5.82179040419712,318500,1016.79526105,35.1271722359,18.2088445976,0.249672791604,1016.47206082,35.1132792124,18.2142567084,0.232470250194,100,0,100,0,100,0,100,0,100,0,100,0
"48",1299520,840,"NLA12_TX-176",1,-96.20016563,32.46570764,136632,0.9054,0.9054,100,100,0,9,9,136632,125.33473161,125.33473161,136632,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136632,1.21,2.48,152.4,143.25,1.21,2.48,152.4,143.25,136632,519.908548707753,519.908548707753,136632,0,0,136632,0,0,0,0,0,0,136632,0,0,0,0,0,0,136632,2.39911318251491,2.39911318251491,136632,1025.79484931,24.596062173,18.4084700647,12.2190566925,1025.79484931,24.596062173,18.4084700647,12.2190566925,100,0,100,0,100,0,100,0,100,0,100,0
"49",1299598,842,"NLA12_TX-187",1,-96.05998989,32.41566325,318553,1.1979,17.4996,100,100,1,9,10.7353939518618,318553,134.671977988,125.132404207,318553,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318553,0.624369471302201,3.10533429335528,152.4,122.0779674964,0.683831705484598,3.04184072126221,152.4,124.227678437265,318553,574.610882534458,648.371900826446,318553,0,0,318553,0,0,0,0,0,0,318553,0,0,0,0,0,0,318553,1.94979578735857,1.93972830876033,318553,1068.72619046,35.2570714823,18.4463954476,0.993720426399,1061.41595766,35.299999237,18.439975439,0.968595033832,100,0,100,0,100,0,100,0,100,0,100,0
"50",1304367,830,"NLA12_TX-148",1,-98.15099199,33.27090609,318574,1.2465,2.2284,100,100,1,7,7,318574,303.548525848,301.253581227,318574,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,318574,0.753800484652666,2.88260096930533,126.318723747981,173.801631663974,0.717184115523466,2.80142238267148,120.437277978339,175.632151624549,318574,550.964458804523,602.34440433213,318574,0,0,318574,0,0,0,0,0,0,318574,0,0,0,0,0,0,318574,1.54073585028271,1.27123497918412,318574,839.736841179,35.8017763375,17.724459625,-0.298222951988,839.734490195,35.8031762051,17.7247842713,-0.29682311633,100,0,100,0,100,0,100,0,100,0,100,0
"51",1312039,88,"NLA12_CO-130",1,-106.1674308,39.64574357,110089,1.3203,1.3203,100,100,0,68,68,110089,3656.77568507,3656.77568507,110089,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110089,0.9,22.8,125.5,155.98,0.9,22.8,125.5,155.98,110089,224.915473755965,224.915473755965,110089,0,0,110089,0,0,0,0,0,0,110089,0,0,0,0,0,0,110089,0,0,110089,752.11948591,5.15193638935,-1.17564795045,-7.50014743497,752.11948591,5.15193638935,-1.17564795045,-7.50014743497,100,0,100,0,100,0,100,0,100,0,100,0
"52",1342174,80,"NLA12_CO-115",1,-107.3583306,40.00305447,299211,0.144,0.9054,100,100,1,69,69,299211,3057.09247515,3006.6536875,299211,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,299211,0.34,8.51,111.76,182.88,0.34,8.51,111.76,182.88,299211,336.265407554672,445.8625,299211,0,0,299211,0,0,0,0,0,0,299211,0,0,0,0,0,0,299211,0,0,299211,1054.88975031,20.2186880983,2.03598543083,-14.6391647616,1015.83856659,20.9875003815,2.27181555032,-14.4774999142,100,0,100,0,100,0,100,0,100,0,100,0
"53",1437333,824,"NLA12_TX-129",1,-95.17138389,29.86638372,318620,0.6489,0.6489,100,100,1,18.750346740638,18.750346740638,318620,13.3262274619,13.3262274619,318620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,318620,2.93145631067961,1.65045769764216,152.4,134.751220527046,2.93145631067961,1.65045769764216,152.4,134.751220527046,318620,676.299583911234,676.299583911234,318620,0,0,318620,0,0,0,0,0,0,318620,0,0,0,0,0,0,318620,5.9631468115534,5.9631468115534,318620,1369.58046888,33.9990291411,20.9027529675,5.63231610128,1369.58046888,33.9990291411,20.9027529675,5.63231610128,100,0,100,0,100,0,100,0,100,0,100,0
"54",1451159,812,"NLA12_TX-109",1,-95.89431333,32.08995916,318746,1.1052,1.1052,100,100,1,17,17,318746,134.890692182,134.890692182,318746,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318746,0.56,13.92,152.4,145.54,0.56,13.92,152.4,145.54,318746,467.318403908795,467.318403908795,318746,0,0,318746,0,0,0,0,0,0,318746,0.904813608397,83705.2117264,46874.9185668,0.904813608397,83705.2117264,46874.9185668,318746,2.64638115897394,2.64638115897394,318746,1079.57736246,35.1946260471,18.8424228116,1.40537457028,1079.57736246,35.1946260471,18.8424228116,1.40537457028,100,0,100,0,100,0,100,0,100,0,100,0
"55",1454297,821,"NLA12_TX-121",1,-96.06449217,31.7872742,318859,25.6392,93.8304,100,100,1,13.961948890761,13.5905655310006,318859,119.148787888,102.073416175,318859,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318859,0.705092937581111,9.47542706153202,152.4,165.211121285057,0.768748469262797,8.26582378854626,152.4,162.242050905531,318859,541.966323281154,799.563816343724,318859,0,0,318859,0.0106575267717,3036.69045427,1735.25168815,0,0,0,318859,0.0106575267717,3036.69045427,1735.25168815,0,0,0,318859,2.03180914801067,1.78360170881775,318859,1088.53756603,35.3658622294,19.0253161476,1.93820976907,1086.04801715,35.4641606375,19.027953694,1.77410137366,100,0,100,0,100,0,100,0,100,0,100,0
"56",1489732,839,"NLA12_TX-170",1,-95.90350405,30.9634384,319098,2.8305,2.8305,100,100,1,9,9,319098,94.16536407,94.16536407,319098,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319098,0.89,1.88,152.4,99.97,0.89,1.88,152.4,99.97,319098,614.186009538951,614.186009538951,319098,0,0,319098,0.353294470942,784406.995231,185207.207207,0.353294470942,784406.995231,185207.207207,319098,0.353294470942,784406.995231,185207.207207,0.353294470942,784406.995231,185207.207207,319098,2.35123045751669,2.35123045751669,319098,1125.90975841,35.4879493094,19.7740832433,3.29999995231,1125.90975841,35.4879493094,19.7740832433,3.29999995231,100,0,100,0,100,0,100,0,100,0,100,0
"57",1518667,847,"NLA12_TX-201",1,-95.49710901,30.55887079,130953,0.2367,0.2367,100,100,0,24,24,130953,112.995589354,112.995589354,130953,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130953,0.633954372623574,11.6692015209125,152.4,94.5977566539924,0.633954372623574,11.6692015209125,152.4,94.5977566539924,130953,511.847908745247,511.847908745247,130953,0,0,130953,0,0,0,0,0,0,130953,0,0,0,0,0,0,130953,4.92105748806084,4.92105748806084,130953,1228.51975683,25.6426608227,19.7545367919,13.8615544939,1228.51975683,25.6426608227,19.7545367919,13.8615544939,100,0,100,0,100,0,100,0,100,0,100,0
"58",1541317,688,"NLA12_OK-299",1,-94.98833478,35.15514114,104615,0.0954,0.0954,100,100,0,22,22,104615,165.022169811,165.022169811,104615,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104615,1.13,3.42,132.58,91.66,1.13,3.42,132.58,91.66,104615,366.858490566038,366.858490566038,104615,0,0,104615,0,0,0,0,0,0,104615,0,0,0,0,0,0,104615,1.48809441980189,1.48809441980189,104615,1238.2689209,22.7962436676,16.324136734,9.84506416321,1238.2689209,22.7962436676,16.324136734,9.84506416321,100,0,100,0,100,0,100,0,100,0,100,0
"59",1574524,820,"NLA12_TX-118",1,-95.32520155,29.16088523,133941,0.7191,1.2105,100,100,0,22.90112640801,22.9412639405204,133941,2.538133829,2.20456821026,133941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,133941,2.94,1.66,152.4,135.71,2.94,1.66,152.4,135.71,133941,1060.25501858736,1012.0788485607,133941,0,0,133941,0,0,0,0,0,0,133941,0,0,0,0,0,0,133941,1.3727829426171,0.542317894135169,133941,1341.03641934,26.1714545494,20.9261205127,15.6737265796,1339.51440675,26.1747454666,20.9297535219,15.6787321332,100,0,100,0,100,0,100,0,100,0,100,0
"60",1594371,68,"NLA12_CO-101",1,-102.7612671,38.30009665,109165,22.8222,22.8222,100,100,0,20.6653915923969,20.6653915923969,109165,1198.14032574,1198.14032574,109165,0,58.7428030601782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2571969398218,0,58.7428030601782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2571969398218,109165,0.296224465651865,4.10424875778847,152.4,182.88,0.296224465651865,4.10424875778847,152.4,182.88,109165,876.101348686805,876.101348686805,109165,0.00131450955648,0.00131450955648,109165,0,0,0,0,0,0,109165,0,0,0,0,0,0,109165,0.33328104631004,0.33328104631004,109165,378.106650426,20.2255961961,11.5545681783,2.87930748766,378.106650426,20.2255961961,11.5545681783,2.87930748766,100,0,100,0,100,0,100,0,100,0,100,0
"61",1629479,809,"NLA12_TX-104",1,-97.82158001,30.00954296,319487,3.0105,21.1833,100,100,1,38.4926756352765,36.6567107107958,319487,214.136245911,200.403449925,319487,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319487,1.51261460678931,1.61967625440795,147.774646726431,163.699158346433,1.52163826606876,1.6186307922272,145.141650224215,164.536050822123,319487,558.880103666567,816.523766816144,319487,0,0,319487,0,0,0,0,0,0,319487,0,0,0,0,0,0,319487,4.17886029002847,3.2777784658296,319487,885.519138369,35.5995268834,20.0505712781,3.27115179038,879.825969519,35.5999984741,20.0856395978,3.32068757534,100,0,100,0,100,0,100,0,100,0,98.84437,1.155627
"62",1663855,825,"NLA12_TX-135",1,-98.06124241,26.62195986,152855,120.2472,1532.9232,100,100,0,9,9,152855,85.3468729921,35.3555061074,152855,0,33.0987618949208,0,0,0,0,0,0,0,0,0,0,66.9012381050792,0,0,0,0,0,0,1.25815819412011,0,0,0,0,0,0,0,0,0,0,98.7418418058799,0,0,0,0,0,152855,0.570458882088809,8.13104003644801,152.330926682433,178.487775068575,0.628005433806359,13.3186721603497,152.4,174.464563798575,152855,712.680354240839,751.475465540986,152855,0,0,152855,0,0,0,0,0,0,152855,0,0,0,0,0,0,152855,1.42591893661992,1.23767352701934,152855,544.058237689,29.6564479809,23.3169993762,16.9726808674,572.333423219,29.6264998104,23.3930194702,17.1546232045,95.86327,4.136728,99.06368,0.9363212,99.57338,0.4266212,98.1921,1.807899,98.20173,1.79827,98.27424,1.725762
