SITE_ID,pet_201110,pet_201111,pet_201112,pet_201201,pet_201202,pet_201203,pet_201204,pet_201205,pet_201206,pet_201207,pet_201208,pet_201209,E_avg_11_12,precip_201110,precip_201111,precip_201112,precip_201201,precip_201202,precip_201203,precip_201204,precip_201205,precip_201206,precip_201207,precip_201208,precip_201209,precip_201210,precip_201211,precip_201212,Precip_PT_avg_11_12,Precip_WY_11_12,VP_201110,VP_201111,VP_201112,VP_201201,VP_201202,VP_201203,VP_201204,VP_201205,VP_201206,VP_201207,VP_201208,VP_201209,VP_201210,Vpsat_201110,Vpsat_201111,Vpsat_201112,Vpsat_201201,Vpsat_201202,Vpsat_201203,Vpsat_201204,Vpsat_201205,Vpsat_201206,Vpsat_201207,Vpsat_201208,Vpsat_201209,Vpsat_201210,RH_201110,RH_201111,RH_201112,RH_201201,RH_201202,RH_201203,RH_201204,RH_201205,RH_201206,RH_201207,RH_201208,RH_201209,RH_201210,RH_PT_avg_11_12,tmean_201110,tmean_201111,tmean_201112,tmean_201201,tmean_201202,tmean_201203,tmean_201204,tmean_201205,tmean_201206,tmean_201207,tmean_201208,tmean_201209,tmean_201210,tmean_201211,tmean_201212,TMEAN_PT_avg_11_12,tdmean_201110,tdmean_201111,tdmean_201112,tdmean_201201,tdmean_201202,tdmean_201203,tdmean_201204,tdmean_201205,tdmean_201206,tdmean_201207,tdmean_201208,tdmean_201209,tdmean_201210,tdmean_201211,tdmean_201212,WaterYearPrecip_Avg_Ws,HmaUS_Avg_Ws,HmaUS_PrecipWeighted_Avg_Ws,HmaCIUS_Avg_Ws,OmaUS_Avg_Ws,OmaUS_PrecipWeighted_Avg_Ws,OmCIUS_Avg_Ws,WaterYearPrecip_Site,HmaUs_Site,OmaUS_Site
NLA12_LA-101,57.88358209,37.24380506,27.28280402,33.08630219,34.57841002,70.00476625,84.54893186,127.6889555,150.9964397,165.6598527,145.0728187,100.6999152,86.22888194,13.26000023,89.76999664,180.5700073,107.5899963,297.1099854,188.6300049,75.58999634,79.98999786,59.93999863,243.4799957,201.1900024,104.2900009,37.59999847,57.74000168,214.5299988,129.1546139,1679.009981,11.74439002,10.79379533,8.451003605,8.681312313,9.561599822,14.09267668,14.81856848,19.52047101,20.91894549,24.43416667,23.2993152,19.79331004,12.87926887,19.80579234,16.47159572,11.72873464,13.84122927,13.90029855,22.10123294,23.50936592,30.23660617,34.45128268,37.28669328,36.18404023,30.24570118,19.78707032,0.59297754,0.65529749,0.720538392,0.627206742,0.687870105,0.637642105,0.630326166,0.645590676,0.607203676,0.655305272,0.643911378,0.654417298,0.650893167,3.8961301,17.53000069,14.63500023,9.449999809,11.95499992,12.02000046,19.27999878,20.27499962,24.39999962,26.58499908,27.92499924,27.41499901,24.40499878,17.51499939,12.25,11.68499947,19.49153805,9.470000267,8.210000038,4.619999886,5.010000229,6.420000076,12.22999954,13,17.29999924,18.39999962,20.89999962,20.12999916,17.52000046,10.85999966,6,6.539999962,1624.090186,-22.82982417,-22.82999188,1.067109543,-3.87689499,-3.876923248,0.119546472,1626.707231,-22.839571,-3.879541159
NLA12_LA-102,63.38980799,39.15829543,27.87979832,34.67293827,36.2354285,71.16489011,87.32723768,131.0199092,156.8103699,166.25967,148.9039831,106.98012,89.15020404,24.10000038,111.6699982,167.8899994,116.4899979,346.3999939,279.7000122,137.3399963,16.34000015,78.15000153,156.6199951,143.5800018,114.4100037,26.14999962,13.75,224.8800049,132.2184616,1718.84,11.98146731,11.29033454,8.923349037,9.221757038,10.22655518,14.84751301,15.91345092,19.3730685,22.01877356,25.38340332,25.02750934,21.43578185,13.98245694,21.68489795,17.28896148,11.94563446,14.47985949,14.56981531,22.46174844,24.31401417,31.08373444,35.83354793,37.52839187,37.16636667,32.08584725,21.53646485,0.552525879,0.653037173,0.746996659,0.636867854,0.701900124,0.661013235,0.654497065,0.623254215,0.614473722,0.676378658,0.673391337,0.668075918,0.649245688,4.142264642,18.97500038,15.39000034,9.724999428,12.64500046,12.73999977,19.54000092,20.81999969,24.86000061,27.25,28.03499985,27.87000084,25.38999939,18.86499977,14.09000015,12.79500008,20.16192319,9.770000458,8.880000114,5.409999847,5.889999866,7.409999847,13.02999973,14.10000038,17.18000031,19.21999931,21.52000046,21.29000092,18.79000092,12.10999966,6.289999962,6.96999979,1655.69761,-22.18919959,-22.18985332,0.959400229,-3.823589677,-3.823694483,0.096486814,1656.144782,-21.96018219,-3.789196014
NLA12_LA-103,65.0752056,41.02341846,31.60567876,37.22160023,38.89776056,73.38027378,90.32047883,133.4283785,158.3024356,162.7293098,150.0835075,108.6107415,90.88989909,12.40999985,109.0299988,114.6800003,217.7599945,199.7299957,202.4499969,82.83000183,16.79999924,102.1100006,176.9900055,173.9900055,145.0899963,44.88999939,27.62000084,162.9100037,122.981538,1598.759994,13.3547103,12.46849197,10.06166428,10.67095585,11.73656,16.50871084,17.38876798,20.90584022,23.69179413,26.57540467,26.02900056,22.51767262,15.15941243,22.18396972,17.9641084,13.46935239,15.41212791,15.59277256,23.14108443,25.2436075,31.87553257,36.49455846,37.08996857,37.66081454,32.60730449,22.84874614,0.601998221,0.694077974,0.747004309,0.692373948,0.75269231,0.713394003,0.688838471,0.655858539,0.649187033,0.716511922,0.691142793,0.690571422,0.663468023,4.294211307,19.34000015,15.98999977,11.53999996,13.60499954,13.78499985,20.02000046,21.43000031,25.27999878,27.55999947,27.83499908,28.09500122,25.65999985,19.81500053,14.89000034,13.43500042,20.76576915,11.40999985,10.36999989,7.170000076,8.039999962,9.460000038,14.67000008,15.47999954,18.38999939,20.39999962,22.27000046,21.93000031,19.57999992,13.35000038,8.300000191,8.770000458,1562.031624,-20.8548514,-20.85485269,1.605035358,-3.590824074,-3.590824146,0.152877702,1561.666791,-20.85416222,-3.590785742
NLA12_LA-104,61.44225627,35.90841239,25.02689479,29.66249999,32.86257281,65.44335945,84.20518911,128.1092747,159.7937468,175.4849078,153.7770851,104.7197249,88.03632701,47.74000168,118.6600037,249.8800049,109.6200027,148.5500031,267.269989,126.6900024,17.12000084,68.34999847,69.05000305,79.51999664,289.0799866,118.3399963,23.45000076,143.6000061,131.5284607,1709.869989,10.92523777,10.57786498,7.962373138,7.879788841,8.729243917,13.02458276,14.8765089,18.38038615,20.68417129,24.41911842,22.62989557,19.75590515,12.99026018,21.1031865,15.98550627,10.80832948,12.44785173,13.24094045,20.66471392,23.33541059,30.14577236,36.08815443,39.09928732,38.06055958,31.37388734,19.66267183,0.517705597,0.661715982,0.736688602,0.633023996,0.659261625,0.6302813,0.637507913,0.609716876,0.573156805,0.624541267,0.594576008,0.629692615,0.660655901,3.947005577,18.54000092,14.17000008,8.229999542,10.34500027,11.27999973,18.20499992,20.15499878,24.34999847,27.37000084,28.73500061,28.27499962,25.01499939,17.41500092,12.64500046,10.64000034,19.39115378,8.390000343,7.909999847,3.75999999,3.609999895,5.090000153,11.02999973,13.06000042,16.35000038,18.21999931,20.88999939,19.65999985,17.48999977,10.98999977,5.099999905,5.03000021,1377.180174,-24.647362,-24.61191096,0.863472145,-4.309676955,-4.303274054,0.114171985,1585.531271,-23.14633179,-4.060181141
NLA12_LA-105,63.22470814,38.31202699,27.48596436,33.99034826,35.5676236,70.4437562,87.01189686,130.7249041,157.0251749,165.5154082,149.6450649,107.0377515,88.83205233,24.80999947,93.63999939,162.5099945,136.0399933,381.75,251.1300049,141.7599945,15.57999992,61.91999817,154.5099945,135.5399933,92.87000275,27.56999969,15.13000011,210.1999969,129.2023057,1679.629974,12.10160189,11.32061445,8.966321317,9.253349326,10.24733576,14.83785984,15.94429609,19.39756729,22.04623041,25.47698161,25.05827733,21.62406583,14.09267668,21.62406583,16.89481941,11.75614306,14.17121775,14.28276528,22.23235873,24.23171397,31.02785016,35.89705071,37.38540641,37.35247073,32.10502805,21.49614226,0.559635824,0.670064247,0.76269243,0.652967831,0.717461609,0.667399264,0.657992914,0.625166332,0.61415158,0.681468628,0.670859968,0.673541409,0.655590967,4.147344221,18.93000031,15.02999973,9.484999657,12.31499958,12.43500042,19.375,20.76499939,24.82999992,27.28000069,27.97000122,27.95499802,25.39999962,18.83500099,13.98999977,12.62000084,20.04653843,9.920000076,8.920000076,5.480000019,5.940000057,7.440000057,13.02000046,14.13000011,17.20000076,19.23999977,21.57999992,21.30999947,18.93000031,12.22999954,6.409999847,7.059999943,1636.084178,-22.07808708,-22.07681219,0.98873804,-3.800480414,-3.800309051,0.092640451,1685.891589,-21.91800499,-3.779472113
NLA12_LA-106,57.90218797,36.01819956,25.03713274,29.85289561,31.97600474,68.08533264,81.96899608,129.1743993,153.6529823,173.8906849,150.5261742,103.9251442,86.83417785,29.71999931,113.4599991,227.5500031,65.5,129.3500061,215.7400055,127.6699982,26.47999954,102.2799988,67.19999695,242.2799988,117.9000015,90.04000092,54.63000107,133.9600067,119.6284621,1555.170008,11.01365918,10.21963692,8.084899752,7.923737846,9.003301941,13.33715107,14.54135452,18.86493281,20.99772837,24.90476144,23.04088995,19.86830674,12.58464552,19.90590112,16.10970753,10.88492361,12.60548828,12.90054779,21.51629514,22.67210834,30.28211244,34.61503065,38.61070838,37.19914427,31.12104027,19.29363888,0.553286139,0.634377558,0.742761276,0.628594281,0.697900747,0.619862805,0.641376369,0.622972814,0.606607245,0.645022132,0.61939301,0.638420392,0.652269154,3.914501538,17.61000061,14.28999996,8.335000038,10.53499985,10.88500023,18.85000038,19.69000053,24.42499924,26.66500092,28.52000046,27.88499832,24.88000107,17.11499977,11.45000076,10.66499996,19.20653857,8.510000229,7.400000095,3.980000019,3.690000057,5.539999962,11.39000034,12.71000004,16.76000023,18.45999908,21.20999908,19.95000076,17.57999992,10.51000023,4.460000038,5.78000021,1446.268954,-24.32513993,-24.32510975,1.102005547,-4.20716646,-4.207160715,0.116435891,1449.245759,-24.3193531,-4.206252098
NLA12_LA-109,58.92352824,37.95195893,27.6590677,33.53738593,35.27091611,71.18920048,86.94251652,133.3400169,153.2879474,171.0830315,147.2458662,102.0699543,88.20844918,10.5,66.62000275,188.0899963,110.2200012,269.5400085,146.4700012,59.59999847,52.40999985,53.11000061,160.9400024,252.5899963,82.76000214,36.58000183,62.45000076,199.4100037,114.5715394,1489.430012,11.53461468,10.93258138,8.687290704,8.580239252,9.535565753,14.23154247,14.81856848,19.32415362,21.18258679,25.02750934,23.7210999,20.27258377,12.87076689,20.18987628,16.84612042,11.95358979,14.09267668,14.22224672,22.48270517,24.14221593,31.45857893,34.85162241,38.3403763,36.63452263,30.62995908,19.50815138,0.571306853,0.648967305,0.726751617,0.60884383,0.670468312,0.63299956,0.613803162,0.614272935,0.60779342,0.652771615,0.647506729,0.661854745,0.659763534,3.897014272,17.83499908,14.98500061,9.73500061,12.22999954,12.36999989,19.55500031,20.70499992,25.06000137,26.78000069,28.40000153,27.625,24.61499977,17.29000092,11.7699995,11.72500038,19.78346186,9.199999809,8.399999619,5.019999981,4.840000153,6.380000114,12.38000011,13,17.13999939,18.60000038,21.29000092,20.42000008,17.89999962,10.85000038,5.769999981,6.730000019,1445.793688,-23.22739027,-23.22737934,1.039885737,-3.957766968,-3.957763575,0.130716595,1449.275146,-23.22474861,-3.956778526
NLA12_LA-134,67.62894012,41.85322202,32.51556842,38.5702765,39.41345417,73.273102,90.86897082,131.5019452,155.345947,160.1734689,149.5996118,110.1333893,90.90649135,11.43000031,59.90000153,61.66999817,191.1100006,188.1900024,112.75,59.70000076,61.08000183,72.73999786,395.980011,132.1199951,121.2099991,40.97000122,43.02000046,234.0599976,116.0653854,1508.85001,14.39979266,12.80292653,10.26815378,11.11762548,12.15803208,17.20067302,18.00994369,21.71875879,24.29903177,27.29763896,27.33087923,23.69179413,16.49809863,22.99093762,18.20011257,13.73276784,15.84680112,15.72949327,23.09093883,25.47698161,31.61909717,36.10944424,36.78578366,37.71610651,33.08697586,23.61137346,0.626324724,0.703453151,0.747711889,0.701569067,0.77294493,0.744910077,0.706910417,0.686887379,0.672927326,0.742070339,0.724647419,0.716045922,0.698735237,4.39623248,19.91500092,16.19499969,11.83500004,14.03499985,13.92000008,19.98500061,21.57999992,25.14500046,27.38000107,27.69499969,28.11999893,25.90500069,20.34500122,15.39500046,13.67499924,20.92730794,12.56000042,10.77000046,7.46999979,8.649999619,9.989999771,15.31000042,16.03000069,19,20.80999947,22.70999908,22.72999954,20.39999962,14.65999985,9.270000458,9.329999924,1594.756712,-20.41911523,-20.44980047,1.824540318,-3.530852909,-3.535217886,0.187772332,1484.852719,-19.49566841,-3.406080484
NLA12_LA-141,60.73845925,38.37763889,28.42268973,34.46633549,36.24653706,72.26064286,86.61711945,129.0630846,153.8172707,164.1118272,145.4832935,102.7696729,87.69788097,12.03999996,97.62000275,210.6699982,230.9900055,291.4599915,117.8799973,55.47999954,90.40000153,43.08000183,201.0800018,165.8300018,120.6399994,48.49000168,53.29999924,184.0700073,129.6661541,1685.660003,12.35329725,11.43481161,9.077673118,9.348708013,10.34481137,15.08089458,15.9031807,19.73100356,21.86830948,25.32118576,24.78255219,21.22238533,13.93676031,20.76216647,16.9165046,12.17824241,14.37162766,14.56506825,22.80624077,24.12732775,30.65757351,35.214406,37.10087583,36.37650235,30.86999735,20.93205808,0.594990762,0.675955931,0.745400922,0.650497511,0.710248054,0.661261745,0.659135602,0.643593126,0.621004639,0.682495634,0.681279139,0.687476098,0.665809365,4.032080264,18.27999878,15.05000019,10.01499939,12.52999973,12.73499966,19.78499985,20.69499969,24.63000107,26.95499992,27.84000015,27.50500107,24.74499893,18.40999985,13.36499977,12.45000076,19.93653833,10.22999954,9.069999695,5.659999847,6.090000153,7.579999924,13.27000046,14.09000015,17.46999931,19.11000061,21.47999954,21.12999916,18.62999916,12.06000042,6.710000038,7.199999809,1663.563508,-22.29039191,-22.29048901,1.126306248,-3.77676724,-3.776774677,0.096451109,1682.092387,-22.27128029,-3.773643494
NLA12_LA-152,61.12416785,38.99647938,29.30820804,35.38993221,37.0861055,70.87607988,86.74282479,128.5874815,154.5183103,161.4820645,147.90375,105.6816382,88.14142018,30.18000031,89.04000092,147.1699982,202.9299927,364.0700073,163.6499939,112.0100021,25.37000084,83.97000122,212.5500031,164.4600067,123.0999985,70.26000214,36.36000061,171.4499969,137.5969237,1788.760008,12.71857499,11.78360946,9.329566086,9.885720055,10.84474252,15.3274755,16.31862345,19.93099684,22.47571589,25.85437315,25.11992012,21.57011928,14.39979266,20.8534947,17.10730709,12.48916279,14.67937789,14.86683707,22.35722006,24.21677669,30.67599072,35.54902703,36.71008404,37.06817089,31.74233542,21.64432544,0.60990137,0.688805631,0.74701293,0.673442712,0.729458625,0.685571617,0.673856131,0.649726264,0.632245599,0.704285316,0.677668186,0.679537879,0.66529182,4.146897663,18.35000038,15.22500038,10.3949995,12.8550005,13.04999924,19.46500015,20.75499916,24.63999939,27.11500168,27.65999985,27.82500076,25.20999908,18.94499969,14.01000023,12.82999992,20.11461537,10.67000008,9.520000458,6.059999943,6.909999847,8.279999733,13.52000046,14.48999977,17.62999916,19.54999924,21.81999969,21.35000038,18.88999939,12.56000042,7.199999809,7.650000095,1651.926861,-21.4790132,-21.47859893,1.309443368,-3.685406114,-3.685351227,0.110929932,1709.719785,-21.37928772,-3.671600103
NLA12_LA-154,61.93948242,35.89728119,25.34701695,30.39790216,33.1182477,66.5893737,85.57358007,129.9894959,160.4887557,175.8116314,155.5510666,106.2566584,88.91337435,39.88999939,135.3000031,236.3200073,92.12999725,114.9199982,188.4199982,110.3199997,19.43000031,80.30999756,149.5800018,61.86000061,190.4199982,119.7600021,29.55999947,122.1800003,118.3584618,1538.660004,10.74306229,10.39385969,7.841512883,7.781701474,8.681312313,13.05037844,14.8571727,18.34537016,20.86657075,24.3590107,22.40594526,19.582185,13.01599514,21.275557,15.98034968,10.95832122,12.77756826,13.35031835,21.03063477,23.71377183,30.5748,36.23741315,39.1678966,38.47532752,31.81838951,19.78707032,0.50494858,0.650415034,0.715576111,0.60901271,0.65027006,0.620541348,0.626520859,0.600016032,0.575829479,0.621912658,0.582345797,0.615436083,0.657803047,3.975739175,18.67000008,14.16499996,8.43500042,10.73999977,11.40499973,18.48500061,20.41500092,24.58499908,27.44000053,28.7650013,28.45999908,25.25,17.51499939,12.65500069,10.59999943,19.56384622,8.140000343,7.650000095,3.539999962,3.430000067,5.010000229,11.06000042,13.03999996,16.31999969,18.36000061,20.85000038,19.5,17.35000038,11.02000046,5.260000229,4.929999828,1391.141729,-22.97741548,-22.97741209,0.861403207,-4.056075921,-4.056074752,0.124142136,1397.464881,-22.97375107,-4.054516792
NLA12_LA-155,59.70332181,34.9050694,24.51173537,28.7343337,31.43625162,64.53900643,80.95724609,124.4993381,155.7691651,172.3594317,151.4608184,102.2692419,85.92874664,45.40999985,117.9100037,258.1000061,94.20999908,133.1499939,240.9499969,145.1300049,18.17000008,83.87000275,116.3799973,119.1500015,155.9700012,105.3199997,18.44000053,122.6999969,125.6707698,1633.720007,11.26767233,10.97673928,8.243284598,8.180733483,8.562512521,12.80292653,14.44684205,17.84997803,19.86830674,23.82392144,21.93658816,19.88083116,12.99883345,20.52251739,15.56757102,10.61358295,12.0774886,12.65563792,20.38119536,22.40594526,29.25069742,35.12079965,38.34037201,37.45133826,30.64836507,19.1720065,0.549039483,0.705102888,0.776673121,0.677353857,0.67657692,0.628173486,0.644777173,0.610241109,0.565713393,0.621379507,0.585735762,0.648675096,0.678011112,3.879188298,18.09499931,13.76000023,7.960000038,9.88999939,10.59500027,17.98500061,19.5,23.84999847,26.90999985,28.39999962,28,24.625,17.01499939,12.27500057,10.30499935,18.96807671,8.850000381,8.460000038,4.260000229,4.150000095,4.809999943,10.77000046,12.60999966,15.89000034,17.57999992,20.48999977,19.15999985,17.59000015,11,5.079999924,5.139999866,1531.449463,-24.06993403,-24.0698293,0.821752667,-4.198573657,-4.198559908,0.101614514,1533.668683,-24.0157299,-4.191457272
NLA12_LA-161,62.71030671,38.50138187,27.73895983,34.23928883,35.96694069,71.02303267,87.38172783,131.6232508,159.050699,168.1998037,151.6976098,107.1390622,89.60600533,18.87000084,115.4599991,158.5800018,102.9599991,228.4499969,251.3399963,132.1199951,11.78999996,63.20999908,116.5599976,154.8300018,118.4300003,32.31000137,12.59000015,205.5,115.7623069,1504.909989,11.87030396,11.26767233,8.844032729,9.108823238,10.07531376,14.7512267,15.87240651,19.25098992,21.62406583,25.10449679,24.40407842,21.06358456,13.78238509,21.46258806,17.01439226,11.90593406,14.31544691,14.47041907,22.41988448,24.31401417,31.18641937,36.26946714,37.89354524,37.7936472,32.12421903,21.45588435,0.553069552,0.662243597,0.74282561,0.63629332,0.69626966,0.657952842,0.652808968,0.617287598,0.596205777,0.662500609,0.645719062,0.655691724,0.642359218,4.133422061,18.80999947,15.13999939,9.675000191,12.47000027,12.63500023,19.51000023,20.81999969,24.91500092,27.45499992,28.20000076,28.15500069,25.40999985,18.80500031,13.89000034,12.50500011,20.1538463,9.630000114,8.850000381,5.28000021,5.710000038,7.190000057,12.93000031,14.06000042,17.07999992,18.93000031,21.34000015,20.87999916,18.51000023,11.89000034,6.099999905,6.670000076,1496.504144,-22.13927176,-22.13923153,1.000758425,-3.819130239,-3.819125193,0.102833218,1495.008296,-22.13874054,-3.818753004
NLA12_LA-172,61.7484937,40.48593556,32.31057014,37.56290721,39.94775801,72.82348406,88.95960638,131.3048408,153.6762101,162.8632331,144.3832469,109.4295564,89.62465353,15,133.3899994,60.70000076,107.4899979,154.6900024,183.9100037,94.44000244,100.1100006,255.9299927,209.4199982,376.5899963,98.16999817,51.81999969,51.15000153,210.9499969,141.6661533,1841.659992,13.11938853,12.29605768,10.15068263,10.39385969,11.34337182,15.8929164,16.37122879,20.09482035,23.02660762,26.17265619,26.31701631,22.84165567,14.82821136,21.03063477,17.69692523,13.75981159,15.53234953,16.01647697,22.96243595,24.88180737,31.42091399,35.52802661,37.1663625,36.33365469,32.85125697,22.68619483,0.623822756,0.694813224,0.73770506,0.66917498,0.708231395,0.69212676,0.657959792,0.639536468,0.648125151,0.70420279,0.724315144,0.695305379,0.653622676,4.292426225,18.48500061,15.75499916,11.86499977,13.72500038,14.20000076,19.89500046,21.19499969,25.04000092,27.10499954,27.86999893,27.48500061,25.78499985,19.70000076,14.53999996,13.63500023,20.62346165,11.14000034,10.15999985,7.300000191,7.650000095,8.949999809,14.07999992,14.53999996,17.76000023,19.94000053,22.02000046,22.11000061,19.80999947,13.01000023,7.639999866,8.199999809,1797.920586,-21.35977098,-21.359796,1.794145975,-3.609570296,-3.609574056,0.17335748,1790.05433,-21.35695267,-3.608953714
NLA12_MA-101,43.05827796,22.92877306,16.12007685,14.83561616,17.63939489,31.06421887,47.02012574,79.75190429,104.0212305,141.5625758,119.0287448,68.44494615,58.78965709,228.8300018,96.05999756,85.72000122,94.25,26.98999977,31.37999916,53.15999985,169.5099945,93.06999969,68.51999664,156.7200012,169.5899963,112.4599991,80.29000092,179.6199951,106.6353836,1386.259987,10.12321767,8.028998043,5.59007275,4.156947687,4.110883913,6.006106834,6.255486197,11.78360946,14.12035319,18.21748848,19.42209133,14.28742924,10.91789788,15.38220302,11.38520054,8.138329022,6.912755341,7.327996925,9.529067002,12.07748937,16.93821356,20.92550212,28.42232982,27.5729443,20.15814656,15.21853953,0.658112343,0.705213581,0.686882127,0.601344541,0.560983302,0.630293274,0.517945908,0.695681951,0.674791606,0.640956902,0.704389459,0.708767008,0.717407729,2.925297055,13.57499981,9.005000114,4.074999809,1.73999989,2.570000172,6.369999886,9.890000343,15.06999969,18.40500069,23.375,22.875,17.80999947,13.40999985,5.544999599,3.964999914,12.16692306,7.260000229,3.880000114,-1.24000001,-5.289999962,-5.440000057,-0.239999995,0.330000013,9.520000458,12.26000023,16.20999908,17.21999931,12.43999958,8.380000114,-0.159999996,-0.889999986,1266.340453,-45.40327533,-45.40318713,1.391689818,-7.0778232,-7.077811314,0.189817762,1268.147411,-45.26383209,-7.060668468
