"","COMID","X.x","SITE_ID","VISIT_NO","LONdd_use","LATdd_use","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"28",723898,221,"NLA06608-0401",1,-68.24525882,47.17249324,301498,73.4022,229.1751,100,100,1,54.2063929963952,54.3100506992252,301498,223.175131068,202.636416906,301498,0,0,0,0,0,0,0,84.2396490718233,0,0,0,0,0,0,0,0,0,15.7603509281768,0,0,0,0,0,0,0,51.8980357536968,0,0,0,0,0,0,0,0,0,48.1019642463032,301498,5.91312873486224,3.51949721482839,126.044661504698,93.3951041795202,5.29366034200907,3.57211799691607,124.68193883545,96.7865386592261,301498,636.063548788677,917.341952965987,301498,0,0,301498,0,0,0,0,0,0,301498,0,0,0,0,0,0,301498,1.19874946042829,1.22029860193114,301498,1066.808357,24.6996798649,3.60135027079,-18.3916391574,1061.2138813,24.7132142074,3.65120376035,-18.6310908354,99.82344,0.1765615,100,0,99.81118,0.1888227,99.89318,0.1068179,99.86805,0.1319515,99.7577,0.2423038
"29",729879,133,"NLA06608-0224",1,-90.58515268,37.64948066,337887,4.0167,5.2245,100,100,1,26.0956755545597,26.0735572782084,337887,344.616372093,343.676101277,337887,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337887,0.51,2.79,103.02,131.36,0.51,2.79,103.02,131.36,337887,584.714556416882,614.163343042796,337887,0,0,337887,0.19140587616,478093.023256,192653.781223,0.248960589539,621853.013668,250583.732915,337887,0.19140587616,478093.023256,192653.781223,0.248960589539,621853.013668,250583.732915,337887,1.05559664532817,0.782398883954739,337887,1209.8881702,31.6327481199,12.9722609499,-5.86106816777,1209.96856215,31.6274932041,12.9720004445,-5.87999115187,100,0,100,0,100,0,100,0,100,0,100,0
"30",743939,82,"NLA06608-0140",1,-95.45681141,39.63835365,274402,2.0025,24.2199,100,100,1,19.9626966292135,20.0656237226413,274402,342.978952845,331.745262921,274402,0,0,0,0,0,3.81999925680948,0,87.0164616699491,0,0,9.16353907324143,0,0,0,0,0,0,0,0,0,0,0,0,30.3370786516854,0,69.6629213483146,0,0,0,0,0,0,0,0,0,0,274402,1.17,0.71,152.4,69.03,1.17,0.71,152.4,69.03,274402,481.116272156367,555.108314606742,274402,0,0,274402,0.206441810247,88258.8631662,49655.1596002,0.499375780275,698510.022472,502631.550562,274402,0.165153448198,30506.0929236,8097.61064249,0,0,0,274402,1.64055865229832,1.89977260662022,274402,925.901984698,31.9811525659,12.1869822662,-8.69487553997,927.306848971,32.0075953897,12.1643484437,-8.69083132238,100,0,100,0,100,0,100,0,99.4649,0.5350972,100,0
"31",832544,1028,"NLA06608-4949",1,-95.54797,36.06598,290963,4.4712,20532.1509,100,100,1,12.2504025764895,14.4355429269712,290963,281.23723589,164.640640097,290963,0,88.1633774667027,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87566967472463,0,1.96095285857265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,290963,1.12401183139627,2.54233496815147,103.040437438808,120.255875309107,0.97,2.51,152.4,77.11,290963,505.967318825813,745.360104669887,290963,0,0,290963,0.0349208421218,304431.822938,89793.6382091,0,0,0,290963,0.020894060349,423103.60378,96390.3353262,0,0,0,290963,1.57758208513897,0.91412120673913,290963,1042.09184264,33.5840518439,14.2971017341,-5.439564427,1102.8071849,34.099998474,15.5635262845,-3.30815213957,97.42351,2.57649,94.68599,5.31401,89.99597,10.00403,99.79824,0.2017621,99.90025,0.09974795,99.81912,0.1808754
"32",846154,427,"NLA06608-0824",1,-96.4191085,36.70544343,290969,28.4184,121.9572,100,100,1,12,12,290969,313.451558358,291.743878895,290969,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290969,0.977688320067218,2.88788802448667,94.1792482951604,118.368751134684,0.929960497190533,3.21948305806232,89.0449136727397,118.960452920143,290969,465.94803996812,527.45626425133,290969,0,0,290969,0.0327983915669,9254.34660684,5663.86240419,0.0351884694423,8680.85465755,5208.51279453,290969,0.00819959789172,2528.51000187,1618.2464012,0,0,0,290969,1.06104569592939,1.20095221510641,290969,1029.29410337,34.0633710809,14.8343107111,-4.68840516826,1057.93740625,34.0969930729,14.9960145496,-4.50788572846,100,0,100,0,100,0,100,0,100,0,100,0
"33",846266,1021,"NLA06608-4643",1,-96.17483,36.52264,290972,34.2333,165.3309,100,100,1,12.4973052554092,12.0111485511783,290972,268.588212911,252.044883403,290972,0,84.9717747862015,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0282252137985,0,0,0,83.8762257801614,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1237742198386,0,0,290972,0.644782659643327,4.80184245474633,86.09513174341,139.000713177689,0.512542029331108,4.52451651365208,73.3590783355193,112.155283176344,290972,429.594417014605,396.371217498751,290972,0,0,290972,0.00604847611668,828880.916997,143431.46381,0.0292113234774,4003108.90274,692707.188615,290972,0,0,0,0,0,0,290972,1.62778983723551,1.75879784164366,290972,1042.24122858,34.1561609763,15.2240878679,-4.65037413585,1052.81837772,34.2353762994,15.2744029691,-4.6195203688,100,0,100,0,100,0,100,0,100,0,100,0
"34",879024,859,"NLA06608-1936",1,-90.7818077,38.7932018,281441,14.4252,146.6145,100,100,1,23.0285126029448,22.6316319327215,281441,204.962939014,171.828022835,281441,0,0,0,0,0,0,0,82.425953776741,0,0,0,0,0,0,0,17.574046223259,0,0,0,0,0,0,0,0,0,85.4067881207886,0,0,0,0,0,0,0,14.5932118792114,0,0,281441,0.712191135371995,1.00118858963905,152.376707477235,54.3955865455836,0.701419036564132,1.13638276262333,152.333636099826,60.0008966918166,281441,456.573027224456,550.758859495882,281441,0,0,281441,0.115950332334,151048.497386,72890.9536233,0.207969386906,1255096.59762,541099.010066,281441,0.0341030389218,139068.266781,65319.1786624,0.0693231289687,1252702.35421,538704.766658,281441,5.01987119550658,8.72200814624407,281441,1061.46018564,31.7523991692,12.8305857425,-6.51913014966,1067.95515291,31.8661899063,12.9841815641,-6.43926259845,100,0,100,0,98.59621,1.403793,99.74955,0.2504527,99.77656,0.2234431,99.86188,0.1381173
"35",914071,136,"NLA06608-0228",1,-103.6093941,38.0621971,109552,22.5108,22.5108,100,100,0,36.6266192227731,36.6266192227731,109552,1292.70931593,1292.70931593,109552,0,0,0,0,0,0,0,0,0,0,0,0,65.8803774188389,34.119622581161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8803774188389,34.119622581161,0,0,0,0,109552,0.34654565808412,12.5588077722693,145.455473772589,182.878716616024,0.34654565808412,12.5588077722693,145.455473772589,182.878716616024,109552,805.560291060291,805.560291060291,109552,0.286529132683,0.286529132683,109552,0.0444231213462,436990.377952,252057.145903,0.0444231213462,436990.377952,252057.145903,109552,0,0,0,0,0,0,109552,1.70031861505277,1.70031861505277,109552,313.197744467,20.7258715241,11.7786348813,2.82682694794,313.197744467,20.7258715241,11.7786348813,2.82682694794,96.50568,3.494323,96.00992,3.990085,93.79498,6.205022,96.50568,3.494323,96.00992,3.990085,93.79498,6.205022
"36",916247,813,"NLA06608-1748",1,-106.3934507,39.2710843,291014,21.4857,71.2521,100,100,1,66.383906505257,65.2133663428867,291014,3351.60011785,3147.25902861,291014,0,0,0,87.2652174462226,0,0,0,0,12.4240548699617,0,0,0,0,0,0,0.310727683815635,0,0,0,0,0,57.1189209567294,0,0,0,0,41.2013571817534,0,0,0,0,0,0,1.6797218615172,0,0,291014,0.996593974414179,10.3116299547235,127.127886864254,176.684438071165,0.650963790630975,12.1535016111708,138.458237856546,166.802293233083,291014,446.418699238338,751.922003937503,291014,0,0,291014,0,0,0,0,0,0,291014,0.0140346740657,2579481.22119,2240660.74347,0.0465425841374,8554222.29297,7430606.55971,291014,0.681246204279453,1.3523390400243,291014,721.73024249,19.6766739753,0.428603658316,-16.1350957421,538.211779022,20.8863318967,1.26774307549,-16.0036231322,100,0,100,0,100,0,100,0,100,0,100,0
"37",916363,318,"NLA06608-0596",1,-106.3650807,39.0798636,291035,7.3611,248.0472,100,100,1,69.1824183885561,66.347479028185,291035,3572.59059244,3019.41249786,291035,0,0,0,95.3205277060172,0,0,0,0,4.67947229398276,0,0,0,0,0,0,0,0,0,0,0,0,28.8543831764274,0,0,0,0,71.1456168235726,0,0,0,0,0,0,0,0,0,291035,1.52110960317228,10.9866048364383,119.398609716039,178.884812771826,0.257674088109901,12.2179378043034,143.531419820952,182.846027956651,291035,291.432451162521,695.214818437462,291035,0,0,291035,0,0,0,0,0,0,291035,0,0,0,0,0,0,291035,0.258875386330585,0.21699678345519,291035,765.647779143,17.2846191328,-0.820707693558,-17.1265724786,355.559715642,20.4594083908,2.07558260403,-16.1219219143,100,0,100,0,100,0,100,0,100,0,100,0
"38",946899,477,"NLA06608-0916",1,-105.1063606,38.7911491,291110,0.5355,12.2499,100,100,1,44,46.7652633899052,291110,3621.88775623,3176.34509244,291110,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291110,2.24882521489971,13.39205862905,88.6407861288664,176.019839100727,0.4,29.14,51.75,177.5,291110,289.78164719712,447.349579831933,291110,0,0,291110,0.163266638911,91630.6908628,41284.1574217,1.86741363212,1220811.20448,644956.862745,291110,0.163266638911,91630.6908628,41284.1574217,1.86741363212,1220811.20448,644956.862745,291110,0.292738088638601,0.704910686436975,291110,737.45479532,15.9647052101,-1.37005808932,-14.3992213333,578.124970252,19.9921011982,1.94065636346,-12.040000276,100,0,100,0,100,0,100,0,100,0,100,0
"39",949013,209,"NLA06608-0372",1,-105.0515471,38.4638561,291129,1.8882,22.2561,100,100,1,44,44.0716971976222,291129,1778.59968943,1693.37193041,291129,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291129,0.415157102996482,3.30716486716001,89.9190610214728,182.88,0.439513822688275,2.33143946615825,105.68515729266,182.88,291129,408.410691900198,617.846043851287,291129,0.00269589011552,0.031776294884,291129,0,0,0,0,0,0,291129,0,0,0,0,0,0,291129,1.87023186648874,2.74674852520019,291129,416.189723385,31.0073559583,10.2676202158,-7.51099919313,381.444238697,31.5844139057,10.6361518024,-7.59785500677,92.27836,7.72164,85.70067,14.29933,86.60629,13.39371,99.12249,0.8775122,98.54018,1.459824,98.86368,1.136318
"40",1010832,754,"NLA06608-1560",1,-94.66358144,32.81786479,291341,213.0543,2290.941,100,100,1,32.3964989206977,25.0610990418348,291341,111.337966435,83.3079725591,291341,0,88.3606692621067,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65618800309567,0,8.98314273479762,0,58.5797141855386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250077093022765,0,41.1702087214386,291341,0.610943685661596,5.16592692971812,152.4,130.606583807367,0.616770461380159,7.03933550584373,152.4,151.43758306177,291341,532.483006415268,853.671495013243,291341,0,0,291341,0.0248806058297,1434314.12943,354885.804095,0.00938727826662,11572941.0108,1476579.78797,291341,0.00873003713321,351952.512038,214546.516021,0,0,0,291341,1.79585263890646,1.78262897391088,291341,1186.76636328,34.6701059149,18.0037847319,0.663800767907,1207.90935056,34.6539979442,18.2497382447,1.16495035463,99.91551,0.0844855,100,0,100,0,99.85229,0.1477122,99.64726,0.3527415,99.86596,0.134041
"41",1023062,478,"NLA06608-0918",1,-70.36642133,45.63439161,301875,13.2417,100.2636,100,98.5880219741,1,46.6374634676816,46.2462055339567,301875,507.937287979,438.799461701,301875,0,0,0,0,0,0,0,58.0636145621196,41.9363854378988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.025147828451,89.974852171549,0,0,0,0,0,0,0,0,0,301875,3.3868981698733,5.69668638626362,89.8512989683284,134.602689921362,2.71115272208251,4.48353496907497,105.205561748114,105.040307890981,301875,441.401488793592,639.406511248556,301875,0,0,301875,0,0,0,0,0,0,301875,0,0,0,0,0,0,301875,0.601610431872703,0.643821613413308,301875,1142.99565847,23.6439239105,3.76927429069,-18.0247693555,1069.93523029,23.9390402219,3.91836857703,-18.1720658383,100,0,100,0,100,0,100,0,100,0,100,0
"42",1031477,596,"NLA06608-1174",1,-70.66750065,45.33651721,302010,26.3556,169.0821,100,97.7548185172,1,47,47,302010,565.193758576,544.791903087,302010,0,0,0,0,0,0,0,58.9195939152362,31.2775020812497,9.8029040035497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1676000546373,61.8323999453626,0,0,0,0,0,0,0,0,0,302010,4.21061619385534,7.29863030479644,130.231451938436,88.7586796831153,2.9475262942221,5.59087283158039,120.363055593498,92.7673333560989,302010,439.349848738414,460.050334653736,302010,0,0,302010,0.017841251367,24427.5776772,18727.8095525,0.0379426004341,140685.124983,105537.244457,302010,0.011894167578,2376.73728751,2186.0114558,0,0,0,302010,0.884579543849549,0.588567983318536,302010,1230.81395199,23.0150051798,3.6014367529,-18.1228446524,1194.96158782,23.1869929256,3.59185528107,-17.9862792981,100,0,100,0,100,0,100,0,100,0,100,0
"43",1086591,307,"NLA06608-0580",1,-82.3910488,37.1771885,253046,32.6943,572.5422,100,100,1,34.024637322102,34.7729589190107,253046,602.957881753,496.648930548,253046,0,0,0,0,0,97.2725329242107,0,0,0,0,0,0,0,0,0,0,0,2.72746707578935,0,0,0,0,0,57.004431965205,0,0,0,0,0,0,0,0,0,0,0,42.9955680347951,253046,0.594494039337386,7.89796145810243,110.151904928099,177.933538006593,0.581398133619622,7.95614831943183,109.811179288133,177.68505904699,253046,255.630917162089,354.67745753847,253046,0,0,253046,0.0192125576071,351159.337355,152298.237859,0.0305863713247,5496922.58284,2531527.14693,253046,0.0087329807305,339178.766701,151951.380841,0.0305863713247,5496922.58284,2531527.14693,253046,2.86439912213633,1.98521957309714,253046,1166.10682135,27.882861496,12.0484578422,-5.5740965117,1120.09499059,28.4011120673,12.1988901141,-5.71309211077,100,0,100,0,100,0,100,0,99.96856,0.03143873,100,0
"44",1099282,717,"NLA06608-1447",1,-93.12970047,45.07573342,80099,4.374,4.374,100,100,0,54.6952674897119,54.6952674897119,80099,281.713191358,281.713191358,80099,0,0,0,0,0,0,0,16.9341563786008,0,83.0658436213992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9341563786008,0,83.0658436213992,0,0,0,0,0,0,0,0,80099,11.1342345679012,21.1351358024691,152.4,108.486172839506,11.1342345679012,21.1351358024691,152.4,108.486172839506,80099,628.984362139918,628.984362139918,80099,0,0,80099,0,0,0,0,0,0,80099,0,0,0,0,0,0,80099,6.03518704709877,6.03518704709877,80099,824.554677755,12.935025307,7.69127060377,2.44119847027,824.554677755,12.935025307,7.69127060377,2.44119847027,100,0,100,0,100,0,100,0,100,0,100,0
"45",1101812,361,"NLA06608-0679",1,-93.24242122,44.90729392,281557,12.5199,12.5199,100,100,1,53,53,281557,255.315780318,255.315780318,281557,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,281557,1.31640859751276,31.1607698943282,152.4,140.346471856804,1.31640859751276,31.1607698943282,152.4,140.346471856804,281557,691.185752282366,691.185752282366,281557,0,0,281557,0,0,0,0,0,0,281557,0,0,0,0,0,0,281557,11.5547561902811,11.5547561902811,281557,812.329892301,28.8453592468,7.90643696125,-15.6999998093,812.329892301,28.8453592468,7.90643696125,-15.6999998093,100,0,100,0,100,0,100,0,100,0,100,0
"46",1158647,544,"NLA06608-1047",1,-94.14304379,31.11366834,318115,931.959,8934.2118,100,100,1,23.5362024509662,24.5862365720947,318115,102.920739488,56.3763359601,318115,0,88.5020623755528,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53856580834585,0,5.95937181610134,0,45.6091201436973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357311855993665,0,54.3873067377428,318115,0.609488335943477,5.78325539523369,148.794433459668,140.181567460713,0.668599023188278,4.77670987251225,146.522147472511,112.615118396573,318115,553.379926889577,1088.36072466707,318115,0.000214904240349,0,318115,0.0108571413093,75154.0691077,27619.5773841,0.00321902572967,8629727.62883,3836089.0631,318115,0.00548453530058,70395.7435663,24858.1194321,0,0,0,318115,1.4483958811319,0.94534689517629,318115,1282.90607357,34.3513118395,18.6594843411,2.03479252543,1373.54791054,34.2587581191,18.8705878318,2.35779077349,100,0,100,0,100,0,99.97248,0.02752117,99.95108,0.04891758,99.92664,0.07335622
"47",1184899,966,"NLA06608-2801",1,-112.6892,42.08566,313880,1.5201,735.9561,100,100,1,81.2125518058022,82.813492000406,313880,1692.66243252,1406.77740083,313880,19.4082636178979,43.7740376090367,0,0,2.88885437596074,0,0,0,0,0,0,0,0,0,29.6663075419852,4.26253685511948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,313880,1.21923056416001,3.2121283212409,126.814649547711,181.719558191039,0.76,1.63,152.4,171.9,313880,417.84018421751,1171.98401420959,313880,0.0193218046566,0,313880,0,0,0,0,0,0,313880,0,0,0,0,0,0,313880,0.72797164325345,2.5412791071048,313880,437.792275978,29.2580468606,7.52387698565,-9.34245158516,332.859483934,31.2923026291,8.17582935044,-10.696269919,100,0,100,0,98.57904,1.420959,98.37195,1.628045,97.63736,2.362641,98.13618,1.86382
"48",1233765,730,"NLA06608-1483",1,-105.7470802,40.05558648,298891,3.2157,18.3483,100,100,1,63.8026868178002,63.9922009123461,298891,3219.55675038,3088.17781696,298891,0,0,0,46.7209496247609,0,0,0,0,53.2790503752391,0,0,0,0,0,0,0,0,0,0,0,0,40.4981808004478,0,0,0,0,59.5018191995522,0,0,0,0,0,0,0,0,0,298891,0.524438122332859,16.0075101780546,135.122154314024,173.398300878011,0.327304785894207,12.4421158690176,140.172846347607,182.54120906801,298891,376.283612105754,393.243772739994,298891,0,0,298891,0,0,0,0,0,0,298891,0,0,0,0,0,0,298891,1.2907360238191,1.86854719507697,298891,1022.09179214,18.7626525674,0.898347681763,-14.2199391993,1012.07205703,20.4716765881,1.63181606368,-12.8127623528,100,0,100,0,100,0,100,0,100,0,100,0
"49",1259469,953,"NLA06608-2696",1,-96.71958,32.83673,318172,25.8804,258.1821,100,100,1,13.9564612602587,14.7164838305986,318172,187.560080037,157.306309292,318172,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318172,1.6593024272752,1.30268685928293,112.026306119498,180.381073883252,1.66876492771842,1.43034451602766,105.95711345066,179.544880578253,318172,586.152505150435,717.997530950063,318172,0,0,318172,0.0271126464615,3034.70494662,1402.69107734,0,0,0,318172,0.00774647041759,864.738027927,568.529421676,0,0,0,318172,11.712469759995,10.4976432843928,318172,1006.95348356,35.4533508473,18.5523806878,0.429775617031,990.181237929,35.5457323665,18.807866737,0.805108497141,100,0,100,0,100,0,100,0,99.95259,0.0474084,100,0
"50",1262131,986,"NLA06608-3096",1,-96.14918,32.1166,136777,1.5471,1.5471,100,100,0,13,13,136777,106.948132635,106.948132635,136777,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136777,1.1117277486911,2.49245491564863,152.4,161.737318208261,1.1117277486911,2.49245491564863,152.4,161.737318208261,136777,462.904595695172,462.904595695172,136777,0,0,136777,0.646370628919,193740.314136,75742.0981191,0.646370628919,193740.314136,75742.0981191,136777,0,0,0,0,0,0,136777,3.25910698036067,3.25910698036067,136777,1045.44296015,24.7690821343,18.7925387089,12.8143354142,1045.44296015,24.7690821343,18.7925387089,12.8143354142,100,0,100,0,100,0,100,0,100,0,100,0
"51",1274448,736,"NLA06608-1496",1,-97.5854726,33.6693045,318288,1.6029,6.5223,100,100,1,12,12,318288,374.414709535,369.090915216,318288,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318288,1.0480723057817,2.81731751069408,79.9601214295571,182.296645508486,0.905772038180797,2.71556428972487,96.2087142055025,181.656198764739,318288,400.304815785842,407.723750701853,318288,0,0,318288,0.153320147801,207650.834828,12670.8615059,0.623869237008,844944.188658,51558.5251731,318288,0,0,0,0,0,0,318288,1.42694321567545,1.42055557677148,318288,938.310255899,35.2830407542,17.2810601508,-0.418807789564,939.62471525,35.2835480563,17.3021412602,-0.488601921349,100,0,100,0,100,0,100,0,100,0,100,0
"52",1291638,247,"NLA06608-0456",1,-96.4758381,33.063257,318484,240.9804,1990.3599,100,100,1,19.4227206859977,17.903537445665,318484,196.52629329,157.295737985,318484,0,89.363290528512,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31725458295256,0,2.31945488853549,0,56.4364570728574,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4061757719715,0,19.1573671551711,318484,1.61753761799738,1.62523260803428,130.602902763212,173.709211108569,1.66211845596867,1.29202958547766,149.857169889523,163.963087330448,318484,568.855568884803,809.486353246986,318484,0,0,318484,0.0954601225638,717829.76936,296045.998125,0.0207485754028,5225466.72841,2337537.46147,318484,0.0266283499783,678172.526426,288757.077654,0.00414971508056,5223521.664,2336636.58953,318484,2.23698563592494,1.58496696011667,318484,1054.71455921,35.2668486116,17.8796634186,-0.0618969570972,1043.94163428,35.2457481363,18.2116735558,0.255126316393,100,0,99.817,0.1830024,99.53166,0.4683368,99.84847,0.1515254,99.63997,0.3600253,99.0313,0.9687042
"53",1292492,788,"NLA06608-1672",1,-96.45375244,32.94442993,318500,4.3101,12.6522,100,100,1,14.007726038839,13.9903969270166,318500,166.107276995,161.951678847,318500,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318500,1.56686726419121,1.68886612604922,150.70830132309,172.524322094181,1.68612236375026,1.35310920860305,150.689987471288,171.703541449154,318500,507.676909944516,578.132595531426,318500,0,0,318500,0.316150550892,315384.5023,57909.8591549,0.464026356697,687985.411011,88716.9207211,318500,0,0,0,0,0,0,318500,5.66838225785318,5.82179040419712,318500,1016.79526105,35.1271722359,18.2088445976,0.249672791604,1016.47206082,35.1132792124,18.2142567084,0.232470250194,100,0,100,0,100,0,100,0,100,0,100,0
"54",1299536,869,"NLA06608-1992",1,-96.0612113,32.4527502,136297,2.5704,2.5704,100,100,0,9,9,136297,131.586988796,131.586988796,136297,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136297,0.810675770308123,2.91389705882353,152.4,128.559485294118,0.810675770308123,2.91389705882353,152.4,128.559485294118,136297,517.285364145658,517.285364145658,136297,0,0,136297,0.389044506692,283128.384687,29752.4743231,0.389044506692,283128.384687,29752.4743231,136297,0,0,0,0,0,0,136297,0.924392872454482,0.924392872454482,136297,1068.50714646,24.5484302358,18.4220085725,12.2907462537,1068.50714646,24.5484302358,18.4220085725,12.2907462537,100,0,100,0,100,0,100,0,100,0,100,0
"55",1326633,253,"NLA06608-0468",1,-106.6003635,39.4324094,299099,1.1493,13.176,100,100,1,62.4823805794832,61.8861338797814,299099,3517.04288593,3388.08108849,299099,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299099,0.752034836065574,20.7433545081967,126.47706352459,159.216653688525,0.607548942834769,18.6509240407204,127.471127642913,162.509624119029,299099,236.588114754098,300.511354737666,299099,0,0,299099,0,0,0,0,0,0,299099,0,0,0,0,0,0,299099,0.415786636868852,0.599107127126077,299099,898.966469153,18.3031149387,-0.409219470791,-16.8703347779,846.131191934,19.6678936092,0.305528198453,-16.2864530529,100,0,100,0,100,0,100,0,100,0,100,0
