SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,COMID2007,COMID2012,COMIDS2007,ELEVATION,EPA_REG,EVALSTAT,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,EVAL_NAME,NARS_NAME,PERIM_KM,RCHCODE,EVALSTAT,STATUS,RT_NLA12,SITEID_07,SITETYPE,SIZE_CLASS,STATE,STRATUM,WGT_ALL,WGT_CAT,XCOORD,YCOORD,REF_NLA12_NUTR,RT_NLA12_BENT,RT_NLA12_ZOOP,TNT
NLA12_AZ-123,1,8219,8/24/2012,WMTNS,XER,18.87422654,No,NLA12NEW,NLA12_BASE,Include,4.379421579,10001834,10001834,10001834,57.69,Region_9,TargetSampleable,15,15030104,NATURAL,NATURAL_ENH,33.0266436,-114.5090632,Butler Lake,NA,3.259236986,1.50E+13,TargetSampleable,Target_Sampled,T,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1707496.905,-333711.4927,NA,T,T,Target
NLA12_AZ-124,NA,NA,NA,WMTNS,XER,5.324951816,No,NLA12NEW,NLA12_BASE,Include,8.518404325,3528317,3528317,3528317,1225.29,Region_9,Nontarget-NoRecAquatUse,14,14070006,MAN_MADE,MAN_MADE,36.91343291,-111.4861343,NA,NA,0.931095824,1.41E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1360805.719,45391.38706,NA,NA,NA,NonTarget
NLA12_AZ-125,NA,NA,NA,WMTNS,WMT,15.50514181,No,NLA12NEW,NLA12_BASE,Include,4.379421579,20586602,20586602,20586602,2835.7,Region_9,Nontarget-Ephemeral,15,15020001,NA,NA,33.94275065,-109.4828533,Colter Reservoir,Colter Reservoir,2.274265134,1.50E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1233056.159,-310590.5806,NA,NA,NA,NonTarget
NLA12_AZ-126,NA,NA,NA,WMTNS,WMT,2.555818157,No,NLA12NEW,NLA12_BASE,Exclude,17.375,21292339,21292339,21292339,1763.93,Region_9,Nontarget-NoRecAquatUse,15,15040007,MAN_MADE,MAN_MADE,33.66822038,-110.4468803,Glade Tank,Glade Tank,0.600417306,1.50E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1325207.654,-327957.8919,NA,NA,NA,NonTarget
NLA12_AZ-127,1,6281,5/23/2012,WMTNS,WMT,24.76589448,No,NLA12NEW,NLA12_BASE,Include,3.72925535,20695686,20695686,20695686,2072.07,Region_9,TargetSampleable,15,15010004,MAN_MADE,RESERVOIR,35.28501346,-112.1541634,Kaibab Lake,Kaibab Lake,3.780921415,1.50E+13,TargetSampleable,Target_Sampled,T,NA,PROB,"(20,50]",AZ,AZ_NLA12NEW,3.72925535,AZ_>4,-1449802.217,-124572.6661,NA,T,T,Target
NLA12_AZ-128,NA,NA,NA,WMTNS,XER,2.087395774,No,NLA12NEW,NLA12_BASE,Exclude,17.375,21321427,21321427,21321427,1523.88,Region_9,Nontarget-Ephemeral,15,15040005,NA,NA,33.21395147,-109.8332003,NA,NA,0.66845756,1.50E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1276680.365,-386528.6647,NA,NA,NA,NonTarget
NLA12_AZ-129,NA,NA,NA,WMTNS,WMT,21.67457958,No,NLA12NEW_07RVT,NLA12_RVT07,Include,9.996927936,20493257,20493257,20493257,2756.05,Region_9,Inaccessible-Effort,15,15060101,NATURAL,NATURAL,33.91647418,-109.435219,Basin Lake,Basin Lake,2.607011102,1.51E+13,Inaccessible-Effort,Target_Inacc,NA,NLA06608-0543,PROB,"(20,50]",AZ,AZ_NLA12NEW,9.996927936,AZ_>4,-1229142.682,-314114.6034,NA,NA,NA,Target_Presumed
NLA12_AZ-130,1,6195,5/10/2012,WMTNS,XER,622.6993198,No,NLA12NEW,NLA12_BASE,Include,4.533989399,20438850,20438850,20438850,533.25,Region_9,TargetSampleable,15,15060203,MAN_MADE,RESERVOIR,33.84530018,-111.6185016,Bartlett Reservoir,Bartlett Reservoir,48.18706487,1.51E+13,TargetSampleable,Target_Sampled,S,NLA06608-4627,PROB,>50,AZ,AZ_NLA12NEW,4.533989399,AZ_>4,-1428510.701,-291445.7813,NA,S,S,Target
NLA12_AZ-130,2,8198,8/22/2012,WMTNS,XER,622.6993198,No,NLA12NEW,NLA12_BASE,Include,4.533989399,20438850,20438850,20438850,533.25,Region_9,TargetSampleable,15,15060203,MAN_MADE,RESERVOIR,33.84530018,-111.6185016,Bartlett Reservoir,Bartlett Reservoir,48.18706487,1.51E+13,TargetSampleable,Target_Sampled,S,NLA06608-4627,PROB,>50,AZ,AZ_NLA12NEW,4.533989399,AZ_>4,-1428510.701,-291445.7813,NA,S,T,Target
NLA12_AZ-131,NA,NA,NA,WMTNS,XER,13.13167755,No,NLA12NEW,NLA12_BASE,Include,4.379421579,20415514,20415514,20415514,352.89,Region_9,AccessDenied,15,15070102,MAN_MADE,MAN_MADE,33.60760953,-112.2848192,Viewpoint Lake,Viewpoint Lake,2.821305293,1.51E+13,AccessDenied,Target_Denied,NA,NLA06608-3305,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1493396.733,-307383.7184,NA,NA,NA,Target_Presumed
NLA12_AZ-132,NA,NA,NA,WMTNS,XER,0.828665064,No,NLA12NEW,NLA12_BASE,Exclude,17.375,21327541,21327541,21327541,839.42,Region_9,Nontarget-Vegetated,15,15040005,NA,NA,32.984399,-109.9412408,Unnamed,NA,0.384157956,1.50E+13,Nontarget-Vegetated,Lake_Vegetated,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1290325.49,-410418.7658,NA,NA,NA,NonTarget
NLA12_AZ-133,NA,NA,NA,WMTNS,WMT,15.9863368,No,NLA12NEW,NLA12_BASE,Include,4.379421579,20487510,20487510,20487510,2508,Region_9,AccessDenied,15,15060102,MAN_MADE,MAN_MADE,33.91124585,-109.7317698,Christmas Tree Lake,Christmas Tree Lake,2.553597433,1.51E+13,AccessDenied,Target_Denied,NA,NLA06608-4587,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1256170.215,-310815.1823,NA,NA,NA,Target_Presumed
NLA12_AZ-134,NA,NA,NA,WMTNS,WMT,100.8612197,No,NLA12NEW,NLA12_BASE,Include,4.533989399,22437450,120052901,22437450,1946.09,Region_9,Inaccessible-Barrier/Safety,15,15020010,MAN_MADE,MAN_MADE,34.49721809,-110.8247241,Chevelon Canyon Lake,Chevelon Canyon Lake,11.67887594,1.50E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NLA06608-4707,PROB,>50,AZ,AZ_NLA12NEW,4.533989399,AZ_>4,-1345193.796,-231089.4487,NA,NA,NA,Target_Presumed
NLA12_AZ-135,NA,NA,NA,WMTNS,XER,15.94101411,No,NLA12NEW,NLA12_BASE,Include,4.379421579,21436953,21436953,21436953,145.16,Region_9,Nontarget-Ephemeral,15,15030101,NA,NA,34.92945404,-114.6258019,Unnamed,NA,5.274967521,1.50E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1676718.823,-123038.0257,NA,NA,NA,NonTarget
NLA12_AZ-136,NA,NA,NA,WMTNS,XER,2.290843457,No,NLA12NEW,NLA12_BASE,Exclude,17.375,21376706,21376706,21376706,1429.05,Region_9,Nontarget-TooSmall,15,15080301,NA,NA,31.36317903,-109.870035,Unnamed,NA,0.6749657,1.51E+13,Nontarget-TooSmall,Lake_LT_1ha,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1310059.186,-590145.7714,NA,NA,NA,NonTarget
NLA12_AZ-137,NA,NA,NA,WMTNS,WMT,8.620146714,No,NLA12NEW,NLA12_BASE,Include,8.518404325,20493291,20493291,20493291,1913.83,Region_9,Nontarget-NoRecAquatUse,15,15060101,MAN_MADE,MAN_MADE,33.69413235,-109.8717562,Upper Corn Creek Tank,Upper Corn Creek Tank,1.334653993,1.51E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1272413.754,-332955.4787,NA,NA,NA,NonTarget
NLA12_AZ-138,NA,NA,NA,WMTNS,XER,6.777923322,No,NLA12NEW,NLA12_BASE,Include,8.518404325,21744121,21744121,21744121,1447.04,Region_9,Nontarget-MapError,15,15020008,NA,NA,35.25973579,-110.8209165,NA,NA,1.18649677,1.50E+13,Nontarget-MapError,Not_Lake,NA,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1331601.434,-146875.0604,NA,NA,NA,NonTarget
NLA12_AZ-139,NA,NA,NA,WMTNS,XER,2.725804415,No,NLA12NEW,NLA12_BASE,Exclude,17.375,22636856,22636856,22636856,60.82,Region_9,Inaccessible-Barrier/Safety,15,15030104,NATURAL,NATURAL,33.03287712,-114.6233405,Unnamed,NA,0.799102853,1.50E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1717768.873,-330969.5811,NA,NA,NA,Target_Presumed
NLA12_AZ-140,1,7290,7/19/2012,WMTNS,XER,5.897283111,No,NLA12NEW,NLA12_BASE,Include,8.518404325,21327603,21327603,21327603,1006.44,Region_9,TargetSampleable,15,15040005,MAN_MADE,MAN_MADE,32.8056793,-109.8626777,Cluff Reservoir Number Three,Cluff Reservoir Number Three,1.093999706,1.50E+13,TargetSampleable,Target_Sampled,R,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1286004.617,-431212.9491,R,R,R,Target
NLA12_AZ-141,NA,NA,NA,WMTNS,WMT,6.389481946,No,NLA12NEW,NLA12_BASE,Include,8.518404325,20493245,20493245,20493245,2828.49,Region_9,Nontarget-Ephemeral,15,15060101,NA,NA,33.95224152,-109.338336,Salt House Tank,Salt House Tank,1.099884179,1.51E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1219778.519,-311405.5297,NA,NA,NA,NonTarget
NLA12_AZ-142,NA,NA,NA,WMTNS,WMT,87.18323332,No,NLA12NEW,NLA12_BASE,Include,3.72925535,22443758,22443758,22443758,1018.85,Region_9,Nontarget-NoRecAquatUse,15,15060103,MAN_MADE,MAN_MADE,33.43731387,-110.8395428,NA,NA,6.67916123,1.51E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NLA06608-4803,PROB,>50,AZ,AZ_NLA12NEW,3.72925535,AZ_>4,-1364948.002,-347885.0937,NA,NA,NA,NonTarget
NLA12_AZ-143,1,8320,8/30/2012,WMTNS,WMT,16.72327332,No,NLA12NEW,NLA12_BASE,Include,4.379421579,20449310,20449310,20449310,1997.64,Region_9,TargetSampleable,15,15060202,MAN_MADE,MAN_MADE,35.11670652,-112.0134231,White Horse Lake,White Horse Lake,2.795297277,1.51E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1440450.117,-145278.548,NA,S,S,Target
NLA12_AZ-144,NA,NA,NA,WMTNS,WMT,29.53782594,No,NLA12NEW,NLA12_BASE,Include,3.72925535,21321293,21321293,21321293,1836.61,Region_9,Nontarget-NoRecAquatUse,15,15040005,MAN_MADE,MAN_MADE,33.35639573,-109.675053,Salt Shed Tank,Salt Shed Tank,2.855796901,1.50E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(20,50]",AZ,AZ_NLA12NEW,3.72925535,AZ_>4,-1259905.629,-372901.7129,NA,NA,NA,NonTarget
NLA12_AZ-145,1,8016,8/14/2012,WMTNS,WMT,48.4485317,No,NLA12NEW,NLA12_BASE,Include,3.72925535,21351551,21351551,21351551,2403.42,Region_9,TargetSampleable,15,15040004,MAN_MADE,RESERVOIR,33.8293043,-109.090421,Luna Lake,Luna Lake,5.384258583,1.50E+13,TargetSampleable,Target_Sampled,T,NLA06608-4744,PROB,"(20,50]",AZ,AZ_NLA12NEW,3.72925535,AZ_>4,-1199138.144,-328165.4046,NA,T,T,Target
NLA12_AZ-146,NA,NA,NA,WMTNS,XER,11.25086571,No,NLA12NEW,NLA12_BASE,Include,4.379421579,20438894,20438894,20438894,479.97,Region_9,Nontarget-NoRecAquatUse,15,15060203,MAN_MADE,MAN_MADE,33.60270971,-111.712105,NA,NA,1.582671445,1.51E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1441454.423,-316766.7079,NA,NA,NA,NonTarget
NLA12_AZ-147,NA,NA,NA,WMTNS,XER,1.70906564,No,NLA12NEW,NLA12_BASE,Exclude,17.375,21269474,21269474,21269474,384.25,Region_9,Nontarget-NoRecAquatUse,15,15050100,MAN_MADE,MAN_MADE,33.34310919,-111.9769308,NA,NA,0.728314969,1.51E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1470373.772,-341299.5805,NA,NA,NA,NonTarget
NLA12_AZ-148,NA,NA,NA,WMTNS,XER,2.65794742,No,NLA12NEW,NLA12_BASE,Exclude,17.375,15905815,15905815,15905815,856.08,Region_9,Nontarget-NoRecAquatUse,15,15050301,MAN_MADE,MAN_MADE,31.88378415,-110.9780552,NA,NA,0.912439376,1.51E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1404780.868,-517019.3643,NA,NA,NA,NonTarget
NLA12_AZ-149,NA,NA,NA,WMTNS,WMT,5.706204515,No,NLA12NEW,NLA12_BASE,Include,8.518404325,21321263,21321263,21321263,1822.92,Region_9,Nontarget-NoRecAquatUse,15,15040005,MAN_MADE,MAN_MADE,33.41995911,-109.7097961,Steer Pasture Tank,Steer Pasture Tank,1.070138253,1.50E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1262063.944,-365416.3871,NA,NA,NA,NonTarget
NLA12_AZ-150,NA,NA,NA,WMTNS,WMT,11.35043923,No,NLA12NEW,NLA12_BASE,Include,4.379421579,21745257,21745257,21745257,2066.85,Region_9,Inaccessible-Barrier/Safety,15,15020008,MAN_MADE,MAN_MADE,34.79685877,-111.2335439,Soldier Lake,Soldier Lake,1.388899171,1.50E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1376627.042,-192140.1589,NA,NA,NA,Target_Presumed
NLA12_AZ-151,NA,NA,NA,WMTNS,XER,2.598098251,No,NLA12NEW,NLA12_BASE,Exclude,17.375,21411473,21411473,21411473,55.13,Region_9,Nontarget-NotLake,15,15030107,MAN_MADE,MAN_MADE,32.79576558,-114.4960724,Gila Gravity Main Canal,NA,0.773396458,1.50E+13,Nontarget-NotLake,Not_Lake,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1711296.232,-359221.3489,NA,NA,NA,NonTarget
NLA12_AZ-152,NA,NA,NA,WMTNS,XER,1.732561604,No,NLA12NEW,NLA12_BASE,Exclude,17.375,1405967,1405967,1405967,1921.31,Region_9,Nontarget-NoRecAquatUse,14,14080204,MAN_MADE,MAN_MADE,36.61599025,-110.4806243,NA,NA,0.846435822,1.41E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(1,4]",AZ,AZ_NLA12NEW,17.375,"AZ_(1,4]",-1278216.104,-1481.462999,NA,NA,NA,NonTarget
NLA12_AZ-153,NA,NA,NA,WMTNS,WMT,13.98189069,No,NLA12NEW,NLA12_BASE,Include,4.379421579,21761698,21761698,21761698,2055.19,Region_9,Inaccessible-Barrier/Safety,15,15020002,MAN_MADE,MAN_MADE,34.27396535,-109.6766716,Unnamed,NA,1.6469452,1.50E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1245350.395,-271419.598,NA,NA,NA,Target_Presumed
NLA12_AZ-154,NA,NA,NA,WMTNS,WMT,8.328733734,No,NLA12NEW,NLA12_BASE,Include,8.518404325,20524689,20524689,20524689,2200.23,Region_9,Nontarget-Ephemeral,15,15020015,NATURAL,NATURAL,35.0984601,-111.530892,Prime Lake,Prime Lake,1.206721338,1.50E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1397770.542,-154497.7776,NA,NA,NA,NonTarget
NLA12_AZ-155,NA,NA,NA,WMTNS,XER,36.07651429,Yes,NLA12NEW,NLA12_BASE,Include,3.72925535,9998886,9998886,9998886,78.38,Region_9,Nontarget-NotLake,15,15030104,NA,NA,33.57273344,-114.5342156,NA,NA,11.03734516,1.50E+13,Nontarget-NotLake,Not_Lake,NA,NA,PROB,"(20,50]",AZ,AZ_NLA12NEW,3.72925535,AZ_>4,-1697971.784,-273443.4303,NA,NA,NA,NonTarget
NLA12_AZ-156,NA,NA,NA,WMTNS,XER,9.725244352,No,NLA12NEW,NLA12_BASE,Include,8.518404325,21327609,21327609,21327609,913,Region_9,Nontarget-Ephemeral,15,15040005,UNCERTAIN,UNCERTAIN,32.78969299,-109.6890611,Unnamed,NA,1.419938214,1.50E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",AZ,AZ_NLA12NEW,8.518404325,AZ_>4,-1270266.941,-435312.8225,NA,NA,NA,NonTarget
NLA12_AZ-157,1,8251,8/17/2012,WMTNS,WMT,17.28230542,No,NLA12NEW,NLA12_BASE,Include,4.379421579,20584554,20584554,20584554,2519.09,Region_9,TargetSampleable,15,15020001,MAN_MADE,MAN_MADE,34.03125525,-109.4431103,Tunnel Reservoir,Tunnel Reservoir,1.614787909,1.50E+13,TargetSampleable,Target_Sampled,T,NA,PROB,"(10,20]",AZ,AZ_NLA12NEW,4.379421579,AZ_>4,-1228051.344,-301313.3346,NA,T,T,Target
NLA12_AZ-R01,1,8183,8/22/2012,WMTNS,WMT,24.13835303,No,NA,NA,NA,NA,21747615,21747615,21747615,2220,Region_9,TargetSampleable,15,15020008,MAN_MADE,MAN_MADE,34.42742317,-111.0867324,KNOLL LAKE,Knoll Lake,5.230721276,1.50E+13,TargetSampleable,Target_Sampled,S,NLA06608-2217,HAND,NA,AZ,NA,NA,NA,-1370003.879,-235054.6013,R,S,S,Target
NLA12_AZ-R02,1,8153,8/21/2012,WMTNS,WMT,5.148899319,No,NA,NA,NA,NA,21755810,21755810,21755810,2041.82,Region_9,TargetSampleable,15,15020005,MAN_MADE,MAN_MADE,34.16108989,-109.9796571,LAKE OF THE WOODS,Lake of the Woods,0.908339408,1.50E+13,TargetSampleable,Target_Sampled,S,NA,HAND,NA,AZ,NA,NA,NA,-1274591.582,-279887.3815,NA,S,S,Target
NLA12_CA-101,1,7020,7/9/2012,WMTNS,XER,335.3416647,No,NLA07RVT,NLA07_RVT12,Include,19.19379315,5329251,5329251,5329251,51.12,Region_9,TargetSampleable,18,18050005,MAN_MADE,RESERVOIR,38.07832575,-122.7433592,Nicasio Reservoir,Nicasio Reservoir,32.51425567,1.81E+13,TargetSampleable,Target_Sampled,S,NLA06608-1781,PROB,>50,CA,CA_NLA07RVT,19.19379315,CA_>4,-2293153.367,389622.7836,NA,S,S,Target
NLA12_CA-101,2,8759,9/24/2012,WMTNS,XER,335.3416647,No,NLA07RVT,NLA07_RVT12,Include,19.19379315,5329251,5329251,5329251,51.12,Region_9,TargetSampleable,18,18050005,MAN_MADE,RESERVOIR,38.07832575,-122.7433592,Nicasio Reservoir,Nicasio Reservoir,32.51425567,1.81E+13,TargetSampleable,Target_Sampled,S,NLA06608-1781,PROB,>50,CA,CA_NLA07RVT,19.19379315,CA_>4,-2293153.367,389622.7836,NA,S,S,Target
NLA12_CA-102,1,8264,8/28/2012,WMTNS,WMT,731.021414,No,NLA07RVT,NLA07_RVT12,Include,19.19379315,20342929,20342929,20342929,818.28,Region_9,TargetSampleable,18,18070303,MAN_MADE,RESERVOIR,33.23504244,-116.7444419,Lake Henshaw,Lake Henshaw,20.2000769,1.81E+13,TargetSampleable,Target_Sampled,T,NLA06608-1397,PROB,>50,CA,CA_NLA07RVT,19.19379315,CA_>4,-1905572.072,-268446.5224,NA,T,T,Target
NLA12_CA-103,1,7916,8/13/2012,WMTNS,WMT,574.7253533,No,NLA07RVT,NLA07_RVT12,Include,158.1456211,14991593,14991593,14991593,1592.46,Region_9,TargetSampleable,18,18020128,MAN_MADE,RESERVOIR,39.11326334,-120.4389061,French Meadows Reservoir,French Meadows Reservoir,14.56207055,1.80E+13,TargetSampleable,Target_Sampled,S,NLA06608-0201,PROB,>50,CA,CA_NLA07RVT,158.1456211,CA_>4,-2070639.438,448540.246,NA,S,S,Target
NLA12_CA-104,1,8483,9/11/2012,WMTNS,WMT,118.8169149,No,NLA07RVT,NLA07_RVT12,Include,94.29961191,20287024,20287024,20287024,2323.16,Region_9,TargetSampleable,18,18090101,NATURAL,NATURAL,37.78873902,-119.0738863,June Lake,June Lake,4.627384423,1.81E+13,TargetSampleable,Target_Sampled,S,NLA06608-0181,PROB,>50,CA,CA_NLA07RVT,94.29961191,CA_>4,-1993028.56,275507.7375,NA,S,S,Target
NLA12_CA-105,1,7126,7/11/2012,WMTNS,XER,21.36925395,No,NLA07RVT,NLA07_RVT12,Include,231.9268344,15033533,15033533,15033533,3.21,Region_9,TargetSampleable,18,18020109,MAN_MADE,MAN_MADE,38.50847142,-121.5353649,Lake Greenhaven,Lake Greenhaven,3.719279733,1.80E+13,TargetSampleable,Target_Sampled,T,NLA06608-1269,PROB,"(20,50]",CA,CA_NLA07RVT,231.9268344,CA_>4,-2179338.637,407598.6896,NA,T,T,Target
NLA12_CA-106,1,6250,5/22/2012,WMTNS,XER,62.78533719,No,NLA07RVT,NLA07_RVT12,Include,231.9268344,22597891,22597891,22597891,-53.27,Region_9,TargetSampleable,18,18100200,MAN_MADE,MAN_MADE,33.07900474,-115.512784,Ramer Lake,Ramer Lake,3.204951638,1.81E+13,TargetSampleable,Target_Sampled,T,NLA06608-0173,PROB,>50,CA,CA_NLA07RVT,231.9268344,CA_>4,-1797629.851,-309473.4971,NA,T,T,Target
NLA12_CA-107,1,8466,9/10/2012,WMTNS,WMT,70.01844691,No,NLA07RVT,NLA07_RVT12,Include,92.32876681,345449,120051897,345449,2227.25,Region_9,TargetSampleable,18,18040010,MAN_MADE,MAN_MADE,38.47629345,-119.9996916,Lake Alpine,Lake Alpine,5.032435184,1.80E+13,TargetSampleable,Target_Sampled,S,NLA06608-0649,PROB,>50,CA,CA_NLA07RVT,92.32876681,CA_>4,-2052066.966,369924.5545,NA,S,S,Target
NLA12_CA-108,1,7796,8/8/2012,WMTNS,XER,69.77191048,No,NLA07RVT,NLA07_RVT12,Include,85.63973104,17114573,17114573,17114573,300.34,Region_9,TargetSampleable,18,18040006,MAN_MADE,MAN_MADE,37.14922318,-119.5111573,Kerckhoff Lake,Kerckhoff Lake,9.869399505,1.80E+13,TargetSampleable,Target_Sampled,R,NLA06608-0693,PROB,>50,CA,CA_NLA07RVT,85.63973104,CA_>4,-2047582.569,215275.9638,R,R,R,Target
NLA12_CA-109,NA,NA,NA,WMTNS,XER,2.148125223,No,NLA12NEW,NLA12_BASE,Exclude,89.29411765,8273047,8273047,8273047,25.07,Region_9,Nontarget-NoRecAquatUse,18,18010110,NA,NA,38.39202277,-122.7824245,Unnamed,NA,0.600751355,1.80E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(1,4]",CA,CA_NLA12NEW,89.29411765,"CA_(1,4]",-2286635.542,424339.9078,NA,NA,NA,NonTarget
NLA12_CA-110,NA,NA,NA,WMTNS,WMT,6.713864315,No,NLA12NEW,NLA12_BASE,Include,32.21992063,22057309,22057309,22057309,3180.82,Region_9,Inaccessible-Barrier/Safety,18,18030010,NATURAL,NATURAL,36.99547226,-118.7179602,Unnamed,NA,1.165639641,1.80E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(4,10]",CA,CA_NLA12NEW,32.21992063,CA_>4,-1983927.119,181730.0825,NA,NA,NA,Target_Presumed
NLA12_CA-111,1,7341,7/19/2012,WMTNS,XER,146.5493939,No,NLA12NEW,NLA12_BASE,Include,20.86922853,15012301,15012301,15012301,488.8,Region_9,TargetSampleable,18,18020126,MAN_MADE,MAN_MADE,39.013583,-121.0410833,Lake Combie,Lake Combie,14.4411696,1.80E+13,TargetSampleable,Target_Sampled,S,NA,PROB,>50,CA,CA_NLA12NEW,20.86922853,CA_>4,-2123398.544,451032.1514,NA,S,S,Target
NLA12_CA-111,2,7937,8/14/2012,WMTNS,XER,146.5493939,No,NLA12NEW,NLA12_BASE,Include,20.86922853,15012301,15012301,15012301,488.8,Region_9,TargetSampleable,18,18020126,MAN_MADE,MAN_MADE,39.013583,-121.0410833,Lake Combie,Lake Combie,14.4411696,1.80E+13,TargetSampleable,Target_Sampled,S,NA,PROB,>50,CA,CA_NLA12NEW,20.86922853,CA_>4,-2123398.544,451032.1514,NA,S,S,Target
NLA12_CA-112,1,7424,7/25/2012,WMTNS,XER,21.60541441,No,NLA12NEW,NLA12_BASE,Include,13.63456264,8060117,8060117,8060117,425.25,Region_9,TargetSampleable,18,18020125,MAN_MADE,MAN_MADE,39.37366934,-121.2786137,Lake Mildred,Lake Mildred,3.383860377,1.80E+13,TargetSampleable,Target_Sampled,R,NA,PROB,"(20,50]",CA,CA_NLA12NEW,13.63456264,CA_>4,-2132456.406,495302.4571,R,R,R,Target
NLA12_CA-113,NA,NA,NA,WMTNS,XER,4.96285778,No,NLA12NEW,NLA12_BASE,Include,32.21992063,21606711,21606711,21606711,45.75,Region_9,Nontarget-Ephemeral,18,18040002,NA,NA,37.58201372,-120.7499359,Unnamed,NA,1.107199123,1.80E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",CA,CA_NLA12NEW,32.21992063,CA_>4,-2140591.57,289519.7294,NA,NA,NA,NonTarget
NLA12_CA-114,NA,NA,NA,WMTNS,WMT,2.398230943,No,NLA12NEW,NLA12_BASE,Exclude,89.29411765,17117623,17117623,17117623,3642.97,Region_9,Inaccessible-Barrier/Safety,18,18040006,NATURAL,NATURAL,37.11653984,-118.7280171,Unnamed,NA,0.605147525,1.80E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(1,4]",CA,CA_NLA12NEW,89.29411765,"CA_(1,4]",-1981575.025,195119.7971,NA,NA,NA,Target_Presumed
