SITE_ID,VISIT_NO,DATE_COL,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BFXHORIZDIST,BFXHORIZDIST_DD,BFXVERTHEIGHT,BFXVERTHEIGHT_DD,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCOVERHANG,FCFCOVERHANG_DD,FCFCOVERHANG_LIT,FCFCOVERHANG_SIM,FCFCSNAG,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,FCFPALL,FCFPALL_DD,FCFPALL_LIT,FCFPALL_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,HORIZDD,VERTDD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,RVFCCANBIG,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA
NLA12_NV-127,1,6/12/2012,0.4525,0.13,0.075,0.2025,0.3,0.6,0.1,0,GRADUAL,NA,1.9,NA,0.14,0,NA,0.148214286,0.041071429,0.0285,0,0.782214286,0,4,2,0.238030354,-0.268670807,NA,0.045,0.4525,0.364375,NA,0.015,0.01,0.0105,NA,0.01,0,0.001,NA,0,0,0,NA,0,0,0,NA,0.005,0,7.5e-4,NA,0.01,0,0.0035,NA,0,0,0,NA,0.7,1,1,0.9,0.7,0.786666667,0.7,0.831666667,0.7,0.045,0,0.262222222,0.063974359,0,0,0,0,0,0,0.0045,0,0.045,0,0.786666667,0,0,0,1.9,0.14,0.855135939,0.470712008,0.749564781,0.305806368,NA,0,0,0,NA,0,0,0,NA,0.530522523,0.140529101,0.196411309,NA,0.016666667,0.028571429,0.027251732,NA,0.247405405,0.617042887,0.581870882,NA,0.005405405,0.213856584,0.194466077,NA,0.0575,0.0575,0.0575,NA,0,0.055,0.049,NA,0,0,0,NA,0.0575,0.1125,0.1065,NA,0.1075,0.5725,0.51225,NA,0.155,0.4675,0.425833333,NA,0,0.055,0.049,NA,0.16,0.66,0.599083333,NA,0.0575,0.1125,0.1065,NA,0.005,0.1925,0.17325,0.39384148,0.72,0,0.038127305,0.146278413,0.078103789,0.034170706,0.134431928,0,0.554217344,0.014670515,6,4.222222222,0.257269698,-0.147840571
NLA12_NV-167,1,6/14/2012,0.580555556,0.322222222,0.222222222,0.288888889,0.4,0.3,0.3,0,FLAT,NA,2.1,NA,0.19,0,NA,0.085185185,0.007407407,0.329693122,0,0.463428571,0.014285714,5,1.8,0.294183934,-0.212947253,NA,0.0975,0.5475,0.411625,NA,0.005,0.005,0.005,NA,0.1175,0.055,0.07225,NA,0.01,0.015,0.0145,NA,0,0,0,NA,0.01,0.045,0.03775,NA,0,0,0,NA,0,0,0,NA,0.6,1,1,1,0.8,0.891666667,0.7,0.991666667,0.8,0.1,0.1,0.297222222,0.076282051,0,0,0,0,0,0,0.01,0,0,0,0.891666667,0,0,0.1,2.1,0.19,2.461375641,0.944117066,0.810044978,0.274830253,NA,0,0,0,NA,0,0,0,NA,0.335073593,0.321797517,0.332855597,NA,0.059090909,0.027314815,0.032581204,NA,0.301073593,0.470233008,0.473347862,NA,0.104761905,0.18065466,0.161215337,NA,0.1075,0.195,0.1825,NA,0.075,0.1975,0.189333333,NA,0,0,0,NA,0.1975,0.3925,0.371833333,NA,0.2075,0.3925,0.358916667,NA,0.2625,0.4875,0.450583333,NA,0.0825,0.1975,0.189333333,NA,0.375,0.77,0.712916667,NA,0.1975,0.3925,0.371833333,NA,0.1125,0.2825,0.262333333,0.414192655,0.74,0,0.011111111,0.066666667,0.011111111,0.098987461,0.513313712,0.006896552,0.257061535,0.034851852,7,3.2,0.239700945,-0.197918124
NLA12_TX-144,1,6/14/2012,0.2325,0.1625,0,0.1175,0.2,0.7,0.1,0,GRADUAL,NA,0,NA,0,0.01,NA,0.114838882,0.320116508,0.073124106,0.059147272,0.283100375,0.139672858,7,5.4,0.247384376,0.00341664,NA,0,0.2525,0.2525,NA,0,0.005,0.005,NA,0,0.065,0.065,NA,0,0.1275,0.1275,NA,0,0.005,0.005,NA,0,0.11,0.11,NA,0,0.015,0.015,NA,0,0,0,NA,0,1,1,0.8,0.7,0,0,1.45,1.2,1.45,1.2,0,0.111538462,0.05,0,0,0,0.45,0.1,0.145,0,0.1,0.35,0,0,0.25,0.15,0,0,1.127807067,1.216583801,0.645918367,1.310695603,NA,0,0.1025,0.1025,NA,0,0.095,0.095,NA,0,0.407311207,0.407311207,NA,0,0,0,NA,0,0.228884079,0.228884079,NA,0,0.363804714,0.363804714,NA,0,0.14,0.14,NA,0,0.3975,0.3975,NA,0,0.1975,0.1975,NA,0,0.735,0.735,NA,0,0.3075,0.3075,NA,0,0.27,0.27,NA,0,0.595,0.595,NA,0,1.0425,1.0425,NA,0,0.5375,0.5375,NA,0,0.7725,0.7725,1.117338107,1.58,0.007407407,0.011003757,0.098658036,0.202048902,0.056637025,0.210732727,0.12462484,0.091929563,0.196957742,8,6.333333333,0.171692034,0.061052117
NLA12_LA-102,1,6/17/2012,0.235,0.235,0.02,0.015,0.8,0.1,0.1,0,FLAT,NA,0,NA,0,0,NA,0,0.022675737,0.273765977,0.421428536,0.234933098,0.049464226,5,3.7,0.150158433,-0.217156615,NA,0,0.195,0.195,NA,0,0,0,NA,0,0.035,0.035,NA,0,0.005,0.005,NA,0,0.005,0.005,NA,0,0.025,0.025,NA,0,0.01,0.01,NA,0,0,0,NA,0,1,1,0.6,0.5,0,0,1.2,0.9,1.2,0.9,0,0.092307692,0.05,0,0,0.05,0.4,0.05,0.12,0,0.3,0,0,0.1,0.15,0.1,0,0,0.360850604,0.43262419,0.522727273,0.49775663,NA,0,0.105,0.105,NA,0,0.105,0.105,NA,0,0.191791792,0.191791792,NA,0,0.031159374,0.031159374,NA,0,0.364573323,0.364573323,NA,0,0.412475511,0.412475511,NA,0,0.01,0.01,NA,0,0.17,0.17,NA,0,0.21,0.21,NA,0,0.39,0.39,NA,0,0.7025,0.7025,NA,0,0.33,0.33,NA,0,0.38,0.38,NA,0,1.0625,1.0625,NA,0,0.18,0.18,NA,0,0.7325,0.7325,1.133578405,1.45,0,0,0,0.005405405,0.091618196,0.677906023,0.14479891,0.012136752,0.068134713,5,3.3,0.111343816,-0.05858171
NLA12_WI-R06,1,6/18/2012,0.1925,0.025,0.1225,0.04,0.1,0.7,0.2,0,GRADUAL,NA,0,NA,0,0,NA,0.004878049,0.010006254,0.464207835,0.260475297,0.041071429,0.219361137,6,2.5,0.130446493,-0.063799268,NA,0,0.1925,0.1925,NA,0,0,0,NA,0,0.1375,0.1375,NA,0,0,0,NA,0,0,0,NA,0,0.05,0.05,NA,0,0.035,0.035,NA,0,0,0,NA,0,1,1,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0,0.015384615,0,0,0,0,0,0,0.02,0,0.2,0,0,0,0,0,0,0,0.931221841,1.47716553,0.183333333,1.85662658,NA,0,0.2075,0.2075,NA,0,0.3325,0.3325,NA,0,0.227616085,0.227616085,NA,0,0.070130029,0.070130029,NA,0,0.092292075,0.092292075,NA,0,0.609961811,0.609961811,NA,0,0.05,0.05,NA,0,0.7525,0.7525,NA,0,0.555,0.555,NA,0,1.3575,1.3575,NA,0,0.8675,0.8675,NA,0,0.14,0.14,NA,0,1.3075,1.3075,NA,0,2.135,2.135,NA,0,0.8025,0.8025,NA,0,1.995,1.995,0.53789714,1.44,0,0.005128205,0.005128205,0,0.083437283,0.848787249,0.005405405,0,0.052113652,5,3.1,0.13925132,0.034843677
NLA12_SD-168,1,6/18/2012,0.63,0.1675,0,0.63,0,0.9,0.1,0,GRADUAL,NA,0,NA,0,0,NA,0.133333333,0.052144144,0.030663221,0.709487644,0.074371657,0,5,2.2,0.190557114,-0.035032193,NA,0,0.66,0.66,NA,0,0.025,0.025,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,1,1,1,0.2,0.55,0.1,0.95,0.2,0.4,0.1,0.183333333,0.079166667,0,0,0,0,0,0,0.044444444,0,NA,0,0.55,0.1,0.2,0.1,0,0,0.390159926,0.151701393,0.479518072,0,NA,0,0,0,NA,0,0,0,NA,0,0.010810811,0.010810811,NA,0,0,0,NA,0,0.989189189,0.989189189,NA,0,0,0,NA,0,0.2625,0.2625,NA,0,0,0,NA,0,0,0,NA,0,0.2625,0.2625,NA,0,0.6925,0.6925,NA,0,0.955,0.955,NA,0,0,0,NA,0,0.955,0.955,NA,0,0.2625,0.2625,NA,0,0,0,0.805536398,1.4,0,0.100027044,0.162435589,0.094394753,0.009529212,0.509779368,0.123834035,0,0,5,2.5,0.189498659,0.111789347
NLA12_ND-186,1,6/18/2012,0.7,0.235,0,0.875,0.1,0.2,0.5,0.2,STEEP,NA,0,NA,0,0,NA,0,0.005405405,0,0.093843844,0.900750751,0,3,1.7,0.050809011,-0.387785628,NA,0,0.875,0.875,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0.03,0.03,NA,0,0,0,NA,0,0,0,NA,0,1,1,1,1,1.1,1,1.55,1.1,0.45,0.1,0.366666667,0.129166667,0,0,0.1,0,0,0,0.05,0,NA,0,1,0.2,0.25,0,0,0,0.70739447,0.305759247,0.928057554,0.163330527,NA,0,0,0,NA,0,0,0,NA,0,0.013827391,0.013827391,NA,0,0.005405405,0.005405405,NA,0,0.895357725,0.895357725,NA,0,0.085409479,0.085409479,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0.9475,0.9475,NA,0,0.845,0.845,NA,0,0,0,NA,0,0.9425,0.9425,NA,0,0,0,NA,0,0.0975,0.0975,0.10749677,0.54,0,0,0,0.044005227,0,0.414320007,0.070352861,0.471321905,0,3,3.7,0.039344957,-0.279828458
NLA12_CA-157,1,6/18/2012,0.035,0.05,0,0.055,0.2,0.2,0.1,0.5,NEAR_VERTICAL,NA,0,NA,0,0.066958562,NA,0.332569385,0.174712099,0.04731555,0.112441037,0.240608156,0.02539521,7,4.7,0.32758116,0.126439831,NA,0,0.08,0.08,NA,0,0.03,0.03,NA,0,0.025,0.025,NA,0,0.1275,0.1275,NA,0,0.01,0.01,NA,0,0.055,0.055,NA,0,0.015,0.015,NA,0,0.035,0.035,NA,0,1,1,1,0.9,0.85,0.6,6.283333333,3.333333333,5.433333333,2.733333333,0.283333333,0.445378151,0.55,0,0.05,0.5,0.333333333,0.6,0.5,0,1,0.65,0.8,0.5,0.55,0.75,0,0,0.88231029,0.776440565,0.903198128,0.747061291,NA,0,0.035,0.035,NA,0,0.035,0.035,NA,0,0.082944616,0.082944616,NA,0,0.062162162,0.062162162,NA,0,0.828420596,0.828420596,NA,0,0.026472626,0.026472626,NA,0,0.066666667,0.066666667,NA,0,0.075,0.075,NA,0,0.07,0.07,NA,0,0.22,0.22,NA,0,0.895,0.895,NA,0,0.88,0.88,NA,0,0.1525,0.1525,NA,0,1.0575,1.0575,NA,0,0.15,0.15,NA,0,0.1775,0.1775,1.42987956,1.57,0.245299145,0.008732795,0.277432221,0.091842804,0.040787262,0.202806431,0.04097071,0.056469574,0.035659057,8,6,0.301035919,0.266807586
NLA12_LA-105,1,6/18/2012,0.546875,0.088888889,0.105555556,0.427777778,0.4,0.4,0.1,0.1,"FLAT, GRADUAL",NA,0,NA,0,0,NA,0,0.046788977,0.293448935,0.426489724,0.131437895,0.101834469,5,3.9,0.123359427,-0.159766901,NA,0,0.5525,0.5525,NA,0,0,0,NA,0,0.07,0.07,NA,0,0,0,NA,0,0.035,0.035,NA,0,0.08,0.08,NA,0,0.0875,0.0875,NA,0,0.03,0.03,NA,0,1,1,0.8,0.8,0,0,1.45,1.3,1.45,1.3,0,0.111538462,0.15,0,0,0.25,0.7,0.15,0.145,0,0.1,0,0,0,0,0.1,0,0,1.313551457,0.997145794,0.695918367,0.512156463,NA,0,0.1075,0.1075,NA,0,0.1775,0.1775,NA,0,0.331522432,0.331522432,NA,0,0.00984985,0.00984985,NA,0,0.214765675,0.214765675,NA,0,0.443862044,0.443862044,NA,0,0.01,0.01,NA,0,0.165,0.165,NA,0,0.285,0.285,NA,0,0.46,0.46,NA,0,0.5625,0.5625,NA,0,0.2025,0.2025,NA,0,0.45,0.45,NA,0,1.0125,1.0125,NA,0,0.175,0.175,NA,0,0.81,0.81,0.290593263,1,0,0,0,0,0.125445153,0.150869366,0.286426692,0.168958053,0.268300736,4,4.444444444,0.120819137,-0.224466177
NLA12_LA-161,1,6/18/2012,0.815,0.2775,0.2675,0.4375,0.5,0.1,0.4,0,FLAT,NA,0,NA,0,0,NA,0,0,0.369678667,0.002857143,0.543804273,0.083659917,4,2.8,0.00564258,-0.420400534,NA,0,0.695,0.695,NA,0,0,0,NA,0,0.055,0.055,NA,0,0,0,NA,0,0.02,0.02,NA,0,0.1,0.1,NA,0,0.015,0.015,NA,0,0,0,NA,0,1,1,0.333333333,0.222222222,0,0,0.5,0.444444444,0.5,0.444444444,0,0.038461538,0,0,0,0,0.222222222,0.111111111,0.05,0,0.111111111,0,0,0,0.055555556,0,0,0,1.038999438,0.879486201,0.277777778,0.620377704,NA,0,0.065,0.066666667,NA,0,0.08,0.061111111,NA,0,0.087926633,0.091998253,NA,0,0.171108227,0.190120252,NA,0,0.173067733,0.186599475,NA,0,0.567897408,0.53128202,NA,0,0,0,NA,0,0.1325,0.083333333,NA,0,0.145,0.127777778,NA,0,0.2775,0.211111111,NA,0,0.7,0.675,NA,0,0.1225,0.130555556,NA,0,0.2775,0.211111111,NA,0,0.7975,0.686111111,NA,0,0.1325,0.083333333,NA,0,0.675,0.555555556,0.839378077,1.43,0,0,0,0,0.074473359,0.680092553,0.051172941,0.04066587,0.153595277,4,3.6,0.121988568,-0.081126361
NLA12_ND-108,1,6/18/2012,0.245,0.19,0,0.1175,0,1,0,0,GRADUAL,NA,0,NA,0,0,NA,0.1745,0.132166667,0.111210438,0.163518519,0.418604377,0,5,2.8,0.301041034,-0.116444057,NA,0,0.265,0.265,NA,0,0.035,0.035,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,1,1,1,1,0.95,0.9,1.5,1.1,0.55,0.2,0.316666667,0.115384615,0.05,0,0,0,0,0,0.055,0,0,0,0.95,0.25,0.25,0,0,0,0.600872009,0.296838254,0.920634921,0.201268368,NA,0,0,0,NA,0,0.005,0.005,NA,0,0.028571429,0.028571429,NA,0,0,0,NA,0,0.85952381,0.85952381,NA,0,0.111904762,0.111904762,NA,0,0.005,0.005,NA,0,0.005,0.005,NA,0,0.005,0.005,NA,0,0.015,0.015,NA,0,0.3825,0.3825,NA,0,0.3525,0.3525,NA,0,0.01,0.01,NA,0,0.3975,0.3975,NA,0,0.01,0.01,NA,0,0.045,0.045,0.205750658,0.83,0,0.176825397,0.352436508,0.040753968,0.122365079,0.114365079,0.0525,0.140753968,0,6,4.8,0.222192221,0.204976789
NLA12_OK-134,1,6/18/2012,0.005,0,0,0.005,0.4,0.5,0,0.1,GRADUAL,NA,1.47,NA,0.42,0,NA,0.19019314,0.030952381,0,0.099470899,0.61152922,0.06785436,5,2.4,0.303262343,-0.206234025,NA,0,0.005,0.005,NA,0.1075,0.055,0.05605,NA,0.1425,0.05,0.0695,NA,0.025,0.005,0.0055,NA,0,0,0,NA,0.005,0,7.5e-4,NA,0,0,0,NA,0,0,0,NA,0.9,1,1,0.3,0,0,0,0.297333333,0,0.297333333,0,0,0.022871795,0,0,0,0.05,0,0,0.029733333,0,0,0.148666667,0,0,0,0.098666667,1.47,0.42,0.224885955,0.682057986,0.114594039,1.001660332,NA,0,0.015,0.0141,NA,0,0.1425,0.127666667,NA,0.31430303,0.321393615,0.362701955,NA,0,0,0,NA,0.058,0.304202182,0.302823904,NA,0.364107744,0.374404203,0.371637934,NA,0.005,0.02,0.018933333,NA,0.035,0.23,0.210166667,NA,0,0.1575,0.141766667,NA,0.04,0.4075,0.370866667,NA,0.1325,0.5425,0.496233333,NA,0.015,0.28,0.2661,NA,0.035,0.3875,0.351933333,NA,0.1725,0.95,0.8671,NA,0.04,0.25,0.2291,NA,0.1575,0.67,0.601,0.463081466,0.722222222,0.003389831,0.117599061,0.124616634,0.061655405,0,0.132453154,0.0685,0.234610573,0.257175343,7,3.8,0.319739358,-0.002380601
NLA12_TX-165,1,6/18/2012,0.215,0.195,0,0.065,0.9,0.1,0,0,FLAT,NA,4,NA,0.59,0,NA,0.003333333,0.039338731,0.042839375,0.388451352,0.520631803,0.005405405,6,2.7,0.134804178,-0.258214822,NA,0.1375,0.2475,0.236125,NA,0.005,0.005,0.005,NA,0.04,0.035,0.04,NA,0.005,0.005,0.0075,NA,0.015,0,0.00825,NA,0.025,0.03,0.03975,NA,0.01,0.005,0.01125,NA,0,0,0,NA,0.5,1,1,0.2,0,0,0,0.366666667,0,0.366666667,0,0,0.028205128,0.1,0,0,0.05,0,0.05,0.036666667,0,0.033333333,0.133333333,0,0,0,0,4,0.59,0.565877609,0.66397698,0.134146342,0.854598789,NA,0.005,0.035,0.03,NA,0.01,0.17,0.100583333,NA,0.296261261,0.185939893,0.252852126,NA,0.008333333,0.246199634,0.246789604,NA,0.136595882,0.495149873,0.429362342,NA,0.058809524,0.0727106,0.070995928,NA,0.02,0.1725,0.158083333,NA,0.04,0.1725,0.112333333,NA,0.015,0.205,0.130583333,NA,0.075,0.55,0.401,NA,0.1625,0.6675,0.61466666700000006,NA,0.1375,0.575,0.50825,NA,0.055,0.3775,0.242916667,NA,0.2325,1.0075,0.805166667,NA,0.06,0.345,0.270416667,NA,0.095,0.4325,0.296916667,0.36651512,0.99,0,0.003921569,0.003921569,0.045632799,0.036655399,0.494895171,0.182206738,0.203558976,0.029207781,7,3.8,0.141543236,-0.133067452
NLA12_ND-126,1,6/19/2012,0.69,0.185,0,0.69,0,0.2,0.6,0.2,STEEP,NA,0,NA,0,0,NA,0.190342425,0.427420689,0,0.113683658,0.229094814,0.039458414,5,4,0.182125683,0.065375725,NA,0,0.66,0.66,NA,0,0.015,0.015,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,1,1,1,1,0.85,0.6,1.8,1.5,0.95,0.9,0.283333333,0.152542373,0,0,0.75,0,0,0,0.107954545,0,NA,0,0.1,0,0.65,0.3,0,0,0.533678866,0.157525467,0.919354839,0,NA,0,0,0,NA,0,0,0,NA,0,0.090963691,0.090963691,NA,0,0,0,NA,0,0.909036309,0.909036309,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0.845,0.845,NA,0,0.845,0.845,NA,0,0,0,NA,0,0.845,0.845,NA,0,0,0,NA,0,0,0,0.182574186,1,0,0.052051074,0.089627949,0.177037655,0,0.329137019,0.059117878,0.293028425,0,5,5,0.136237665,-0.031683563
NLA12_KS-101,1,6/19/2012,0.035,0.04,0,0,1,0,0,0,FLAT,NA,0,NA,0,0,NA,0.005698006,0.037444037,0,0.145842867,0.806385461,0.00462963,5,2,0.08051385,-0.344777907,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,1,1,1,1,1.111111111,1.111111111,0.111111111,0.111111111,0.333333333,0.085470085,0,0,0,0,0,0,0.011111111,0,0,0,1,0,0,0.111111111,0,0,0.08096704,0.113629386,0.918181818,0.13838174,NA,0,0,0,NA,0,0,0,NA,0,0.128817479,0.137432526,NA,0,0,0,NA,0,0.818714405,0.809967572,NA,0,0.052468116,0.052599901,NA,0,0.27,0.236111111,NA,0,0.03,0.027777778,NA,0,0,0,NA,0,0.3,0.263888889,NA,0,0.6725,0.644444444,NA,0,0.9025,0.841666667,NA,0,0.03,0.027777778,NA,0,0.9725,0.908333333,NA,0,0.3,0.263888889,NA,0,0.07,0.066666667,0.740945342,0.87,0,0.009095607,0.021120364,0.093534157,0,0.048182771,0.225407948,0.602659152,0,5,3.6,0.144459455,-0.213039131
NLA12_CA-121,1,6/19/2012,0.1525,0.03,0.01,0.1525,0.4,0.2,0.4,0,"FLAT, STEEP",6.533333333,1,2,0.2,0.0499742,NA,0.351847268,0.151127651,0.062551447,0.220477542,0.080477322,0.083544569,7,4.9,0.266809928,0.188835771,NA,0,0.1725,0.1675,NA,0,0.0875,0.0875,NA,0,0.035,0.03,NA,0,0.0975,0.0975,NA,0,0.005,0.005,NA,0,0.025,0.025,NA,0,0.015,0.01,NA,0,0.0875,0.0875,NA,0,1,0.9,1,0.6,1.033333333,0.2,5.433333333,1.3,4.4,1.1,0.344444444,0.452777778,0.466666667,0.466666667,0.05,0.466666667,0.15,0.516666667,0.488888889,0.466666667,NA,0.516666667,0.516666667,0.516666667,0.683333333,0.616666667,1,0.2,0.797197153,0.235597629,0.752681388,0.038688269,NA,0,0,0,NA,0,0,0,NA,0,0.248765473,0.248765473,NA,0,0,0,NA,0,0.670731311,0.670731311,NA,0,0.080503215,0.080503215,NA,0,0.05,0.05,NA,0,0.04,0.04,NA,0,0,0,NA,0,0.09,0.09,NA,0,0.7125,0.674166667,NA,0,0.69,0.651666667,NA,0,0.04,0.04,NA,0,0.8025,0.764166667,NA,0,0.09,0.09,NA,0,0.1125,0.1125,2.347007551,3.72,0.018867925,0.03105932,0.262830674,0.132828478,0.042232399,0.1354216,0.146182732,0.056748081,0.173828792,8,6.5,0.208167892,0.139673641
NLA12_IA-109,1,6/18/2012,0.395,0.26,0.0975,0.325,0,0.2,0.8,0,STEEP,NA,0,NA,0,0,NA,0.06547619,0.056825397,0.113165965,0.079594964,0.536341814,0.148595669,6,4,0.223762516,-0.272036979,NA,0,0.42,0.42,NA,0,0.005,0.005,NA,0,0.1025,0.1025,NA,0,0,0,NA,0,0.055,0.055,NA,0,0.13,0.13,NA,0,0.1075,0.1075,NA,0,0,0,NA,0,1,1,0.3,0,0.1,0,0.15,0,0.05,0,0.033333333,0.012195122,0,0,0,0.05,0,0,0.005376344,0,0,0,0.1,0,0,0,0,0,3.251410192,1.452532348,0.177419355,0.830171463,NA,0,0.1125,0.1125,NA,0,0.15,0.15,NA,0,0,0,NA,0,0,0,NA,0,0.68030303,0.68030303,NA,0,0.31969697,0.31969697,NA,0,0.055,0.055,NA,0,0.1625,0.1625,NA,0,0.2775,0.2775,NA,0,0.495,0.495,NA,0,0.3725,0.3725,NA,0,0.285,0.285,NA,0,0.44,0.44,NA,0,0.8675,0.8675,NA,0,0.2175,0.2175,NA,0,0.5825,0.5825,0.185292561,0.81,0,0.03625,0.122286415,0.298716153,0.052700747,0.008921569,0.1660831,0.222757937,0.09228408,7,5.3,0.160659044,0.02603086
NLA12_LA-103,1,6/19/2012,0,0,0,0,0.5,0.5,0,0,"FLAT, GRADUAL",NA,0,NA,0,0,NA,0,0,0.119622072,0.039658239,0.628479316,0.212240373,4,3.4,0.031279876,-0.405115765,NA,0,0.055,0.055,NA,0,0,0,NA,0,0.13,0.13,NA,0,0,0,NA,0,0.02,0.02,NA,0,0.105,0.105,NA,0,0.02,0.02,NA,0,0,0,NA,0,1,1,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0.023076923,0,0,0,0,0.3,0,0.03,0,0,0,0,0,0,0,0,0,0.398105957,0.572348716,0.265384615,0.83210548,NA,0,0.075,0.075,NA,0,0.1,0.1,NA,0,0.224550265,0.224550265,NA,0,0.145060578,0.145060578,NA,0,0.035978836,0.035978836,NA,0,0.594410322,0.594410322,NA,0,0,0,NA,0,0.32,0.32,NA,0,0.175,0.175,NA,0,0.495,0.495,NA,0,0.7775,0.7775,NA,0,0.03,0.03,NA,0,0.495,0.495,NA,0,1.095,1.095,NA,0,0.32,0.32,NA,0,1.065,1.065,0.562138773,1.06,0,0,0,0,0.169096417,0.353653313,0.063894523,0.023426213,0.389929534,4,3.8,0.102532262,-0.085807774
